ID,AFP,Output,Enquiry,File,Interface,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_8,Generated_Var_9,Effort
0.57215315,0.0037777629,0.042030603,0.041904777,0.009573794,0.0038483776,0.025920093,0.008738133,0.25815505,-0.006554421,0.0012719743,0.042699933,0.06897367,0.56441283,0.8697217,0.06659208,0.9752277,0.05550133
1.0508333,0.013686813,0.07095184,0.03435122,0.017737005,0.009016059,0.016769804,0.0021297075,0.05977387,-0.0029444918,9.981729e-05,0.010813804,0.032681238,0.53995955,0.82782423,0.072771,0.9660064,0.029020842
0.33404905,0.012906782,0.057386003,0.0069521004,0.008698518,-0.012986798,0.01069681,0.0051697055,0.08549072,-0.00022118539,-0.00045922026,0.05938462,0.033397876,0.6601707,0.87883884,0.0852161,0.9304067,0.018460855
0.822189,0.0006931182,0.016181324,0.0074587828,0.017885033,-0.0054506045,-0.001455538,0.006248299,0.111679785,-0.010129865,-0.0011324454,0.06475305,0.035456806,0.5269474,0.8544219,0.06532141,0.96610403,0.019953988
0.20588931,0.008747141,0.01678263,0.045943275,0.030610971,-0.008243253,0.003177043,0.0012355121,0.102296494,0.009681109,0.00096686,0.13684152,0.030152418,0.69318175,0.9055018,0.09329847,0.95847404,0.02677
0.73418975,0.010711816,0.017849784,0.04909371,0.027042363,0.0036427975,0.005469322,0.0025903229,0.1446728,0.022263248,3.224425e-05,0.043923967,0.046836816,0.5437646,0.8464612,0.06690403,0.9697014,0.036108762
0.50399977,0.003697725,0.035161912,-0.015348672,0.026301071,0.0048648827,0.00456186,0.006586438,0.11526287,0.007939763,-0.00048176385,0.037407696,0.025964726,0.60901797,0.8667104,0.06813992,0.9466586,0.016796645
0.77214885,0.005376165,0.006124992,0.06672752,0.017319266,0.00013797358,0.014852069,0.008592753,0.13813563,0.0065944493,-0.00014436245,0.043442912,0.06713817,0.5422759,0.8636981,0.0672214,0.9791391,0.054102074
0.4331591,0.026254497,0.043607835,0.04890986,0.037603084,0.036878034,0.0061654113,0.008532113,-0.005245741,-0.0024285726,-0.0002461318,0.014688564,0.05057466,0.6726903,0.88469917,0.09179733,0.9324447,0.03436873
0.64823264,0.031899244,0.009275291,0.16211586,0.053201173,0.027188107,0.034969337,0.0026937667,0.045389052,-0.006071519,-0.0007198751,0.036359705,0.0692673,0.57500017,0.84277123,0.07867318,0.94971156,0.053306166
0.71241206,0.017838402,0.096341014,0.0051270705,0.0193705,0.013881274,-0.007861985,0.0065123523,0.17780702,0.01786038,-0.00040932745,0.16431881,0.105555266,0.5443029,0.8501812,0.06070534,0.9532329,0.08999075
0.35572916,0.010851336,0.033218786,0.0585164,0.01834907,0.0014717653,-0.0051522516,0.0063089435,0.21279335,0.014202181,-6.922893e-05,0.10369033,0.09555161,0.60291266,0.86162597,0.07688651,0.9457967,0.0826184
0.7552263,0.005112433,0.033268128,0.027877778,0.016425997,0.0023135357,0.008141033,0.0052472483,0.13216083,0.008780513,0.00014258735,0.023884712,0.03298207,0.54729044,0.861439,0.06425567,0.9718782,0.020921696
0.8966727,0.01718835,0.009633452,0.086677805,0.025294308,-0.009331783,0.02719991,0.00051763095,0.13573937,0.0016854182,-0.000121170655,0.056060426,0.13272849,0.5160347,0.83177,0.07051776,0.9715688,0.09885365
1.0634631,0.0147263175,0.090447284,0.03273568,0.013450942,-0.00564046,0.027414143,0.0066506173,0.04681315,-9.961426e-06,-0.00050580874,0.081388205,0.014044231,0.5513915,0.82832307,0.078153566,0.9533874,0.016395874
0.45581406,0.013927028,0.025659345,0.08207689,0.0312182,-0.00038630143,0.006521061,0.007914107,0.09592676,0.0062029064,0.00011651963,0.07119335,0.04158902,0.60500216,0.8647684,0.07526157,0.9400519,0.03353993
0.33433557,0.020131564,0.0149972215,0.03889245,0.047678515,0.0076761916,0.00018289685,-0.00353082,0.031544384,0.029060662,0.00022259727,0.081249736,0.028026164,0.7171423,0.9148489,0.088997245,0.93575895,0.019123554
0.19118139,0.003580708,0.03527811,0.009429851,0.009278326,-0.002523169,0.0022163466,0.0014694473,0.19764486,0.020881202,-0.0010283552,0.012307258,0.05571369,0.6575439,0.87674725,0.07654553,0.9360236,0.033211887
0.57634014,0.0147511605,0.041187905,0.028198898,0.03424991,0.012888905,0.013380047,0.010026344,0.0801749,0.018302064,-0.0013205633,0.017583111,0.048803486,0.5919322,0.87065035,0.06668475,0.94902396,0.03980922
0.34355837,-9.621866e-05,0.005068481,-0.0007336298,0.014048376,-0.019215731,-0.003788285,0.001228679,0.15669984,0.014732886,0.0003165733,-0.0039206967,0.022480786,0.65838146,0.8947776,0.07492921,0.9551265,0.0065900385
0.5239132,0.008014697,0.01492678,0.008498398,0.021966249,0.009118237,0.0052350275,0.0057869353,0.07213633,0.019157112,-0.00019069389,0.05269394,0.036532275,0.61316913,0.88152134,0.0758394,0.95124125,0.022749603
0.36872458,0.0069448007,0.0060169958,0.033186052,0.017940167,-0.00823646,0.02384238,0.008267446,0.21047449,0.01658032,9.165704e-05,0.17209148,0.08909067,0.5698396,0.8563142,0.07610769,0.9731002,0.0715967
0.5965376,-8.547492e-05,0.026660075,-0.0053670583,0.008540404,0.013120141,0.008122895,0.008203724,0.15173453,0.03877105,-0.00056001917,0.087027185,0.029502146,0.5979419,0.88988715,0.069193706,0.9826931,0.019671332
0.46970874,0.009457061,0.02105457,0.032474983,0.030051503,0.0055992864,0.006094046,0.006844365,0.21928681,0.017532408,-0.0006423071,0.06480599,0.061632924,0.567383,0.8415791,0.06292775,0.94234776,0.050340373
0.6497131,-0.0042471997,0.018626545,0.058015916,0.0058602784,-0.015729263,0.013580147,0.008723538,0.13011017,0.0073121265,0.0005702786,0.06398914,0.007234268,0.56089354,0.8705918,0.07259339,0.9743248,0.0016378742
0.71599543,0.045268074,0.06722474,0.14020513,0.038796317,-0.017577507,0.061943263,0.0061526615,0.19256854,-0.027191073,-0.0017096903,0.18184578,0.34568486,0.50574857,0.81342196,0.05252333,0.95126057,0.28249824
0.57110065,0.0015844814,0.015745122,6.2095e-05,0.01335553,-0.0029617138,-0.002205599,0.0071380236,0.044686213,-0.0051987246,-0.00031155534,0.0411885,0.010176323,0.63192403,0.8902266,0.07556886,0.96287596,-0.00028290972
0.83330613,0.00020950474,0.013040885,0.018245894,-0.0004824889,0.008819781,0.004549332,0.0066288514,0.09380327,0.017401908,0.00014356151,0.010526249,-0.009508918,0.55784446,0.86122507,0.06130004,0.97770536,-0.016727617
0.47850376,0.12793984,0.3392629,0.36203647,0.076059386,0.02661594,-0.020353187,-0.0021387711,0.08702854,0.08158338,0.00013766252,0.20530704,0.34811267,0.5583214,0.81709903,0.07779374,0.9566339,0.28967813
0.5906387,-0.0008074567,0.018095981,0.022398368,0.012354844,0.003112182,-0.0021306276,0.00592805,0.29542738,0.010227278,0.00017835572,0.114570074,0.0985432,0.52351475,0.8329684,0.06983413,0.98248744,0.07938616
0.24806161,-0.00015515834,0.012081146,-0.015958346,0.007442058,-0.008690735,0.004742168,0.0046998165,0.18932098,0.04152111,0.0003453456,0.10054303,0.027815586,0.6589585,0.90357584,0.08029364,0.9679105,0.018624756
0.65137154,0.012482132,0.01511047,0.060476985,0.028496094,-0.008906988,0.031315587,0.007393911,0.07264188,-0.001667913,-0.00029959157,0.076118566,0.050354425,0.556566,0.84689146,0.0782138,0.9632796,0.03693199
0.50473255,0.0070862705,0.015216716,0.06901526,0.020923756,-0.0067017116,0.019000474,0.0063985134,0.0918177,0.010344956,-5.548075e-05,0.106726564,0.02613042,0.5999393,0.8862546,0.08163272,0.9708754,0.020080209
0.5468326,0.008682458,0.037301887,0.016184064,0.021668237,0.014230914,0.0061040595,0.011285521,0.14991231,0.03399504,-0.000762783,0.05324083,0.04616265,0.5822267,0.8616669,0.06632483,0.9431101,0.040548306
0.47326672,0.004676517,0.0067248195,0.04722474,0.02981389,0.00019997358,0.009984303,0.007855317,0.17123416,0.028581403,0.0003517326,0.057570904,0.063492395,0.5964284,0.88954306,0.06851283,0.96540594,0.05282109
0.82077914,0.0043942723,0.021117747,0.020369753,0.017677657,-0.00071858615,0.0060997605,0.0064845695,0.096627995,0.008169286,0.00051168166,0.021963866,0.027470704,0.5440933,0.8638618,0.065549284,0.97653115,0.015849218
0.21672426,0.009832494,0.03532324,-0.005080673,0.024736091,0.0033878796,0.023915768,0.004628778,0.106385544,0.04180803,-0.00078110024,0.18894397,0.052680086,0.658612,0.88457614,0.07932445,0.94530797,0.03870248
0.92183006,0.0024696272,0.058749694,-0.006208905,-0.0032131476,0.01082246,0.0211078,0.006404307,0.0393017,0.01788478,-0.00041781925,0.05129073,0.02741001,0.56089985,0.84776413,0.07577923,0.96294427,0.015826486
0.6082812,0.015279286,0.059412073,0.059760794,0.012416395,0.0023432337,0.03103362,0.01397343,0.053712342,-0.006947795,-0.0010966901,0.049332395,0.06605221,0.57994986,0.8523674,0.07984445,0.95470977,0.05250225
1.2670377,0.027463937,0.11072441,0.033117,0.021904502,-0.01958661,0.034691036,0.0018788483,0.045787122,-0.0059205927,-0.0017828066,0.072340384,0.048500605,0.51065665,0.80828047,0.08408471,0.95693827,0.04449225
0.47028577,0.0052826153,0.029194418,0.011385058,0.020387273,0.011569232,0.007215269,0.007128658,0.28030697,0.027698807,-0.0004846193,0.05763974,0.02843858,0.5664384,0.85462946,0.05742412,0.95134854,0.013944663
0.61912954,-0.0021428838,0.036910847,0.025233803,-0.0043575466,-0.0050274357,0.008861616,0.008589716,0.080074765,-0.0076825693,-0.00045856275,0.022910746,0.0037677307,0.59977317,0.87847173,0.06704258,0.9692198,-0.007138705
0.60744584,0.00799827,0.009483617,0.009302193,0.022641122,0.005973369,0.011771079,0.005400466,0.11143507,0.006970711,-0.00013675168,0.049634814,0.035263248,0.5763439,0.8597679,0.0720395,0.9608563,0.01956787
0.38721365,0.0016426016,0.03031799,0.022962099,0.011267337,-0.0003913194,0.009541389,0.0036462843,0.06970037,-0.0041397884,0.0002788026,0.05178965,0.03260006,0.6651038,0.91937196,0.080628715,0.96862113,0.018390838
0.54623234,0.0563548,0.1579241,0.14873035,0.030103315,-0.005685564,0.030573077,0.0028025014,0.11742324,0.01868447,-0.00014514104,0.1807776,0.14305884,0.5238013,0.81636786,0.07174617,0.9577627,0.11528817
0.13604838,0.009845565,0.019844757,0.034080215,0.014415626,-0.015567124,-0.0004954599,0.0022982387,0.1292909,-0.028963018,9.496696e-05,-0.03683376,0.030902315,0.7365585,0.91311157,0.0834051,0.9359914,0.012999337
0.4812023,-0.001271097,-0.0063150004,0.009981557,0.0028812084,-0.015958568,0.0057260804,0.0056057707,0.06305299,0.017557256,0.0004408881,0.09161251,-0.0032740077,0.62898284,0.8801927,0.07527199,0.948431,-0.009366069
0.109858,0.01761854,0.0789624,0.0203616,0.016398944,0.0075367726,0.023583602,0.007121702,0.14591245,0.024037607,-0.00046036392,0.20726204,0.08640256,0.6574806,0.87795335,0.08949961,0.94549835,0.07354836
0.7375542,0.012340006,0.059381314,0.012378879,0.007372941,-0.010701448,0.0024861842,0.0067674853,-0.0021593543,0.021562189,-0.00097157806,0.011444656,0.00924154,0.6270464,0.85641605,0.082341425,0.92621124,0.010030296
0.7661265,0.027005233,0.037041925,0.12045125,0.03025655,0.0039788596,0.038273178,0.014501743,0.2200854,-0.0022044145,-0.0014560241,0.06367259,0.20160848,0.53070146,0.8533387,0.061518528,0.97081685,0.173945
0.7670396,0.008175655,0.039116263,0.07544551,0.002143519,0.006788686,-0.00037309155,0.006068499,0.32218677,0.00989978,-0.00019727089,0.096683465,0.18311779,0.51446706,0.8194956,0.060332246,0.9325218,0.15946351
0.46243334,0.0035165884,0.010182295,0.066409536,0.013875975,-0.0044944994,0.02433391,0.007059887,0.095370404,0.005435575,-2.4650246e-05,0.070868306,0.029025158,0.6177041,0.90062314,0.080468036,0.9757129,0.020014688
0.69017565,-0.0016157031,-0.0041096844,0.03332365,0.015766837,-0.0035127513,0.012630887,0.0058802236,0.09535564,0.0004704371,1.12243e-05,0.07811874,0.018740192,0.5784293,0.88222593,0.06909715,0.9847826,0.012578178
0.47803807,0.014557235,0.05371155,0.054905646,0.0139884865,0.0034709685,0.03121557,0.009856493,0.105711766,0.008934297,-0.00053494796,0.11343294,0.06800514,0.57610446,0.8513943,0.07772044,0.94892657,0.05711892
0.7076888,0.0111417435,0.028628351,0.055180844,0.019026708,0.007576108,0.007226143,0.0072530815,0.07614826,0.0133596435,-0.0003252905,0.035706207,0.020195808,0.56881607,0.85016876,0.07087841,0.95191896,0.014571812
0.94050187,0.034460843,0.0131047,0.23104535,0.026485316,-0.005140599,0.021230627,-0.0028078817,0.19595863,-0.0075609162,0.000396505,0.1119053,0.2822709,0.49038544,0.799726,0.057935745,0.9482235,0.23433648
0.5611986,0.0013590213,0.010394927,0.013375942,0.013413358,-0.00010982528,-0.0017059967,0.0036925208,0.044368125,0.0062133186,0.00068828836,0.042127848,0.019320967,0.6444586,0.900597,0.07279477,0.9593382,0.007879371
0.5259551,0.018371483,0.05291404,0.077196285,0.025182586,-0.0006133318,0.017828863,0.006144394,0.11970701,-0.0062544756,-0.00043647923,0.05295804,0.06891745,0.5746147,0.8443826,0.074325815,0.95496976,0.05350286
0.8895284,0.014239974,0.03429948,0.008055387,0.041686032,0.0023262762,0.01741637,0.006077978,0.106659226,0.0020454414,-0.0001789052,0.12046846,0.027399804,0.5294228,0.84025395,0.056517743,0.954715,0.020559814
0.4097752,0.012596577,0.059488494,-0.028263647,0.029129207,0.041185975,0.004617352,0.006301464,0.11992233,0.054758817,0.00024249032,0.1296622,0.084260315,0.6319493,0.89140826,0.07024853,0.9629321,0.06819908
0.45205164,0.022810457,0.024588691,0.058504127,0.042929124,0.006725408,0.03165842,0.00947007,0.16420662,0.005314756,-0.00014707632,0.07700855,0.09869641,0.5583619,0.851985,0.06945995,0.95469356,0.07488096
0.6631423,0.01485512,0.07193433,0.0056724213,0.03743637,0.027066775,0.0006123632,0.005655816,0.093455985,0.02547852,8.679926e-06,0.16486172,0.050358757,0.59055513,0.8869342,0.058816746,0.9637146,0.04247466
0.46246576,0.001063522,-0.012219418,0.08767921,0.019704547,-0.026779354,0.026460633,0.007645242,0.17756024,0.0011961758,-0.00012977421,0.14820114,0.10632462,0.52117133,0.83786404,0.06653046,0.963055,0.07660395
0.5515291,0.0037148409,-0.017962206,0.029670242,0.028911274,-0.013633788,-0.002848722,0.0064292154,0.27592933,0.0078052357,0.0013869051,0.122037925,0.085953325,0.53456426,0.85022825,0.061345264,0.970227,0.07150756
0.31867826,0.005319806,0.056593068,0.012170928,0.014023568,0.0028275736,0.02313624,0.007024156,0.18696935,0.0054649636,-0.00060981885,0.029507967,0.04865615,0.6159485,0.8666545,0.072367236,0.94219077,0.03443895
0.8643111,0.0066176206,0.04145629,0.01193534,0.012415285,0.01089067,0.008138731,0.0055867033,0.06356271,0.014911488,-0.0004212316,0.040544152,0.017431254,0.5519912,0.84047943,0.06934725,0.9534863,0.010557063
0.64475214,0.019175004,0.051100332,0.08998065,0.02155324,0.013626315,0.0341513,0.006893114,0.004861805,0.0015945435,2.4212524e-05,0.06611062,0.031856168,0.63708794,0.88480294,0.09470458,0.9618547,0.0247106
0.7086772,0.014524199,0.04617459,0.008778554,0.021756183,0.029008463,0.0172861,0.007172952,0.02519696,0.0090986155,-0.00021103956,0.06901158,0.044114772,0.56907207,0.855082,0.07300575,0.95182765,0.027946621
0.31810987,0.045517847,0.020425813,0.20426539,0.053465717,0.05689825,-0.022869427,-0.0051363306,0.040079497,0.046668574,0.00037129782,0.03663455,0.0381951,0.6890855,0.8822435,0.08791089,0.92023873,0.033114113
0.41803664,0.0060544405,0.008934803,0.0099349655,0.031457555,0.0071187317,0.00364111,0.007077516,0.2122739,0.0407336,-0.0001330506,0.15030897,0.054886233,0.5962601,0.8680447,0.070012584,0.94855773,0.0522529
0.5466035,0.043858934,0.11741845,0.085764855,0.059431158,0.008208755,0.016488168,0.004959782,0.13693061,-0.009046845,-0.00071664527,0.13716902,0.21410589,0.5558131,0.8627966,0.063108034,0.9811622,0.18040858
0.5569653,0.017264143,0.053712722,-0.017329786,0.01009323,0.00947402,0.005839765,0.0025709001,0.008863147,0.03442484,-0.0012298916,0.035085782,0.031316962,0.6701525,0.8951617,0.09416021,0.93673015,0.0261578
0.1662947,0.009139401,0.054993086,0.009022995,0.013245341,0.00095530227,0.012624323,0.010970807,0.16632107,0.008640822,-0.00059152395,0.04099364,0.079521574,0.6708506,0.8762943,0.08444364,0.9241487,0.06497924
0.7365295,0.0040049106,0.0026312433,0.042265877,0.018638603,-0.0021497458,0.0040244497,0.0050794953,0.08125279,-0.00065957755,-0.0001391042,0.07779466,0.011430774,0.5606153,0.8569653,0.067553654,0.9621248,0.0069403294
0.87756777,0.014615624,0.030545507,0.023022406,0.03726056,0.00031351298,0.010327507,0.0052470667,0.087344185,0.000582885,-0.00022823177,0.08434766,0.036493037,0.5420433,0.8491724,0.06302284,0.958864,0.030455232
0.9072135,0.028368745,0.026015032,0.093604095,0.04114759,0.020019028,0.01623949,0.010036998,0.24988833,0.016027462,-0.000785904,0.162128,0.240428,0.5166278,0.85524404,0.047622666,0.9530245,0.21786132
0.60371846,0.0038948376,0.030746084,0.024742786,0.015108013,0.0046104006,0.015004493,0.009170495,0.12551379,0.010485381,-0.0005166754,0.052714385,0.037426386,0.58412176,0.88288254,0.06272795,0.9683758,0.029560927
0.562935,-0.008469649,-0.019769032,0.055050842,0.008777491,-0.021934543,0.0012572221,0.007171686,0.18749091,-0.007139329,-0.00018247217,0.11079603,0.06505863,0.51984835,0.8304338,0.06360403,0.9496125,0.04975983
0.41407883,0.017055696,0.09056048,0.031441838,0.016261015,0.013770629,0.0056048855,0.0048118965,0.087767944,-0.0027894787,-0.00069530867,0.057879373,0.069004446,0.6288992,0.88368285,0.07603048,0.95013213,0.04967763
1.023531,0.009397254,0.04307894,0.026920106,0.009051629,0.0028277747,0.008885361,0.0069513246,0.15254661,0.017100051,-0.0010239519,0.057786323,0.06948316,0.5123732,0.8319939,0.067257285,0.9705875,0.054151844
0.42249638,0.012409382,0.050518993,0.042039778,0.022384416,0.005191926,-0.0031744689,0.0031796573,0.042541962,-0.004407909,0.0006795563,0.0672544,0.03117175,0.67088443,0.91321844,0.08651568,0.9654895,0.019289773
0.51647085,0.017191678,0.04095003,0.030624602,0.036353577,0.016873628,0.01840838,0.00519048,0.043680616,0.04570415,-0.000120481476,0.023585612,0.03712536,0.659583,0.90744066,0.0745723,0.9544971,0.030952495
0.42743665,0.0050970176,0.022308262,0.030110091,0.02424338,-0.00038839877,0.013584971,0.0052637574,0.15912452,0.00891491,-0.0003265608,0.121891,0.046666075,0.60489947,0.88029796,0.0719939,0.96798456,0.037235077
0.36987686,0.005117855,0.036144763,0.02148448,0.016240694,-0.0017016307,0.008833673,0.0055485205,0.20373666,0.017824676,-9.870529e-05,0.039939582,0.03220403,0.6182039,0.8701243,0.07026233,0.94933856,0.027780965
0.71283454,0.027557626,0.03770353,0.149495,0.03533614,0.047129557,-0.0012280047,0.0020438358,0.06165889,0.035826795,0.00036115944,0.11165745,0.028793134,0.6096425,0.8848096,0.070184775,0.9759306,0.024693258
0.6678588,0.0076702656,0.059092715,-0.0031132614,0.0061224503,-0.008981025,-0.00082523003,0.003948179,0.009589337,-0.006434966,-0.00012321398,0.00063113123,0.015222533,0.67289877,0.9027683,0.088197716,0.9639114,0.010751545
0.68774426,0.008768221,0.015505776,0.05514507,0.02245342,-0.01106016,0.008739594,0.004989602,0.117258556,0.013582259,-0.00034124032,0.06068275,0.030826956,0.54830295,0.843136,0.07398562,0.9642836,0.022602987
0.7919162,0.008270278,-3.927201e-05,0.102147736,0.01715402,0.0015847646,0.016935565,0.0063344697,0.023893988,0.00991774,0.00014499947,0.0677452,-0.016938377,0.5773777,0.8625191,0.07457682,0.9682565,-0.015447947
0.8078591,0.006046457,0.04168102,0.011869156,0.0023105014,-0.009142064,0.013455708,0.0073867934,0.033876248,0.016252622,-0.00029236637,0.000118650496,0.0021574507,0.5914587,0.85224825,0.07294575,0.9424063,-0.00044073164
0.34715718,0.010012668,0.052913822,-0.00018686894,0.0150756175,0.0036455505,-0.004384231,0.0051270076,0.028730802,-0.0028650276,-6.505102e-05,0.023588086,0.03425838,0.6904691,0.91142327,0.08703116,0.94374204,0.018603854
0.71127397,0.009383477,0.041674748,-0.0010797391,0.032142363,0.013441276,0.0014524162,0.0027521523,0.07153235,0.01895371,-0.0009656381,0.09738166,0.026807182,0.5797346,0.85728776,0.07273784,0.94849014,0.016231757
0.74321985,0.08310031,0.21899234,0.2972425,0.04753983,0.045266844,-0.014096826,-0.00012922939,0.04625679,0.042267226,-0.00058217533,0.16332921,0.114950106,0.54796326,0.83523196,0.07519014,0.9660114,0.098675
0.703629,0.0021275766,-0.005640544,0.088468455,0.012548021,-0.008925021,0.023929927,0.0064584264,0.091385834,0.015476059,-0.0009045638,0.033822857,0.0005403897,0.58029515,0.871359,0.07657243,0.9748428,-0.0006711967
0.60847056,0.01847082,0.114603385,-0.002890939,0.009043162,0.012436066,0.0084027015,0.008861607,0.027458362,0.0010887124,-0.00075736083,0.030170912,0.055506293,0.6371407,0.88107973,0.08861082,0.9508066,0.040150046
0.7499134,0.022018854,0.13002956,0.028086621,0.006939643,0.014766876,-0.0045622587,0.004215841,0.14295991,0.00835707,-0.000938287,0.11317562,0.13191563,0.5238211,0.83364546,0.06634761,0.96922076,0.10274887
0.6189418,-0.0035241712,0.0024053492,0.036101185,0.0035094265,-0.0094105415,0.016284205,0.0059917164,0.053976238,0.010337338,-0.00034834817,0.08196175,-0.0010433085,0.5921809,0.8692641,0.074119754,0.9576379,-0.0077110417
0.46299797,-5.041063e-05,0.032647118,-0.009638607,0.014244749,0.00574331,0.0051212013,0.011078228,0.24945264,0.03710755,-7.800758e-05,0.06753724,0.037035834,0.58254623,0.868308,0.067199126,0.962525,0.026380926
0.68378526,0.012249039,0.03492166,0.02827311,0.035559073,0.0054391734,0.010809947,0.007156821,0.12653884,0.020050295,-0.00038232654,0.10159733,0.03746578,0.56631994,0.86588943,0.060995974,0.9578451,0.0317244
0.690967,0.021130566,0.028852036,0.019189468,0.06397602,0.010055572,0.016701281,0.007773232,0.07329573,0.015657075,-0.000576308,0.18204021,0.0402267,0.60543805,0.8946514,0.06301267,0.97690976,0.038068138
0.369469,0.0040146336,0.0035238154,0.06044842,0.015657578,-0.012455611,0.012058649,0.0022783997,0.06899101,-0.0073195864,0.00065543316,0.06802741,0.012994575,0.68057907,0.906951,0.08787152,0.9626744,0.0046523567
1.1306834,0.014398517,0.077717535,0.03129232,-0.00578723,-0.0145656485,0.029108189,0.009891494,0.06612266,-0.017666755,-0.0003861133,0.061344184,0.017765995,0.51153123,0.83833265,0.07562702,0.96762514,0.018887058
0.9568741,0.0025188904,0.03632588,0.031800643,-0.0023072194,-0.008313723,0.02266061,0.005611177,0.062346257,-0.0036286823,2.4400651e-07,-0.0027373862,0.0063116704,0.56103134,0.8552708,0.0730701,0.96973765,0.0028779227
0.53699636,0.0015295316,0.0033175312,0.05882917,0.011957853,-0.0053927954,0.015121978,0.00744651,0.070801206,0.010464709,0.00043775328,0.053961694,-0.0005064206,0.62720424,0.8964879,0.07845908,0.9713352,-0.0036050994
0.45779896,0.012649918,0.012564011,0.03693002,0.03507996,0.021739569,-0.0012681559,0.0036034384,0.22166646,0.03180092,-4.3077394e-05,0.1857732,0.14734568,0.5535425,0.8450908,0.07441649,0.9538317,0.12680785
0.96378773,0.038456682,0.100540474,0.019487739,0.0646024,0.06991415,0.0091732,0.006346901,0.07539426,0.0447224,-0.00037692115,0.16274352,0.07845004,0.5647205,0.85785496,0.058505483,0.9591254,0.080221236
0.7658463,0.06817492,0.21869172,0.16321647,0.041542582,0.014851917,0.026898757,0.0075935274,0.04165599,0.045873575,-0.0008221213,0.15577279,0.11056051,0.5521543,0.8432846,0.079081684,0.9720175,0.09773041
0.8288331,0.0009733606,0.0056641474,0.014068946,0.014901533,-0.009186128,0.01482895,0.0052258386,0.085573845,0.012916904,0.00010538101,0.030501435,0.008914945,0.53938246,0.8496376,0.069435135,0.9780414,-0.0035564974
0.97397566,0.009780281,0.04413738,0.03680757,0.010491318,0.015977181,0.030968025,0.005374695,0.20956843,0.015955493,-0.00079979934,0.058177046,0.04977163,0.51931345,0.83524007,0.047300488,0.9641137,0.035367656
0.65083545,0.045363378,0.0574715,0.13250506,0.056617655,0.020900656,0.03276678,0.010743376,0.30026844,-0.0077292025,-0.0012519155,0.23064888,0.39060235,0.5195272,0.8285364,0.047332034,0.9400537,0.343724
0.950656,0.0032870583,0.017140422,0.029170815,0.017715935,-0.009971261,0.013505392,0.0031048092,0.08177309,0.007648237,-4.9930066e-05,0.048549794,0.011091951,0.54351974,0.83357054,0.07324513,0.9718671,0.007708069
0.47122705,0.010511158,0.03549257,0.056820776,0.019547548,-0.00023737177,-0.0022505783,0.0019177003,0.07259452,-0.00464629,-0.00034698285,0.072751775,0.030714877,0.6320591,0.89407146,0.07818408,0.9573078,0.019716844
0.7738291,0.0016274657,0.024616266,0.053086497,0.0033765603,0.0014916211,0.008873627,0.0063008517,0.10597966,0.0074971616,-0.0001259204,0.032627277,0.013096255,0.554162,0.8581247,0.06632007,0.9715941,0.0055311006
1.0143238,0.0053500216,0.057781387,-0.0012160605,-0.0017367965,0.0023149587,0.015071545,0.0064166104,0.057671215,-0.0015569739,0.0003336277,0.042472385,0.009018945,0.5411236,0.8528549,0.07854496,0.97151923,0.0020281803
0.63257134,0.023027303,0.05538383,0.030762587,0.038922023,0.013244312,-0.005575102,-0.002436461,0.12522984,0.02706059,-0.00023432821,0.15661548,0.14194055,0.5395387,0.833923,0.06597325,0.9542284,0.11162254
0.6400537,0.0010337867,0.03446138,0.028331492,0.0011226572,-0.0007857941,0.0071604773,0.008609709,0.13911341,0.005154006,-0.0007545557,0.04447592,0.026484054,0.56028044,0.86783063,0.065269515,0.97884166,0.011252608
0.82791847,0.016626256,0.09015326,-0.02536457,0.027541514,0.016995031,0.029408999,0.0063242367,0.031757582,0.042257734,-0.00021995604,0.024152784,0.027303793,0.6108946,0.8655407,0.07359362,0.94686174,0.028942678
0.33788294,0.0028293692,0.0273063,0.020392478,0.018782653,-0.0012786165,0.004876446,0.0014365427,0.09654433,0.019329704,0.00027083233,0.08625845,0.04348255,0.65266585,0.9100366,0.07999872,0.9613286,0.030490704
0.2886259,0.0007332973,0.030717032,0.007311383,0.013749803,0.0021846183,0.0112966485,0.0048045544,0.22589983,0.031953655,0.00033632666,0.06820425,0.028616697,0.64088297,0.88546395,0.0782818,0.9625524,0.019066151
0.8934682,0.011936139,0.028962554,0.06267132,0.023639936,0.002623491,0.01990578,-3.9915554e-05,0.04474361,0.009888083,-0.000241803,0.03562297,0.04407386,0.55084544,0.8284143,0.08202873,0.95648694,0.033645034
0.7127506,0.014149225,0.019652054,0.026669504,0.035602707,0.014740549,0.009317998,0.006328363,0.05759426,0.011764001,-0.0002992116,0.088183,0.035378564,0.57496077,0.8712811,0.06482539,0.95821106,0.02570029
0.5543529,0.003127791,0.010442048,0.016849026,0.018100861,-0.01070576,0.016388822,0.0060661687,0.17662358,0.011573184,-0.00063369796,0.029718468,0.028399363,0.58341676,0.8771987,0.06560243,0.9692756,0.02059687
0.80971175,0.002907861,0.016779158,0.07414561,0.013803885,-0.01437833,0.02590987,0.0040773726,0.075759806,0.011066843,-0.0011645686,0.059972323,0.015495899,0.5530108,0.85644513,0.07824652,0.9732319,0.008195436
