rely,virt,acap,aexp,vexp,lexp,tool,sced,loc,Generated_Var_3,Generated_Var_5,actual
0.29884845,0.3816614,0.5340001,0.36516398,0.25416693,0.06308697,0.33246517,0.14957042,-0.03628853,0.14751057,0.27189967,-0.01403612
0.28339404,0.7190262,0.7926859,0.42500207,0.48382324,0.15587391,0.5052821,0.22313993,0.035784304,0.32785887,0.53638184,0.0023144062
0.21313982,0.43756947,0.5077112,0.3382886,0.2896325,0.08908352,0.37655798,0.15374292,0.0042914227,0.3221081,0.43995985,-0.022663489
0.21781133,0.45981836,0.482709,0.34166127,0.31963772,0.13797761,0.404788,0.17514676,0.021350523,0.37063912,0.4862277,-0.00235687
0.20952967,0.46846342,0.5024726,0.3410767,0.3067366,0.102618515,0.3721403,0.14787062,0.014970608,0.31984776,0.43232256,-0.01849546
0.7072827,0.43933156,0.56979245,0.30610868,0.20608622,0.10873106,0.39199722,0.153255,-0.0021364875,0.06031239,0.22545771,0.101821154
0.19179511,0.37960288,0.5006297,0.37417683,0.32046914,0.10817602,0.2983867,0.23643512,-0.009650037,0.31470734,0.37868038,-0.027961522
0.85718817,0.43120772,0.58782834,0.301362,0.1722735,0.10410558,0.3991731,0.095415026,-0.018028103,0.018420182,0.25162882,0.1207849
0.6968642,0.32546207,0.47871953,0.2956386,0.15652095,0.10107353,0.33304435,0.09030953,0.004588589,0.060535595,0.22115803,0.08203141
0.46031988,0.41513225,0.6002162,0.36528397,0.24540977,0.0796911,0.39061427,0.18695694,-0.047462247,0.094954416,0.2670492,0.015716331
0.21216634,0.40790063,0.50263554,0.34019616,0.28303966,0.10938965,0.3566073,0.21863995,-0.0035092197,0.2717101,0.3873619,-0.015106128
0.20586574,0.4225337,0.43825835,0.34940618,0.31296816,0.14541776,0.3775911,0.1665909,0.009273674,0.370015,0.45426956,-0.019911356
0.18840182,0.5332098,0.5393657,0.37221587,0.3660093,0.12968728,0.3914754,0.21023901,0.030895032,0.42912322,0.50485295,-0.011569866
0.30507636,0.44022888,0.5971544,0.36438686,0.2984388,0.093689784,0.4001053,0.21050009,0.0007122867,0.18146153,0.36277938,0.01932168
0.41622266,0.33063662,0.49781027,0.3398525,0.186485,0.06731342,0.32678828,0.13561656,-0.025708206,0.0936147,0.24114013,0.025016177
0.18233576,0.41265664,0.50054055,0.3885578,0.343668,0.11484204,0.32551378,0.24359484,-0.01407529,0.36378986,0.41543436,-0.017688036
0.38703305,0.3462621,0.48649746,0.36129397,0.22954328,0.061971374,0.33066076,0.11570889,-0.031560592,0.09514142,0.22633651,0.017254531
0.22700502,0.5436033,0.5012489,0.3393993,0.33188662,0.15130205,0.47463912,0.115905985,0.05921662,0.41980422,0.55895376,0.018957105
0.24629049,0.37612677,0.47155485,0.35450375,0.2788449,0.115377694,0.35548615,0.18399371,-0.02468668,0.24629307,0.31426424,-0.022669807
0.20190263,0.39111644,0.47329238,0.35044804,0.28952184,0.09650135,0.35319087,0.19792147,-0.006255895,0.33643067,0.43267265,-0.016704299
0.330192,0.3182229,0.49525765,0.355797,0.2347273,0.077488,0.32854092,0.17302307,-0.03616567,0.15690453,0.2778738,-0.0025882386
0.23679899,0.35921416,0.46158072,0.3529972,0.28162113,0.11333333,0.35742825,0.19017737,-0.024078213,0.31273413,0.3825663,-0.019679986
0.76270056,0.44898587,0.6377193,0.33122364,0.19705713,0.059071828,0.39955133,0.13230869,-0.029662564,0.028584272,0.28772497,0.13551536
0.21691403,0.34490842,0.45930693,0.3731805,0.2927843,0.12309347,0.35634962,0.23056237,-0.026254028,0.34295067,0.3758203,-0.03649738
0.58526206,0.41435453,0.60105467,0.3256356,0.18263826,0.0469374,0.363673,0.14290516,-0.040029556,0.068240315,0.27015832,0.09294664
0.25544333,0.57860863,0.52068436,0.36610323,0.36364153,0.1704838,0.47620907,0.17902887,0.08048633,0.4022649,0.5482603,0.053563744
0.19531101,0.45090234,0.43893173,0.34063566,0.31445804,0.14620124,0.39535257,0.16740566,0.020953706,0.41868746,0.49695042,-0.014598741
0.18035394,0.4156122,0.45400622,0.34940976,0.29258427,0.12641464,0.36684078,0.22716023,0.011729341,0.41358137,0.48128507,-0.018347457
0.25352204,0.41514328,0.5510987,0.34073266,0.2920043,0.08481018,0.36167786,0.17912431,-0.012967583,0.21310112,0.3301953,-0.008569531
0.22089207,0.52126545,0.5488114,0.36374655,0.37203065,0.17143448,0.40913776,0.19797786,0.04796226,0.3420537,0.5075836,-0.0027613947
0.2809582,0.43490088,0.50922865,0.36220163,0.29567125,0.11867158,0.38700917,0.22777049,-0.011033621,0.17675482,0.31554946,0.009783982
0.18143168,0.4595229,0.51631796,0.38212577,0.33753583,0.11082928,0.3668658,0.2299235,0.030010397,0.3462944,0.46440235,0.004603027
0.7374228,0.3155363,0.5041246,0.3020199,0.14860685,0.09832224,0.3285653,0.09409917,0.010394286,0.033052184,0.21688285,0.09090767
0.24613407,0.36093637,0.5132712,0.35899553,0.2726101,0.08398644,0.3559132,0.20773634,-0.017792143,0.23028223,0.3514755,-0.0066419505
1.1990316,0.4788354,0.72629255,0.318806,0.16120914,0.14566486,0.41488734,0.08226544,0.012570996,-0.058664232,0.25906613,0.24568495
0.25015387,0.3620757,0.46327272,0.34536916,0.2766157,0.10976066,0.35074285,0.2252403,-0.035371453,0.28525555,0.34234166,-0.019012343
0.25460362,0.34156767,0.42615956,0.35127243,0.25223163,0.10434838,0.31791264,0.22977698,-0.025211588,0.24983722,0.30368084,-0.010741836
0.890443,0.36268175,0.59898996,0.3046633,0.12625547,0.07020594,0.33030444,0.09050706,-0.004429579,-0.031985298,0.23104572,0.14899878
0.46055922,0.41676643,0.62040555,0.39995784,0.27676702,0.085019484,0.3835581,0.18597995,-0.055082172,0.07881587,0.26522598,0.02912027
0.31535026,0.3998946,0.54985017,0.38505512,0.27846313,0.09733504,0.36021554,0.28888845,-0.023020566,0.1828,0.30641025,0.020270012
0.19811982,0.45864716,0.551466,0.37984332,0.33437383,0.10677038,0.36520755,0.21483946,0.032080024,0.27280504,0.42135113,-0.0034460165
1.611691,0.5182699,0.69539785,0.2828368,0.15156661,0.21801978,0.40283963,0.015116196,0.10047352,-0.064367756,0.26335403,0.26664677
0.21156451,0.4646029,0.48210996,0.34637544,0.30957595,0.13237122,0.41595364,0.19601879,0.03275657,0.3590418,0.476424,-0.009773824
0.23474306,0.3701964,0.55352473,0.3901427,0.29289728,0.067988634,0.32491452,0.25070545,-0.019431233,0.22267762,0.33028206,-0.014066835
0.7572363,0.36670068,0.54854554,0.31874546,0.1727678,0.10050677,0.36773574,0.114819355,-0.032013305,0.013404287,0.21634726,0.098407485
0.19407243,0.4691993,0.4965761,0.36099663,0.32592285,0.12800993,0.39682743,0.2218507,0.036578506,0.39068443,0.50518745,-0.0073513305
0.2208955,0.35689992,0.4664166,0.36171463,0.28102484,0.11000249,0.33574572,0.20373133,-0.01996506,0.31026673,0.36855775,-0.034357667
0.57031983,0.36059016,0.57103276,0.3820632,0.18850687,0.07513526,0.3348566,0.16315053,-0.03834165,0.057311356,0.22039473,0.039853904
0.19220275,0.40427032,0.49738765,0.33221215,0.26364893,0.10593344,0.3606276,0.23791224,0.020679219,0.33782482,0.44025335,-0.026136499
0.23710185,0.33313808,0.46948954,0.36920536,0.2839311,0.12072255,0.3623446,0.23330633,-0.031362742,0.32317966,0.34959924,-0.03875637
0.28420642,0.40068966,0.57224673,0.36793193,0.2889892,0.091859564,0.34993845,0.20077229,-0.018279456,0.15646385,0.31926438,-0.0034659347
0.3013245,0.40697908,0.49152508,0.3333351,0.26683804,0.083510324,0.37079668,0.21617599,-0.028992526,0.20413291,0.30919784,0.004704276
0.6216262,0.41385457,0.59700936,0.33415866,0.18374075,0.09681624,0.39260936,0.14293206,-0.0147603415,0.057237163,0.26834357,0.07396016
0.2030494,0.41717955,0.4331115,0.35243225,0.32948965,0.15177289,0.37083727,0.18441905,-0.0058731996,0.41078764,0.4514602,-0.01983273
0.2701502,0.321396,0.41615808,0.38057792,0.28383353,0.13875763,0.3387489,0.17953731,0.0008845553,0.26362363,0.29731688,-0.012830435
0.24146219,0.48905185,0.6293422,0.38868058,0.34084493,0.07545096,0.3708807,0.2034075,-0.013168562,0.18990014,0.3584533,-0.014261923
1.8422887,0.6140526,0.78416,0.33802,0.18964106,0.26284945,0.45021635,0.005712654,0.08863307,-0.11237042,0.26173902,0.30165026
0.42835483,0.40465662,0.57648253,0.34982294,0.21585192,0.04538417,0.3593396,0.17852028,-0.028886206,0.12085411,0.2980001,0.033571027
0.19477934,0.46209946,0.5468985,0.3975045,0.32955036,0.08641222,0.36380628,0.18771458,0.017672673,0.3357185,0.41921106,0.00065117143
0.6485724,0.40534556,0.55107754,0.3380899,0.20260891,0.083474204,0.3660932,0.13587992,-0.019038506,0.017906807,0.21392289,0.12887184
0.2751153,0.35722095,0.46084926,0.35182995,0.2521802,0.08856863,0.33443406,0.22557124,-0.029738978,0.23973233,0.30555344,-0.0056765275
0.31926537,0.32207745,0.46726036,0.36130175,0.24754603,0.12182596,0.3417997,0.18929051,-0.030683361,0.21730831,0.28286394,-0.024571158
0.65101576,0.35660812,0.50029933,0.3364648,0.17631128,0.09975913,0.34530425,0.14553699,-0.021179914,0.050152168,0.19609216,0.08925102
0.79838645,0.39590684,0.5570412,0.32348347,0.15486737,0.11979166,0.3925355,0.1330505,-0.03789507,0.034452178,0.23718458,0.092077136
0.26212993,0.3416952,0.45009494,0.3613983,0.28337914,0.1327621,0.34688327,0.21601623,-0.037735276,0.28742248,0.32761264,-0.02994432
0.25796515,0.43580332,0.5178834,0.3326717,0.2874589,0.10018137,0.4045898,0.18368357,-0.0044893064,0.28134,0.4028038,-0.0027263248
0.17267147,0.3945378,0.42211455,0.34384158,0.277071,0.13469024,0.34194365,0.21109188,0.010603096,0.3693018,0.42952582,-0.0118902
0.21799402,0.396788,0.45059508,0.34535775,0.28113583,0.11628799,0.36157492,0.17951421,-0.015352897,0.3170796,0.3956937,-0.018512093
0.98941255,0.53484887,0.7956116,0.44114265,0.2737636,0.113290906,0.46961838,0.20733808,-0.09899826,-0.07113902,0.21602689,0.1732842
0.57221234,0.38891333,0.53821445,0.33789277,0.22528596,0.08951004,0.37542018,0.12111573,-0.025575884,0.072641864,0.24146625,0.033057038
1.2951462,0.43499812,0.6347548,0.30151588,0.14974286,0.14109772,0.38269356,0.038491376,0.021589424,-0.09524223,0.24028665,0.24673417
0.39594802,0.33038485,0.51694983,0.35673645,0.19975528,0.06958455,0.3182871,0.15522175,-0.039953023,0.10301079,0.24277046,0.004896621
0.27404335,0.59942245,0.5943619,0.35607412,0.38266942,0.16389765,0.47584212,0.1777077,0.06661304,0.36223355,0.5774159,0.018557245
0.3491621,0.32462415,0.45418835,0.35866472,0.23640276,0.11940394,0.35299206,0.17501083,-0.03543464,0.21504283,0.27873686,-0.022176586
0.22818948,0.37279078,0.42373356,0.35640776,0.30024153,0.15432994,0.39309937,0.22116663,-0.015560769,0.40008998,0.4325083,-0.035628613
0.4755434,0.34304938,0.5223252,0.33944073,0.20242925,0.046990734,0.3278791,0.11801218,-0.03752187,0.064696506,0.23709685,0.06430544
0.23599772,0.36311436,0.49044865,0.3671015,0.3002605,0.11917624,0.3287195,0.22379354,-0.02198267,0.29995427,0.3590854,-0.031212594
0.1752191,0.433879,0.5125567,0.39967975,0.33959052,0.09711255,0.3381317,0.21816325,0.007841699,0.33921576,0.42831886,-0.0036603473
1.2439716,0.46042308,0.6593178,0.33471265,0.16274787,0.18099785,0.41538224,0.10262352,0.00045673922,-0.05761595,0.23821545,0.21714695
0.25100988,0.35932624,0.49567252,0.34080878,0.2517859,0.09658666,0.3662869,0.20944169,-0.020265676,0.24652755,0.3328316,-0.02279523
0.23316249,0.4773879,0.5556087,0.37878945,0.3292708,0.097734004,0.37965637,0.14672405,0.025768088,0.31180298,0.42588913,0.026286125
0.19355986,0.43467572,0.53891635,0.3954501,0.30658093,0.07771568,0.36489806,0.24585298,0.00396996,0.3403056,0.41670403,-0.011112443
0.22698835,0.512271,0.58584064,0.3595206,0.34169954,0.11963116,0.3925772,0.19525973,0.04590309,0.28722703,0.4664899,-0.0021418198
0.26287007,0.32498592,0.43742302,0.37244004,0.27934343,0.13731815,0.36057362,0.2005498,-0.024610497,0.31304443,0.36089486,-0.028905395
0.860973,0.43660477,0.6805142,0.37984696,0.2220718,0.1330509,0.41546023,0.15647687,-0.0588917,-0.009986103,0.20883644,0.094007045
0.79645044,0.37195313,0.5681139,0.34289077,0.18755871,0.12113458,0.37553182,0.12033536,-0.031732023,0.0076070875,0.20646188,0.08907035
0.2405018,0.35583335,0.4271271,0.3594632,0.2864857,0.14499277,0.3947744,0.21148595,-0.012111105,0.36930257,0.40594393,-0.041424926
0.28082728,0.4801785,0.5970833,0.38977683,0.3297829,0.06668343,0.37247378,0.20567916,-0.040745944,0.20381004,0.30851823,-0.0054559335
0.28792566,0.35167027,0.46881425,0.35169467,0.25175384,0.11203115,0.348328,0.17621957,-0.03654532,0.19047524,0.30902624,-0.026366595
0.23406574,0.3612988,0.4814754,0.37665915,0.27024052,0.07131177,0.32439867,0.19923313,-0.040150754,0.22564718,0.31462863,-0.01722525
1.4190795,0.5585585,0.7317644,0.3484572,0.19951116,0.20110108,0.42270398,0.010127341,0.08183871,-0.04595542,0.24255617,0.20381406
0.619492,0.37582314,0.59851706,0.36880705,0.20479895,0.06882775,0.36624426,0.16141279,-0.032145858,0.046144903,0.22644597,0.052225906
0.49592534,0.32317436,0.48312792,0.34766173,0.19500455,0.08911099,0.33227184,0.15237838,-0.027947463,0.08410366,0.20421733,0.047852434
0.18511856,0.46778092,0.48891735,0.37663507,0.33780077,0.123930916,0.37874964,0.22214903,0.02085815,0.42411786,0.5088589,-0.01032787
0.19782822,0.49642625,0.48494944,0.3549771,0.30495122,0.125296,0.39408198,0.1608079,0.032867156,0.37641722,0.46417674,-0.016480181
1.1201882,0.4045969,0.5884896,0.28965217,0.1538731,0.12856211,0.36962152,0.062502176,0.020226218,-0.029968575,0.22879782,0.18941572
0.22348544,0.37758294,0.45880672,0.33544007,0.27122447,0.11760849,0.36712414,0.1762146,-0.0043454617,0.30850676,0.3848375,-0.029613025
0.20837873,0.43496114,0.44550395,0.3453165,0.30506614,0.14487004,0.3783275,0.20635432,0.0070283376,0.36417866,0.4394887,-0.00068673305
0.21365836,0.41606203,0.49724126,0.3447792,0.29982114,0.08987984,0.35321304,0.19058256,-0.013586536,0.30702746,0.4008811,-0.0048321476
0.18566161,0.44923106,0.50129855,0.38384572,0.32253572,0.09372778,0.35985395,0.1895824,0.0066719092,0.34799576,0.43376085,-0.0073502846
1.0440404,0.41700685,0.6113639,0.3459368,0.15364893,0.14952888,0.35643938,0.083969526,0.018525748,-0.035199493,0.21891305,0.15525287
2.3622646,0.7267085,0.970108,0.29750305,0.19531015,0.35212898,0.5104085,-0.00935401,0.11673273,-0.18104498,0.27648047,0.46268287
0.21660808,0.36781064,0.42594647,0.35908636,0.29963046,0.14728084,0.38723573,0.22364916,-0.018298164,0.40510684,0.42954424,-0.036827527
0.18762596,0.43027213,0.4831157,0.34995872,0.29025412,0.113473296,0.36416072,0.18317445,0.011212729,0.30520183,0.4077703,-0.00052674394
0.28968656,0.35201976,0.5066282,0.3517547,0.24646637,0.10072532,0.36549753,0.24082178,-0.028485127,0.22236675,0.31432194,-0.020364266
0.39808798,0.35441387,0.5271946,0.35677674,0.22899711,0.040217824,0.33218443,0.11889707,-0.045888484,0.06975286,0.24251938,0.014941932
0.18923211,0.42104167,0.44959542,0.35387206,0.3028185,0.1260702,0.3679187,0.18920277,0.0065827556,0.38546443,0.46829876,-0.0143682575
0.21920699,0.40452638,0.49329087,0.3294079,0.26446378,0.09250189,0.36212078,0.17064169,0.0019299202,0.27948123,0.3879212,-0.025925614
0.2310362,0.53627986,0.5159207,0.34761757,0.33544713,0.1554125,0.46154684,0.15688406,0.07526578,0.40392286,0.5606182,0.01622884
1.1539965,0.4775864,0.69621193,0.38598877,0.21165286,0.17666675,0.41606116,0.08622697,-0.013428941,-0.06588656,0.21357802,0.15076503
0.22981568,0.38633165,0.44416282,0.3301265,0.26497886,0.11216287,0.36189178,0.1939586,-0.0070878975,0.27549377,0.3784868,-0.005704622
0.23104575,0.40997303,0.4662436,0.32828057,0.2763099,0.11704598,0.3826061,0.19327118,-0.0071908496,0.30443132,0.40319765,-0.01572517
0.32535356,0.38462013,0.48055118,0.36989528,0.25614846,0.080641255,0.34146243,0.2320183,-0.032159887,0.21002612,0.28763324,-0.0024512024
0.2220968,0.38631734,0.48158595,0.35922828,0.28235587,0.0810247,0.34671366,0.17834929,-0.02994395,0.26273984,0.33198887,-0.031115804
0.3159178,0.31674495,0.44440705,0.3593695,0.23970847,0.12257007,0.33770248,0.17163871,-0.019977048,0.23809062,0.29732987,-0.021831423
0.23252812,0.45061782,0.5628987,0.3568495,0.31683713,0.11519554,0.37438607,0.18708207,0.0082831085,0.20973459,0.35978743,-0.0012176391
0.24447002,0.49140558,0.58460075,0.38078716,0.33682317,0.11102392,0.36876932,0.2225787,-0.030013435,0.1928274,0.3204737,-0.008043675
0.26836693,0.58517873,0.6680439,0.38335407,0.39503118,0.12438594,0.44868815,0.20354322,0.04924463,0.3039121,0.50509673,0.0015202586
0.43799257,0.336594,0.4871218,0.34504637,0.20986986,0.10067274,0.35727662,0.17100573,-0.05058989,0.13368967,0.23549256,0.0089150295
0.38293386,0.34644848,0.48355472,0.3653796,0.22172818,0.05996187,0.3247573,0.111852214,-0.039034568,0.101096585,0.22524288,0.015316995
0.22014403,0.432979,0.49127927,0.35411575,0.29429603,0.11524272,0.39537302,0.19151565,0.014910154,0.32886636,0.46371543,-0.005936674
0.43601736,0.3141055,0.47820854,0.32577592,0.19657658,0.09302522,0.34862545,0.14931107,-0.021865144,0.14423612,0.27757508,0.010789068
