har,nlan,t09,t10,t11,MI_size_D_t09,MI_size_D_t03,MI_size_D_app,MI_size_D_telonuse,MI_size_D_ifc,effort_D
1.0232987,0.64205205,1.098957,0.88384825,0.9248337,0.047686197,0.19986404,0.235543,0.36401266,0.34298873,0.1113111
1.2616527,1.6090775,1.5629327,1.7988245,2.0299535,0.8565793,1.0080422,0.7589652,0.7657373,0.8996654,0.4239682
0.8298074,0.20923372,0.7851166,0.60576147,0.41447496,-0.05968052,0.029082473,0.06582607,0.16804206,0.12701954,-0.010449786
0.8787422,0.4012584,0.93858457,0.7230456,0.6367125,-0.0011560284,0.13169546,0.15085617,0.2504523,0.24145807,0.0562474
1.2016349,0.5631059,1.4461967,1.1131223,0.97991323,0.099150576,0.32177743,0.30193147,0.47526842,0.51337975,0.14897457
0.84519255,0.28843448,0.75901115,0.7322307,0.4539914,-0.05916746,0.021657493,0.059957583,0.1420929,0.11558397,-0.0016697496
1.0313923,0.3747133,1.1768968,0.87160015,0.71198636,-0.00072710216,0.20322768,0.18833117,0.34089178,0.30789053,0.09566859
0.89582807,0.4273929,0.7514961,0.893021,0.49201137,-0.029569862,0.012402035,0.0676046,0.101958975,0.13732505,-0.009235095
1.0065594,0.6273117,1.0980825,1.0223433,0.82799965,0.07665182,0.20588048,0.24517153,0.36798748,0.33329165,0.08181757
0.641466,0.10123877,0.4629059,0.4397073,0.039540995,-0.10390668,-0.025839573,-0.09215659,0.09321307,0.08401352,-0.1140514
0.85973656,0.29935747,0.7720764,0.6773694,0.49434048,-0.04776825,0.022607453,0.083445355,0.16037308,0.1275376,-0.0028862283
0.91702163,0.42772534,1.0020669,0.78191495,0.69754976,0.025025733,0.17203511,0.16769804,0.29449677,0.317822,0.06537379
0.7054192,0.15329462,0.2735703,0.46155125,-0.40134403,-0.09975031,-0.0043175407,-0.28868145,0.10327922,0.16769263,-0.30031836
0.97337306,0.25455165,1.0374645,0.78473574,0.57612675,-0.028144224,0.13250609,0.12779073,0.28247833,0.2287507,0.040755153
0.8720683,0.4850264,0.97188145,0.8252429,0.69843155,0.009200111,0.15563037,0.20221041,0.28116047,0.25095776,0.06125848
1.0033311,1.0273035,1.1937246,1.2026877,1.3454806,0.3757513,0.513624,0.4404952,0.51192975,0.55483824,0.23225704
0.8907426,0.3106464,0.9184616,0.67776704,0.5612043,-0.030419586,0.10221258,0.13326205,0.22039942,0.20096315,0.0427638
0.76338214,0.23790805,0.60226643,0.654003,0.29214698,-0.07369929,-0.020024206,-0.019538416,0.09029189,0.095889166,-0.043356355
0.5998894,0.124016345,0.37589777,0.3705519,-0.04209947,-0.095286176,-0.025604839,-0.14265221,0.08836143,0.09642399,-0.15692917
0.6284462,0.15364619,0.30136672,0.4262812,-0.1707919,-0.10922882,-0.030877762,-0.21752158,0.0732701,0.113882996,-0.22943988
0.8074911,0.26163805,0.7688177,0.5956126,0.42428663,-0.05286948,0.049692493,0.07131246,0.14989616,0.13057329,0.0037533008
0.8921165,0.39027265,0.75186914,0.8485283,0.48154882,-0.037498377,0.010792617,0.06343125,0.117917106,0.13061045,0.0013022721
0.9779829,0.47411,1.023221,0.7627498,0.7510658,-0.019717801,0.14376682,0.16443457,0.29951233,0.25901684,0.07161117
1.1207404,1.4788631,1.3591548,1.6285801,1.8058963,0.8158777,0.9461536,0.7172705,0.654193,0.8172266,0.39950433
0.9864737,0.32534483,1.0491985,0.78256655,0.6254822,-0.0043020695,0.14376558,0.15647799,0.2685352,0.27971736,0.057621203
0.8340324,0.2211224,0.8417642,0.6433325,0.45225343,-0.049241148,0.068669304,0.065385684,0.22176386,0.15949671,0.0023131296
1.1444801,0.629622,0.9208696,1.2277704,0.6570282,0.0052889436,0.037508596,0.09235826,0.094135806,0.20009804,-0.00077678636
0.9299557,0.7194158,1.0561149,0.94989216,1.006246,0.14358318,0.30166373,0.28782997,0.38576978,0.4093632,0.1248788
0.6407376,0.12970233,0.40574145,0.4483649,-0.08205906,-0.10068399,-0.009353227,-0.17850052,0.14611174,0.116584845,-0.19159198
0.8658454,0.29407024,0.7644069,0.70341563,0.4853209,-0.050168138,0.02080189,0.08326866,0.15247157,0.123193115,0.00077522174
0.87825865,0.25550124,0.8385082,0.62794405,0.48720783,-0.04277381,0.048182886,0.09488781,0.1953226,0.13906276,-0.006313883
1.0241091,0.31486338,1.1292187,0.84282863,0.65539366,-0.0051945373,0.17777234,0.16897868,0.31714204,0.27368945,0.0735218
0.86824566,0.22220327,0.89528656,0.6727547,0.49126846,-0.048788086,0.08361672,0.08973557,0.23564944,0.17441484,0.020676948
0.90594834,0.29639542,0.92328936,0.699458,0.55686903,-0.04264685,0.08948046,0.1275538,0.2133745,0.1869452,0.044467367
0.90946347,0.25193995,0.86283356,0.6643916,0.49362788,-0.04104089,0.051561337,0.09814769,0.1983242,0.1716457,-0.004174102
0.9642381,0.56965494,1.0588574,0.8333543,0.8424258,0.013014264,0.18217278,0.21093597,0.32525605,0.3031357,0.08833503
0.9551641,1.152218,1.1311042,1.3361225,1.4507028,0.6093958,0.6853057,0.52295434,0.53875947,0.6065262,0.30158344
0.61484003,0.11410944,0.38100624,0.39786103,-0.037161686,-0.100945935,-0.035544734,-0.13943936,0.09112418,0.09141576,-0.1556952
0.89485615,0.37112376,0.75470036,0.84351116,0.47716862,-0.04735464,0.011882838,0.059739176,0.11275515,0.13078266,-0.0049256943
0.879574,0.24481343,0.84805626,0.64897007,0.48035353,-0.046835046,0.054326054,0.10109773,0.1942916,0.14030467,-0.010946203
0.8469631,0.20693049,0.8564304,0.66455376,0.42803165,-0.053056978,0.06600939,0.07182063,0.21682085,0.15977383,-0.0012296885
0.915302,0.39442447,0.8837367,0.90330356,0.5338065,-0.035112448,0.0668274,0.09320192,0.17053968,0.16237246,0.025172524
0.6952482,0.14714804,0.57408154,0.46471596,0.17521153,-0.07958206,-0.00077040493,-0.054226752,0.15373085,0.10822063,-0.09275642
0.97353524,0.5409009,0.83296263,1.0143553,0.59606093,-0.009991474,0.031123996,0.08989316,0.1210468,0.16952007,-0.0085024275
0.9219189,0.39372656,0.79920805,0.82586473,0.5461371,-0.025413077,0.030234832,0.0849639,0.1543146,0.16727203,0.013911106
0.9308534,0.72952414,0.9983374,1.011182,0.88268393,0.1445066,0.21868208,0.268752,0.37559384,0.35043842,0.06250277
0.7538311,0.25172272,0.4637535,0.6426719,0.056144662,-0.09020727,-0.023454804,-0.16239284,0.06999932,0.12007482,-0.16724211
0.8201643,0.47785673,0.901494,0.75583714,0.7277112,0.08718645,0.21284212,0.19434032,0.28620026,0.31063762,0.07669182
0.6632918,0.13402447,0.49734583,0.4500282,0.056743935,-0.091772445,0.0022752788,-0.11180635,0.14861494,0.108762994,-0.13290966
0.86847454,0.39900482,0.77407086,0.8022119,0.53960365,-0.041513983,0.025158476,0.09280485,0.15831149,0.14488979,-0.007401049
0.8258219,0.29691392,0.8324836,0.6305737,0.5147263,-0.044886515,0.077906385,0.08055228,0.21650115,0.17693728,-0.0027963147
0.99844795,0.33459666,1.0766739,0.8293928,0.5689131,-0.038456917,0.19211228,0.10306187,0.3324364,0.28996426,0.0071955994
0.97893775,0.5643861,1.1031986,0.9436286,0.8996092,0.16599473,0.3063499,0.2745688,0.3873937,0.46117052,0.12206707
0.9183893,0.30790365,0.90042275,0.66497785,0.57771707,-0.041223858,0.07703334,0.119108945,0.22239706,0.17912231,0.031174943
0.82439274,0.25627184,0.81304604,0.63445675,0.45600608,-0.051462054,0.066042036,0.078314364,0.18547736,0.16258292,0.013929985
0.6480295,0.13695405,0.2834003,0.41286072,-0.29023474,-0.09883042,-0.015816221,-0.25464633,0.09759405,0.14156902,-0.25774306
0.82475597,0.66975486,0.91038966,0.88853645,0.89692473,0.20394143,0.28223202,0.27579784,0.3537968,0.36060157,0.11165907
0.8844174,0.35505468,0.88416964,0.68277234,0.5879043,-0.030568356,0.09001927,0.12550898,0.23321867,0.18922374,0.020362124
0.9928216,0.48049507,1.1270956,0.89418286,0.8151661,0.07660768,0.24978222,0.23772262,0.35652295,0.40033203,0.10554946
0.8580071,0.259129,0.8171855,0.6265875,0.47906768,-0.047758717,0.041000713,0.09059274,0.18678401,0.13414118,-0.0065657124
0.96039546,0.54336005,1.0111985,0.800615,0.80228275,-0.002413828,0.14705765,0.17936951,0.30663234,0.2666334,0.075023815
0.8865397,0.43506995,0.85855716,0.8161184,0.59665555,-0.046331964,0.06369674,0.12843019,0.18877104,0.15930757,0.010908172
0.8882252,0.26565298,0.9097516,0.68500257,0.49545717,-0.033759378,0.092169404,0.09591091,0.23925151,0.20247535,0.013325874
0.9642215,0.2447826,0.97714216,0.74259806,0.54608357,-0.030570405,0.10560626,0.11408,0.24185552,0.20773667,0.010260481
0.8471605,0.3327334,0.6822628,0.8156051,0.36898863,-0.04589926,-0.0015893765,-0.016470576,0.112710714,0.1196219,-0.0463728
0.98215693,0.5634215,0.846616,1.0291531,0.6304122,-0.0027530715,0.03319817,0.11130226,0.15005864,0.17374617,-0.014424743
0.8708576,0.461048,0.91664386,0.8189268,0.662433,-0.013129368,0.106233045,0.16257124,0.25805947,0.22280866,0.03315504
0.8506621,0.31682885,0.75228304,0.7560872,0.4586962,-0.054881584,0.023505338,0.07302509,0.1343084,0.1251323,0.006194204
0.91872704,0.39768133,1.0056845,0.7531247,0.6755959,-0.0058326684,0.14596422,0.16453134,0.27199304,0.26347297,0.06231369
0.94417673,0.5368865,0.81388146,1.0133531,0.57764435,-0.012833424,0.042047005,0.10186967,0.11242384,0.16303642,-0.008844193
0.9679333,0.66045535,1.0975705,0.9848041,0.95470446,0.25252596,0.36852032,0.31226164,0.40450585,0.4847361,0.16217336
0.96726114,0.47285444,0.7993051,0.98817533,0.53185266,-0.029639997,0.013373345,0.07408346,0.09395349,0.15064807,-0.004753791
0.88365096,0.444698,0.756964,0.87283146,0.5187125,-0.02459738,0.01666741,0.07748197,0.12051505,0.1425143,-0.0014378987
0.86439735,0.27688044,0.7847016,0.6766048,0.48229074,-0.051704578,0.026715688,0.08079994,0.16989717,0.13057926,-0.0020287298
0.8744702,0.2514814,0.8231359,0.63417315,0.4799428,-0.05247458,0.039325118,0.09684721,0.1763013,0.13371883,0.008341927
0.75391763,0.19212711,0.7095406,0.5520831,0.34082708,-0.06269643,0.02228554,0.024597432,0.15230021,0.11475412,-0.036933392
0.8941896,0.27199957,0.8938314,0.68080777,0.5278081,-0.04493084,0.075976595,0.118722096,0.20988217,0.17070526,0.029435404
0.80326337,0.22320732,0.7249419,0.64074844,0.36123958,-0.05298654,0.016115192,0.0288211,0.15610117,0.11965317,-0.022131734
0.88858706,0.19774836,0.889737,0.6945112,0.44112533,-0.06064926,0.08437854,0.061063726,0.23974316,0.18388979,-0.0069594346
0.87748146,0.23454243,0.88157403,0.6732636,0.45359036,-0.043603994,0.07762453,0.07740262,0.22589158,0.1857886,0.0018234476
0.9154451,0.29988903,0.9300306,0.70032907,0.5719549,-0.039192088,0.09215957,0.12604707,0.22117905,0.19638877,0.041786812
0.8677219,0.55960083,0.96801555,0.83367497,0.8320866,0.14375958,0.26976296,0.24028094,0.33302882,0.39256904,0.112530805
0.8873205,0.3866094,0.74345475,0.83361506,0.49316755,-0.040688835,0.00781464,0.07205872,0.11690761,0.12605272,-0.0073270425
0.61916125,0.14381881,0.37840036,0.43555737,-0.039824463,-0.101937674,-0.029642563,-0.1596865,0.08070338,0.09742732,-0.16974837
0.86132896,0.29041648,0.84089136,0.62898153,0.5092934,-0.041229457,0.06807184,0.108328134,0.18851526,0.15083422,0.01784322
0.9003567,0.2996511,0.9565983,0.73517203,0.5615074,-0.034159087,0.12015276,0.11488396,0.25556517,0.21831596,0.043688215
0.96871716,0.48426384,0.8510258,0.9875229,0.5795181,-0.019908253,0.04015634,0.10281272,0.14638637,0.1664746,0.008588202
0.82997596,0.23997647,0.84840876,0.65902805,0.46243182,-0.053398345,0.09531741,0.05778433,0.23785472,0.19798782,-0.009555243
0.9504281,0.2826717,0.9692851,0.7162704,0.5736105,-0.029120252,0.11026758,0.13087611,0.2348464,0.22639966,0.04443752
