rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual
0.26480496,0.4053947,0.23244944,0.2322371,0.320944,0.8519412,0.28166202,0.25692725,0.8418472,0.55129564,0.82264864,0.88843685,0.33521366,0.24561137,0.41590035,0.2017461,0.46100086
0.5567384,0.72926,0.371596,0.48191613,0.47231668,0.09775877,0.44784716,0.5193074,0.5146197,0.6072978,0.3018695,0.4347117,0.58187515,0.467987,0.4528401,0.526623,0.6759973
0.19564384,0.5145532,0.1332415,0.15539274,0.19549266,0.5381928,0.12757176,0.36914855,0.79672414,0.78917915,0.71051383,0.7075054,0.55090547,0.22404045,0.12338999,0.2020129,0.5991895
0.20990974,0.44790944,0.14845118,0.1792399,0.26165038,0.9030828,0.20609334,0.234963,0.88284683,0.64683586,0.88173175,0.90389943,0.39075142,0.21957618,0.3479151,0.1819427,0.51679033
0.64592254,0.56579155,0.49323836,0.5426211,0.58496207,0.17455027,0.5988089,0.6643307,0.40573674,0.5902593,0.23130518,0.32471365,0.6768994,0.53273225,0.53511,0.57510334,0.4724053
0.19315612,0.44762883,0.1892846,0.16548976,0.22371107,0.69299465,0.18231043,0.16176403,0.8091123,0.74199826,0.76218396,0.8062143,0.53863496,0.20069212,0.17165703,0.16618699,0.3993662
0.14620703,0.6783312,0.066470385,0.12285161,0.12420076,0.61494017,0.14275235,0.12964702,0.8362891,0.8645918,0.71374613,0.80839676,0.49839193,0.11115673,0.16444722,0.17040178,0.58837044
0.6534059,0.20508943,0.5969622,0.5727512,0.6266647,0.35198334,0.5236262,0.72521913,0.43130183,0.41385248,0.33620614,0.39162785,0.5263725,0.6135857,0.47441363,0.58523697,0.25398028
0.064251214,0.4769337,0.06541124,0.060512632,0.07211682,0.81543165,0.059292614,0.10076803,0.9406724,0.85371333,0.8961505,0.9148789,0.4408322,0.11372462,0.1396209,0.07123655,0.52427095
0.26101428,0.46678603,0.21082303,0.24578905,0.2566173,0.41233873,0.18552229,0.3939491,0.6947901,0.72155607,0.5928657,0.62825894,0.47383112,0.29523927,0.22436988,0.28618085,0.6477306
0.2556919,0.18101397,0.2669088,0.26653236,0.28586507,0.64573103,0.265514,0.17281008,0.70049465,0.78353804,0.57415944,0.6610082,0.61636925,0.33408856,0.15442121,0.31102377,0.35444018
0.22225106,0.617324,0.116877705,0.2064752,0.15987366,0.5163599,0.18677637,0.27348852,0.8191507,0.63976955,0.67269206,0.8052701,0.2653905,0.18673003,0.37384593,0.19051284,0.7106177
0.32073617,0.59217095,0.2420502,0.2811932,0.26924038,0.27024642,0.2342163,0.38322735,0.6416584,0.7205356,0.51073587,0.5733267,0.5250012,0.30150354,0.17356637,0.32174647,0.6223643
0.48494238,0.52183473,0.4368156,0.48849297,0.5116265,0.47545573,0.53773904,0.33787876,0.5117042,0.67004454,0.51057655,0.5229152,0.83136386,0.50079155,0.33460957,0.51402825,0.39755636
0.44311285,0.19088396,0.45153615,0.46925282,0.5399067,0.7540993,0.5129367,0.14984566,0.5507945,0.562653,0.5838014,0.6243278,0.66858774,0.4782496,0.34663326,0.4679104,0.24850976
0.1400224,0.70593184,0.06268358,0.091751605,0.07550317,0.5016556,0.09035534,0.1148231,0.8244767,0.8127554,0.710845,0.81210124,0.4154594,0.08928156,0.16086897,0.121249825,0.64856356
0.21877384,0.55142605,0.16285798,0.19113523,0.20898879,0.440625,0.172344,0.34218538,0.75956345,0.8077647,0.62761444,0.6472431,0.5880945,0.24161875,0.121487856,0.24021477,0.5533988
0.1458506,0.4847865,0.095504016,0.15901142,0.21109384,0.9346229,0.17196909,0.20117027,0.85298586,0.712801,0.86125183,0.8590485,0.36616755,0.18528605,0.29980278,0.16859144,0.5869711
0.4080783,0.6813395,0.29431763,0.3457077,0.32450807,0.19884971,0.34025046,0.44145036,0.6252847,0.60293823,0.42001992,0.568581,0.4204842,0.31968373,0.37938076,0.38528,0.7052685
0.34458494,0.61865664,0.2244803,0.29513204,0.311711,0.34656757,0.2829722,0.37135357,0.6534327,0.67299473,0.49518028,0.5832753,0.52653104,0.29090732,0.28745377,0.3425259,0.5881462
0.2653451,0.4376155,0.16374472,0.21293065,0.27421635,0.5360803,0.18610343,0.4355985,0.75576115,0.7104526,0.66169435,0.6684865,0.46062768,0.28467947,0.24865335,0.26570934,0.7139795
0.3190614,0.27564606,0.28326192,0.27388012,0.3251413,0.5474241,0.26570114,0.33831173,0.68704486,0.74129593,0.58981836,0.614079,0.6251867,0.35478592,0.19666862,0.32542235,0.46454036
0.5988756,0.51365566,0.5351136,0.6078538,0.57282996,0.3220846,0.5965953,0.3021832,0.39662874,0.4740191,0.3902365,0.5019407,0.6641603,0.54281557,0.47893316,0.5964509,0.35275763
0.3184784,0.58053255,0.27449653,0.3081401,0.31734443,0.6136122,0.31462094,0.10339546,0.69845194,0.6152981,0.70281965,0.7840211,0.49186963,0.294733,0.33512235,0.31048906,0.5212758
0.06966406,0.64421666,0.04671696,0.062270164,0.038880587,0.5771488,0.05185026,0.0772779,0.8782547,0.8932734,0.7650923,0.85469234,0.42824495,0.09976873,0.07177499,0.09578416,0.5779962
0.2808391,0.30878952,0.27898732,0.21105078,0.30050987,0.72541654,0.27967885,0.36549574,0.8583387,0.53260034,0.7750899,0.8376559,0.3139423,0.27657628,0.37544715,0.17030996,0.2928483
0.053037494,0.5103145,0.040845335,0.06976247,0.08529964,0.8565815,0.06728533,0.09008974,0.9184835,0.8156997,0.8772895,0.8906343,0.3989169,0.0937579,0.1393829,0.06784931,0.5261679
0.43752825,0.26445824,0.43081054,0.42419332,0.46745628,0.45228136,0.41322026,0.35444152,0.52062786,0.6636843,0.46876967,0.5089669,0.6463843,0.4332463,0.26965946,0.44623208,0.22461396
0.19177556,0.52940434,0.13271871,0.18713361,0.2040757,0.5813592,0.16093999,0.2194292,0.7618872,0.6928871,0.68335253,0.74667585,0.37809512,0.17981786,0.2649691,0.19861853,0.60362077
0.5459263,0.8106071,0.36656347,0.47842616,0.44793117,0.056111157,0.46912047,0.65375423,0.51428044,0.5818229,0.27618235,0.3658098,0.59821266,0.3997807,0.4524359,0.5375348,0.8703702
0.3722338,0.34941316,0.2956256,0.31629747,0.3684535,0.60916024,0.29784217,0.43577784,0.68298566,0.54972565,0.6449066,0.6795851,0.42893386,0.37364483,0.347771,0.34258687,0.46430475
0.08980021,0.5279629,0.09428856,0.07239139,0.104325324,0.9052851,0.09846583,0.11557889,0.94755596,0.89612883,0.91504306,0.9350459,0.6336328,0.16557398,0.11862862,0.087744534,0.46388453
0.15945935,0.5912585,0.0966914,0.11850628,0.11446759,0.46120092,0.08057284,0.14271986,0.7762758,0.77931494,0.6367309,0.74794567,0.36869293,0.1013065,0.16223282,0.12470415,0.5564555
0.06188166,0.46886945,0.078557044,0.08646673,0.07429409,0.72357726,0.05081722,0.038274646,0.8812118,0.7482708,0.8287708,0.8869233,0.21195637,0.039307088,0.09716496,0.052550107,0.41723314
0.40471804,0.45288634,0.35808304,0.37171495,0.42001647,0.58668447,0.38582417,0.30101728,0.59289753,0.60392296,0.60087556,0.6577345,0.56202203,0.34833193,0.33166254,0.37972564,0.35269883
0.060717136,0.543879,0.054032654,0.053417265,0.063614696,0.76084083,0.05412528,0.104365945,0.934079,0.84819806,0.88509506,0.91438866,0.4766119,0.0985221,0.119271934,0.05462262,0.58070755
0.24367213,0.35722426,0.20620069,0.22378176,0.24596423,0.571424,0.17614344,0.31996518,0.7231921,0.69872606,0.66032845,0.6864948,0.4445628,0.23645937,0.14228407,0.24648094,0.4587322
0.3249426,0.2486612,0.32542917,0.29433924,0.37023365,0.72066295,0.32968405,0.20927316,0.7280569,0.69006777,0.65911263,0.7088229,0.6672657,0.37989402,0.26873088,0.32311332,0.26742306
0.3625,0.38923857,0.322453,0.32391256,0.38489324,0.54899186,0.35981366,0.30393732,0.6533893,0.73565143,0.5929647,0.6048306,0.71061665,0.38731074,0.25114,0.3700025,0.39310652
0.5427432,0.0044748485,0.5311589,0.5314145,0.6182057,0.5162008,0.52977455,0.3538701,0.49028665,0.5799984,0.40619332,0.44188553,0.6786874,0.6472383,0.44184387,0.5908658,0.2149864
0.010723025,0.58632356,0.007915825,0.010599464,0.021815717,0.8739338,0.010514915,0.117231786,0.97937155,0.9266023,0.9542623,0.9599874,0.52333146,0.08895308,0.07952854,0.018241316,0.5618142
0.3626753,0.8887129,0.23593721,0.2991011,0.26603532,0.2887706,0.36509845,0.3632586,0.648685,0.7027685,0.46069536,0.59071743,0.468261,0.26640153,0.3384741,0.36508548,0.7282013
0.35496897,0.50350785,0.2827339,0.3125096,0.33349442,0.5146706,0.33247426,0.31059086,0.68981034,0.5837279,0.5752152,0.68596196,0.41670322,0.2938633,0.3693937,0.32723123,0.526074
0.15148497,0.51007175,0.12575522,0.18522474,0.16731963,0.6518927,0.16661027,0.13458836,0.8032836,0.6932316,0.71408224,0.8053323,0.28203717,0.15623263,0.23323059,0.1879012,0.5207556
0.26416516,0.75195086,0.18994942,0.25710636,0.2434597,0.3854033,0.2897884,0.25935417,0.6982033,0.8135411,0.5609422,0.6256521,0.62794524,0.23291266,0.16739526,0.31058472,0.5423822
0.08500266,0.69765204,0.06678596,0.08473644,0.08948386,0.68437517,0.113402575,0.06201029,0.8759369,0.9103042,0.78559315,0.84602946,0.54141724,0.09631571,0.06893882,0.11639893,0.59299386
0.4007516,0.40078014,0.34352598,0.38747644,0.4461332,0.8219007,0.42178455,0.13827497,0.6377866,0.60726225,0.74145144,0.76896083,0.67113125,0.42708856,0.33416653,0.38652962,0.37294596
0.14120716,0.56984603,0.115994245,0.13142595,0.12878901,0.47864422,0.09200317,0.20925963,0.7962202,0.8176242,0.70620286,0.7480794,0.5035863,0.17622894,0.07431406,0.16267312,0.6085155
0.2557773,0.640952,0.19055119,0.24754602,0.24576116,0.34244576,0.2431415,0.3442605,0.7066734,0.8142468,0.533328,0.5726949,0.61252546,0.25705206,0.15955389,0.29236847,0.57615507
0.3291251,0.38457048,0.26331016,0.2909817,0.3426435,0.5222744,0.2705371,0.30830127,0.6895154,0.667773,0.59311414,0.6434207,0.49226683,0.31497955,0.28086454,0.33804375,0.5649862
0.16282505,0.4746433,0.10457721,0.17046997,0.18500182,0.6484073,0.124777675,0.23747718,0.8441344,0.673656,0.7584518,0.79669046,0.28833517,0.16200384,0.2810325,0.16198704,0.64793855
0.43428636,0.27154258,0.47161254,0.52533734,0.5069058,0.41831344,0.4801171,0.19114828,0.44241923,0.66634583,0.40996325,0.48597533,0.66752577,0.5277914,0.27545273,0.53515494,0.21736702
0.41339058,0.16613965,0.43435797,0.37556702,0.47150213,0.741134,0.44606963,0.22766793,0.6674389,0.57767445,0.6496595,0.681193,0.6458606,0.4579867,0.36248583,0.39752793,0.17679255
0.10021147,0.44726026,0.10595867,0.08757672,0.117797196,0.7569234,0.09637928,0.119237125,0.9072986,0.8514136,0.8425843,0.8666293,0.48374867,0.14542776,0.12842938,0.0887368,0.41744402
0.17064446,0.5550143,0.12943229,0.16670114,0.12309268,0.39716274,0.12487438,0.16006196,0.77104104,0.7719311,0.59289,0.71859294,0.3591242,0.1594494,0.21507621,0.18833116,0.57099277
0.3203557,0.34808254,0.3003116,0.32476276,0.31138784,0.3684024,0.27630016,0.29513776,0.6194066,0.75908804,0.42514515,0.5609764,0.350147,0.29025626,0.21784484,0.38242674,0.38107663
0.16067344,0.6693269,0.09191039,0.12569487,0.14440516,0.59503347,0.13408795,0.14500505,0.82239354,0.81503403,0.73048496,0.8120324,0.51059824,0.13866565,0.1612783,0.17048737,0.6125034
0.26468778,0.50545216,0.2123346,0.22206175,0.25370944,0.7977145,0.22385082,0.2534421,0.86743313,0.540488,0.8564417,0.9259743,0.265334,0.2256757,0.42697507,0.1847043,0.4689598
0.13866252,0.6400497,0.09964588,0.11666334,0.116883844,0.647323,0.14198622,0.09453696,0.8398324,0.824577,0.75668955,0.83399343,0.4816931,0.11361045,0.14061603,0.14131701,0.52650505
0.27732712,0.29016286,0.24225792,0.24515074,0.2742166,0.63407654,0.2410632,0.25800014,0.7180365,0.7875677,0.61488247,0.669907,0.521766,0.3032272,0.23620492,0.29633576,0.4039564
0.08237806,0.46404544,0.11607346,0.09883183,0.09054035,0.7288501,0.080955416,0.058578134,0.87876624,0.85290706,0.82972187,0.8575736,0.48496944,0.12669647,0.06997532,0.103218704,0.4942472
0.25352156,0.39116985,0.21807078,0.2333588,0.25838012,0.5256015,0.20210633,0.30577832,0.70118356,0.7096422,0.6381546,0.6700454,0.4817506,0.26199353,0.15653178,0.2612673,0.45520306
0.38424492,0.19300757,0.38000628,0.3580354,0.42782056,0.6228815,0.38385305,0.26173168,0.62212527,0.659129,0.5764295,0.60492694,0.67075866,0.4327188,0.27763456,0.39965224,0.3005056
0.42086208,0.4792478,0.32033733,0.3442307,0.35773695,0.2921812,0.28616014,0.717672,0.6390228,0.6328471,0.4875092,0.49457324,0.54391587,0.4357282,0.26904595,0.36037087,0.64612067
0.38860613,0.44537696,0.28755268,0.31060338,0.3441224,0.4176629,0.26403376,0.6940234,0.690909,0.59098077,0.58600307,0.59373915,0.547573,0.38909262,0.33924097,0.3114308,0.7696541
0.3902526,0.3153742,0.35392824,0.3904506,0.39950806,0.60726434,0.40983197,0.16446239,0.55928653,0.68767995,0.5829103,0.6341795,0.6917157,0.4322908,0.288193,0.41187274,0.31192344
0.16210794,0.69515145,0.077418834,0.15439084,0.09715849,0.5160019,0.13006258,0.18012124,0.82275933,0.7077268,0.71403134,0.82987314,0.2763064,0.12073809,0.27469552,0.16536227,0.6978942
0.25411302,0.30969778,0.23873916,0.23887527,0.25275874,0.50152314,0.20483693,0.30262655,0.70269454,0.7783733,0.5924041,0.63298184,0.585742,0.3038116,0.15236434,0.28891683,0.49002504
0.24252445,0.44323567,0.18672171,0.2277289,0.30044466,0.83313334,0.22497472,0.17816257,0.80839634,0.66834843,0.79130584,0.84559596,0.39932004,0.2422927,0.34473306,0.23938566,0.60290843
0.3427109,0.3780138,0.314801,0.28542328,0.3919769,0.6638792,0.32714543,0.28518564,0.7501218,0.5942138,0.6834079,0.7473638,0.5552345,0.32478917,0.3164912,0.28320193,0.32814765
0.25554127,0.8840499,0.15341243,0.19874907,0.15334797,0.342719,0.23077032,0.1788016,0.7263274,0.7990138,0.58114904,0.70218253,0.4753691,0.17024893,0.20021981,0.26218426,0.76972324
0.14767498,0.5225261,0.13159284,0.13057825,0.15614462,0.68942726,0.13784164,0.08298576,0.84067464,0.8263233,0.7802172,0.83070374,0.5281884,0.17048341,0.14778179,0.15286922,0.53775054
0.1670562,0.44114262,0.14334401,0.14029506,0.16146284,0.6102482,0.1266163,0.24803573,0.820068,0.8445189,0.7339361,0.7417437,0.5838157,0.21712387,0.097433776,0.18937603,0.5087486
0.33831334,0.31081635,0.35031888,0.3148893,0.40752786,0.7628907,0.38039193,0.15911049,0.7227023,0.6623633,0.7164454,0.7537428,0.6900634,0.3878758,0.29153287,0.31346637,0.20510185
0.21758169,0.42387035,0.20285043,0.21777606,0.24618846,0.65353703,0.19528374,0.16475719,0.75069404,0.7638484,0.70280457,0.7445779,0.5413301,0.24329364,0.23291075,0.2270031,0.47661096
0.06736076,0.5900554,0.048747957,0.08061689,0.05059111,0.6548397,0.04246649,0.04389161,0.8876394,0.7838088,0.7940392,0.88195676,0.33069238,0.03436011,0.12227476,0.07658678,0.5627663
0.05543393,0.5356364,0.048558176,0.06727004,0.07755163,0.82842726,0.07322469,0.09458083,0.913425,0.8253168,0.8854281,0.9089778,0.3932136,0.07882887,0.13524863,0.0634076,0.5191433
0.20001698,0.47276357,0.1643497,0.19035536,0.1755291,0.46935368,0.14138043,0.36735392,0.74954367,0.74183214,0.6537104,0.67513144,0.48264045,0.24799633,0.13159093,0.20940852,0.5918509
0.31566572,0.48580486,0.22264764,0.29698426,0.37642092,0.7922151,0.28324208,0.35974407,0.7703955,0.5241795,0.77083397,0.7815199,0.32485557,0.29656184,0.50186324,0.28038085,0.7020454
0.245314,0.6227592,0.21626988,0.25185305,0.28406262,0.52861106,0.29435965,0.23763049,0.73440826,0.7841989,0.64958966,0.6873164,0.67509776,0.26610363,0.16785467,0.27752197,0.4333893
0.36085564,0.5331477,0.2710068,0.2978487,0.31089514,0.27490374,0.24128684,0.6295054,0.6644741,0.7227493,0.5141462,0.4911028,0.62401336,0.3742299,0.18029875,0.34097594,0.63369566
0.24622983,0.52094364,0.20088449,0.22308326,0.22023124,0.3908231,0.2012218,0.29335117,0.72716427,0.85042644,0.57941437,0.59576964,0.68310666,0.28005534,0.1299085,0.27531606,0.51815915
0.23953551,0.3491982,0.25032732,0.23931068,0.2923286,0.80488044,0.28378066,0.06977683,0.7620604,0.76498175,0.76998496,0.7963719,0.6885983,0.31502366,0.18180639,0.24996835,0.32826415
0.20577288,0.43461162,0.18318877,0.18355313,0.22911638,0.6526628,0.16975507,0.3878613,0.86194587,0.6976267,0.7897008,0.7968699,0.5343274,0.26614094,0.2093221,0.1898087,0.5492319
0.3743617,0.2812579,0.39296612,0.36014163,0.40159315,0.47514933,0.33326992,0.31438702,0.5788991,0.6352303,0.49971777,0.5560461,0.55506337,0.36009383,0.22591484,0.36915898,0.28398615
0.16142267,0.5243107,0.1216549,0.15899798,0.21758306,0.8721323,0.17259398,0.118674874,0.8741853,0.70412093,0.85201657,0.8822168,0.4687512,0.177311,0.24871397,0.13193354,0.53908485
0.40482694,0.7283142,0.2659798,0.36225623,0.3031506,0.37965003,0.30499896,0.46710223,0.71927714,0.4505277,0.5829284,0.7630981,0.2711588,0.30690593,0.59014195,0.29687643,0.8514167
0.19280273,0.59998095,0.17330208,0.22794765,0.205378,0.66712236,0.22132203,0.10754669,0.7809268,0.5878298,0.79078174,0.84497815,0.28771514,0.16158453,0.29481387,0.18571833,0.5955177
0.15670747,0.5762981,0.13611999,0.15257657,0.17282572,0.80277336,0.19749632,0.15901887,0.85839283,0.82494134,0.8037835,0.85536355,0.5196562,0.1893546,0.19839376,0.1914595,0.53271186
0.4169317,0.52326244,0.31411794,0.345636,0.4430344,0.63579327,0.40348855,0.31526726,0.6888876,0.52329993,0.62467235,0.74282056,0.3839735,0.31821,0.48934937,0.37667936,0.5367982
0.41589868,0.20283659,0.40715656,0.37526137,0.50932825,0.7343273,0.41907766,0.344496,0.6756105,0.49665022,0.6201906,0.64638567,0.51305574,0.42383397,0.3980096,0.39799196,0.23516095
0.5027677,0.32607725,0.4838082,0.491888,0.51694334,0.27169487,0.4418395,0.5053792,0.4446482,0.614367,0.36329713,0.41378987,0.6584406,0.5126413,0.34802413,0.4993242,0.32811016
0.349764,0.53595984,0.2754728,0.35945892,0.42913502,0.8404966,0.3696843,0.43065023,0.7779982,0.3948508,0.8119275,0.7956198,0.27058405,0.3122574,0.5737491,0.32352865,0.5852515
0.3024907,0.46434486,0.25577566,0.28138173,0.2856158,0.34283024,0.21472809,0.45316315,0.6551894,0.71468514,0.53517675,0.5734255,0.5041812,0.31867588,0.18372709,0.3192019,0.5684768
0.14289135,0.41706467,0.12515196,0.14675859,0.14767468,0.728068,0.14522317,0.13620442,0.83478403,0.7988338,0.7510712,0.81000704,0.4665283,0.1706233,0.14684132,0.16078857,0.45797282
0.25413275,0.45840105,0.22109261,0.23944062,0.23687845,0.39169985,0.188171,0.32854939,0.68169177,0.74655247,0.5374063,0.62829673,0.46373367,0.2642408,0.17027557,0.27660668,0.48248535
0.2940554,0.317559,0.30043408,0.27174628,0.32674807,0.6033835,0.28135285,0.2200244,0.6928035,0.77223593,0.65217,0.66058946,0.70321137,0.3513465,0.19762868,0.28962886,0.33014402
0.26102346,0.49496594,0.16222957,0.21156844,0.28794634,0.55727077,0.20614251,0.34142977,0.7528666,0.7567121,0.651739,0.6608993,0.52006215,0.27675223,0.21170539,0.28596324,0.65022695
0.0816564,0.62115,0.08056906,0.07336587,0.07914394,0.63953346,0.077332556,0.057493746,0.8851571,0.90227896,0.80610585,0.8754831,0.5418849,0.14148119,0.0649167,0.08933389,0.5503868
0.23901069,0.7490319,0.15621224,0.20595798,0.20756924,0.5075988,0.2564985,0.20938599,0.759496,0.84220886,0.62536764,0.6930653,0.6288985,0.21496314,0.16859335,0.27041358,0.58170736
0.114156246,0.6530702,0.072365195,0.108575344,0.085316956,0.54579145,0.10407281,0.10390955,0.83900195,0.8867367,0.69687563,0.78448534,0.53035265,0.11260608,0.094108164,0.14957172,0.59197104
0.3031354,0.7624346,0.20903799,0.2615974,0.19503373,0.26075396,0.17845902,0.2965337,0.7277038,0.5552461,0.5105963,0.7464189,0.16841407,0.09368053,0.39128506,0.23899221,0.75644016
0.47016728,0.3536288,0.45901987,0.47342247,0.50084025,0.36527565,0.4561412,0.39802873,0.4811548,0.6254643,0.45545372,0.45561808,0.74143213,0.50320095,0.3106625,0.47408295,0.34789374
0.31253552,0.47109145,0.19716802,0.26414675,0.31129307,0.49900612,0.22246525,0.4572636,0.70893645,0.6450053,0.6152108,0.6289927,0.45022535,0.3016079,0.3094535,0.3037892,0.7923049
0.11395961,0.6056336,0.08834198,0.08584812,0.079477906,0.64342624,0.08688381,0.061543703,0.85983527,0.8923825,0.78901994,0.84377176,0.60386735,0.15599376,0.08690086,0.119075626,0.5532754
0.30060065,0.5646341,0.22594813,0.26963085,0.33948338,0.7493646,0.28583226,0.253034,0.7521044,0.5584692,0.7253176,0.80635947,0.30621654,0.18972886,0.40033776,0.2678548,0.5571372
0.03807786,0.5287395,0.06441268,0.03740889,0.06151834,0.7854335,0.03363499,0.07556194,0.9245155,0.97765416,0.87328124,0.8982749,0.6278413,0.13070667,0.010067433,0.06051138,0.5206994
0.27367604,0.53767043,0.23326,0.25503886,0.26585627,0.44783393,0.25845143,0.26741803,0.7196028,0.8521628,0.598085,0.6093972,0.7377492,0.31557375,0.160923,0.30572313,0.44788885
0.8515024,0.25986823,0.75101876,0.6619743,0.8257392,0.43479154,0.73384,0.64017487,0.47971338,0.0,0.44728145,0.60591257,0.28105447,0.696676,0.89589703,0.59256047,0.18363942
0.31649882,0.25475064,0.29431596,0.30840623,0.3421771,0.68659353,0.3227534,0.22054648,0.6610439,0.73607504,0.64245814,0.67562973,0.6325306,0.3500269,0.19858307,0.3567139,0.29466608
0.4776016,0.7948867,0.33615157,0.41200882,0.40972012,0.16484407,0.42123964,0.38806742,0.548566,0.63206524,0.36364642,0.50412893,0.5766861,0.3585689,0.40260726,0.4697569,0.63581127
0.04362163,0.5932617,0.04810822,0.038989097,0.07856971,1.0,0.07081264,0.11016446,0.97144586,0.9090443,0.99373895,0.9984268,0.60088384,0.13501552,0.11130154,0.048124224,0.5416483
0.5463368,0.052605003,0.5506859,0.5168533,0.6329317,0.6136587,0.57037616,0.31279427,0.5155542,0.45501494,0.4729295,0.5163389,0.62344307,0.57602257,0.4659722,0.5433388,0.093712114
0.08354187,0.48316282,0.08595356,0.09587708,0.12278518,0.82879627,0.10384917,0.061615944,0.88976336,0.842306,0.84633577,0.8821782,0.49669975,0.13162255,0.094702184,0.10790834,0.5206268
0.2364459,0.47214597,0.1508219,0.20441145,0.243842,0.6519158,0.17931858,0.3974567,0.8008467,0.6554875,0.76031923,0.7623347,0.41976684,0.25370604,0.30550778,0.22289908,0.7413106
0.51856387,0.60244703,0.378486,0.42378306,0.43244785,0.25530282,0.34695843,0.5939901,0.59178597,0.4576186,0.4155486,0.59292674,0.31251603,0.34791756,0.5265468,0.41591138,0.6173618
0.071513385,0.4656805,0.08048406,0.071804374,0.07480806,0.84638566,0.07769209,0.09011823,0.9147617,0.92126375,0.87004876,0.907022,0.6210472,0.1531193,0.05575463,0.0918116,0.4946416
0.29412907,0.22500892,0.33220294,0.34084213,0.34955108,0.62035793,0.35079888,0.12107456,0.6365421,0.75477725,0.5844283,0.64478946,0.68270123,0.4028079,0.19933975,0.36459798,0.25174713
0.3635918,0.60002315,0.30175874,0.29151863,0.301637,0.4407807,0.35147515,0.35336018,0.7036736,0.53804183,0.53840345,0.7060228,0.29384306,0.24745739,0.42733675,0.28496826,0.5969498
0.13496125,0.497091,0.098270625,0.123601764,0.14203206,0.6927006,0.097607136,0.18710852,0.8355719,0.8335817,0.77334666,0.8311409,0.47509652,0.16047806,0.128073,0.14858761,0.44861788
0.38191593,0.3337156,0.32916513,0.36274588,0.3969664,0.51960546,0.3473777,0.34206432,0.5872315,0.65278256,0.55065536,0.6013017,0.509667,0.36054343,0.24935102,0.40512258,0.31484485
0.18253523,0.48457146,0.15952286,0.15866765,0.2145074,0.79765713,0.17371956,0.12886626,0.8452103,0.79146475,0.80620337,0.85938674,0.575453,0.2109527,0.18255717,0.17168933,0.5007975
0.25799483,0.79388285,0.18502387,0.24972159,0.23467171,0.56981725,0.29694423,0.13621843,0.7366444,0.73106056,0.6878866,0.7703359,0.5683957,0.22726953,0.2168625,0.27687234,0.585777
0.023038715,0.5595802,0.021986246,0.03729424,0.036875427,0.89109576,0.02768302,0.11033434,0.9708597,0.88246447,0.961428,0.9606878,0.42238814,0.088401526,0.11307484,0.03587416,0.52805024
0.09308928,0.67348707,0.05305037,0.0744735,0.052357763,0.49191606,0.047663063,0.054064512,0.84089905,0.87493855,0.7116528,0.81750184,0.45959854,0.07701528,0.084869236,0.11024356,0.64556354
0.089674056,0.4431612,0.09152827,0.086309046,0.08622247,0.7285945,0.07396388,0.08173579,0.88976973,0.94132423,0.81751376,0.8330677,0.6404888,0.18072551,0.080034465,0.110612184,0.50368434
0.40362948,0.53657216,0.28457525,0.3377012,0.3267902,0.21617284,0.26101825,0.5291301,0.60082316,0.6442707,0.40250662,0.5170015,0.45194834,0.339334,0.32476175,0.38850564,0.67640805
0.36122668,0.2723242,0.2925565,0.30751383,0.43616652,0.72469395,0.34576055,0.42201447,0.7169964,0.5420345,0.6601009,0.6763323,0.45263863,0.37791538,0.3742913,0.35449785,0.4501738
0.36115628,0.29018474,0.34575108,0.32840312,0.3640331,0.5077201,0.28755233,0.39345527,0.6270492,0.59706414,0.55456614,0.6002495,0.48984015,0.36014223,0.25062633,0.33873957,0.33853713
0.32010794,0.3337705,0.30595186,0.24632877,0.3442434,0.73164207,0.31738386,0.29208136,0.8218847,0.45612577,0.7548497,0.8314489,0.2988931,0.27121466,0.42115694,0.19285512,0.29329014
0.28036135,0.50086397,0.21573755,0.235825,0.26254636,0.4559205,0.22410294,0.51657367,0.74971926,0.6755944,0.62717956,0.6365217,0.48416477,0.31009728,0.24210656,0.2596056,0.5923953
0.17187959,0.46790922,0.16962191,0.15059271,0.2099685,0.7323399,0.17176089,0.14203978,0.8273504,0.81603914,0.7821169,0.80747896,0.64531106,0.21943647,0.109920114,0.16681856,0.450827
0.18028218,0.41114637,0.14267245,0.18044966,0.21241868,0.79511666,0.18514302,0.16741389,0.8403439,0.70059144,0.7887348,0.82453966,0.39421916,0.20724106,0.262654,0.18799102,0.5482648
0.21463996,0.53850526,0.17621627,0.19069582,0.26100838,0.7388909,0.23984781,0.18667644,0.8259963,0.7608928,0.76671976,0.81690115,0.5738215,0.22589886,0.20945644,0.21587247,0.44465828
0.20741975,0.3688911,0.19673702,0.1868465,0.22385031,0.5375079,0.15424031,0.26861066,0.7700282,0.91247445,0.6387748,0.6762276,0.63788545,0.28240758,0.15773463,0.24027371,0.5294248
0.13156599,0.44274214,0.13539663,0.105232924,0.12174532,0.76218134,0.11709416,0.10882497,0.8761276,0.92869735,0.8132981,0.82672226,0.5933358,0.1810025,0.12238267,0.13635665,0.43167126
0.116464674,0.58959043,0.11270401,0.10275242,0.1194236,0.77170503,0.1267432,0.090954304,0.89977753,0.76993245,0.88323265,0.9289616,0.4225418,0.118172705,0.17885053,0.10541028,0.51532084
