size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,effort_D
0.23669636,0.16590065,0.12096341,0.24778509,0.06822878,0.21825883,0.2078324,0.2814862,0.5881781,0.19906905,0.3486005,0.23676154,0.27410406,0.23464143,0.35179693,0.13679478,0.13716267,0.13389456,0.60393035,0.19264854,0.27921718,0.15610951,0.34958506,0.22870067,0.26723126
0.17994341,0.12461215,0.0673096,0.32378542,0.08511233,0.16583845,0.3095619,0.38212216,0.7024941,0.19234791,0.2981028,0.1470108,0.39960355,0.27606112,0.4350773,0.14393976,0.11155526,0.32020295,0.7938051,0.2751547,0.35243928,0.21857136,0.1873061,0.3399063,0.20072605
0.2976609,0.25758108,0.14339088,0.20042968,0.105398,0.23055187,0.20268059,0.33735108,0.55005544,0.1545957,0.21347648,0.19023302,0.33058667,0.284423,0.25581795,0.13554958,0.17949028,0.17392302,0.5763239,0.25249034,0.18199992,0.20878285,0.31449884,0.18810484,0.36679804
0.15778455,0.11689178,0.07577343,0.14680529,0.016423821,0.0676077,0.1461047,0.21000671,0.6325587,0.104542226,0.18682015,0.1445136,0.25341606,0.10912809,0.27839482,0.09423742,0.086237326,0.19677114,0.70219386,0.11638622,0.2350449,0.0943827,0.08466351,0.17941883,0.19250181
0.21604571,0.15238301,0.100172296,0.09436715,0.015548468,0.08792585,0.0772658,0.20300496,0.57324266,0.07411936,0.18496126,0.10116279,0.21627125,0.13380769,0.22967784,0.09829512,0.090078905,0.11756176,0.6362213,0.08402659,0.17418861,0.05977589,0.17372823,0.0940178,0.27817348
0.17780694,0.1734609,0.08900504,0.19216329,0.06608105,0.17429641,0.1807738,0.2589609,0.5874954,0.16478011,0.379569,0.2851064,0.21265087,0.2091192,0.34690642,0.1208601,0.11978628,0.15212339,0.639883,0.11913426,0.26763994,0.123331726,0.12798208,0.21836755,0.23314571
0.20895097,0.15421364,0.08709799,0.37411308,0.11275965,0.2354218,0.40745634,0.49381542,0.711515,0.35728583,0.50448126,0.34717557,0.5056867,0.4499588,0.5041452,0.23095682,0.15268849,0.34067786,0.75566673,0.35368943,0.5304855,0.32125384,0.22767252,0.45389345,0.24272546
0.109751076,0.09618738,0.03639321,0.071555376,0.051469803,0.02456984,0.11649299,0.17566858,0.6264412,0.039043188,0.23755652,0.13949406,0.21399383,0.07192418,0.2809577,0.04815051,0.043562904,0.14472705,0.68926793,0.019053742,0.21768105,0.08233106,0.07457,0.12066564,0.19510287
0.2481919,0.14344221,0.05683486,0.38249427,0.17435068,0.24746624,0.3959872,0.5163475,0.7311204,0.24060842,0.455723,0.22193792,0.49175683,0.40223753,0.5430672,0.18672326,0.10322009,0.34521252,0.76759934,0.35160893,0.44347942,0.25764608,0.2703622,0.43085,0.2303073
0.19992095,0.1635521,0.05027567,0.14001244,0.069479525,0.12997386,0.17624569,0.3535133,0.63403034,0.16625991,0.30047482,0.17553547,0.3495791,0.27657133,0.3406968,0.07793999,0.07005806,0.1519559,0.69380337,0.18532296,0.27645665,0.106307685,0.21668422,0.19553974,0.2932008
0.39319232,0.38014734,0.3261453,0.1581577,0.17544878,0.2728975,0.10215771,0.16149478,0.39361644,0.28683993,0.15923387,0.27641144,0.14258572,0.2737642,0.08369087,0.2970396,0.31462932,0.062446415,0.3860583,0.25875747,0.113402754,0.21984076,0.21988094,0.10798392,0.4280319
0.21275699,0.16658998,0.06408842,0.22891384,0.018590152,0.16811892,0.26434934,0.39614558,0.6591007,0.14712742,0.32569158,0.14133263,0.4112894,0.31133693,0.3614496,0.12250066,0.08244802,0.21045375,0.7270393,0.2558508,0.28334522,0.1727277,0.16997313,0.25447133,0.27878973
0.17947647,0.1321705,0.025661781,0.1442352,0.080180645,0.08987296,0.17005211,0.3249867,0.653719,0.103933185,0.2634858,0.15256178,0.30247486,0.19796944,0.3394168,0.07778454,0.064877585,0.15282607,0.71189606,0.14331563,0.26073676,0.07535589,0.10807043,0.20022056,0.23578534
0.28248233,0.26619092,0.24702345,0.40024072,0.27782822,0.41787633,0.3553645,0.29851866,0.51842993,0.42298326,0.62125164,0.50872695,0.25080344,0.38632786,0.45729977,0.24209216,0.28712082,0.23729444,0.5348963,0.31318802,0.37349236,0.31979597,0.47143054,0.38029197,0.323466
0.17086026,0.14182737,0.087374076,0.10289776,0.045142233,0.09371793,0.083987415,0.15529968,0.5831299,0.095086664,0.19253695,0.12887761,0.16929348,0.08899021,0.22976862,0.083233654,0.09060241,0.037560523,0.6089077,0.08121939,0.16760898,0.03406155,0.093208015,0.12358621,0.2113824
0.25458682,0.17628106,0.19456072,0.6815411,0.20248938,0.4201741,0.6880143,0.60063297,0.75269234,0.5360656,0.87150246,0.4798343,0.6477905,0.6649113,0.6825227,0.42152193,0.22858502,0.5094313,0.7387934,0.46523535,0.76970875,0.6317354,0.42927122,0.6981095,0.17800038
0.14176881,0.1050791,0.01727207,0.11309606,0.06655568,0.05121249,0.15035546,0.25186378,0.65076023,0.073090225,0.23009163,0.14818591,0.26559544,0.13974902,0.3154421,0.036521733,0.04830201,0.14601487,0.7250384,0.077363476,0.2425769,0.057340503,0.06284255,0.15454957,0.20674519
0.37508807,0.3179018,0.29351217,0.5311936,0.27256107,0.5335611,0.4423399,0.45366412,0.52900106,0.46599582,0.6465576,0.5831617,0.36216515,0.529193,0.52448386,0.29150775,0.33626443,0.37411952,0.55885977,0.49013674,0.39600724,0.3557226,0.5111631,0.4606664,0.3922568
0.13763484,0.11739828,0.05566342,0.24613881,0.035533667,0.13958737,0.2657662,0.31326693,0.67441535,0.16804346,0.33386463,0.19494209,0.3166802,0.1978417,0.4067796,0.10257116,0.093276605,0.2589538,0.74517983,0.17721526,0.34528148,0.15637553,0.093213916,0.2879034,0.16572168
0.18657008,0.13782975,0.05606626,0.24964678,0.07303649,0.15935698,0.2791676,0.38197166,0.67017597,0.19981143,0.3692962,0.21114072,0.37727898,0.29946417,0.41640836,0.14633223,0.0955811,0.2177319,0.7315558,0.22456561,0.3594427,0.19375521,0.17761046,0.31131724,0.22675592
0.18339866,0.1428335,0.061470702,0.1855076,0.07740772,0.1316013,0.19123238,0.28359598,0.6243826,0.10518977,0.28908747,0.1590755,0.26593104,0.19597495,0.32365042,0.10751924,0.09186743,0.17172074,0.69322157,0.12183021,0.2670884,0.1294623,0.17455065,0.19834366,0.24036148
0.3673933,0.19882834,0.10532434,0.35047042,0.15781558,0.26266977,0.34878737,0.5577337,0.69000894,0.13734713,0.24176025,0.056117207,0.60255545,0.41919166,0.4336905,0.14374366,0.109064594,0.39422882,0.7694457,0.46199006,0.30895,0.22781962,0.47233057,0.26377413,0.40327185
0.21129334,0.17355266,0.108339444,0.14971656,0.056776047,0.096189916,0.12652397,0.28464335,0.60372025,0.1236113,0.20692742,0.15537742,0.280526,0.18705273,0.27168936,0.11858654,0.12768821,0.25684148,0.7089981,0.18199573,0.22031361,0.1084618,0.15059638,0.16019961,0.27974936
0.28774753,0.15810308,0.044575766,0.29919857,0.14042217,0.22356966,0.333108,0.52915573,0.71129084,0.1832225,0.32408172,0.15247831,0.51323277,0.3826757,0.46491194,0.115966976,0.08987014,0.28077358,0.75771856,0.3806969,0.33401334,0.19012678,0.31826138,0.32630274,0.3204634
0.1724998,0.13143186,0.026811883,0.11018276,0.04415369,0.07056847,0.14675307,0.30801386,0.6445109,0.07025811,0.22121459,0.12044793,0.30697915,0.17578086,0.3003376,0.0605368,0.05928959,0.16284013,0.73013616,0.13366596,0.22523624,0.062493265,0.076102674,0.15350643,0.25677693
0.3237779,0.1996763,0.11328058,0.42378074,0.16263622,0.32944897,0.47172123,0.62582093,0.7205774,0.31045333,0.53175765,0.27464214,0.6279843,0.5567052,0.56230736,0.24402222,0.13944577,0.3723743,0.7634895,0.50180984,0.46356463,0.359307,0.39340395,0.45857278,0.33559674
0.18837583,0.16268364,0.08900531,0.020290256,0.035500646,0.023444176,0.021880507,0.15676562,0.56294435,0.026994675,0.0921756,0.06826958,0.1866551,0.07640931,0.16161199,0.08751693,0.08448155,0.106226325,0.63778853,0.044656053,0.11215246,0.023055077,0.050626695,0.036010087,0.27380827
0.4254205,0.48118222,0.43801796,0.30179185,0.42154676,0.4248499,0.20081252,0.12609974,0.3223573,0.46646455,0.34625685,0.5346302,0.05496313,0.3744681,0.13443841,0.435617,0.46527767,0.12252313,0.32085434,0.34495097,0.161838,0.36371452,0.27118844,0.22600165,0.44737434
0.4459535,0.27787012,0.18472283,0.44292057,0.08599895,0.4399031,0.44538516,0.6092657,0.6216295,0.36589792,0.43293875,0.29253873,0.6055019,0.6116424,0.506551,0.25885144,0.23665436,0.37880325,0.6437607,0.56964064,0.40752244,0.36608285,0.5443889,0.40504518,0.41943234
0.14862242,0.07757338,0.0019640923,0.25256503,0.13806272,0.11750591,0.3052665,0.32870793,0.73182774,0.112124056,0.33726573,0.14446968,0.3619005,0.19879192,0.43020225,0.089035034,0.04009734,0.22605145,0.76311,0.1752403,0.34336555,0.15950322,0.12606025,0.30158553,0.1387515
0.19905353,0.12828186,0.031434402,0.21369612,0.10412508,0.13121173,0.23779929,0.38656056,0.6874273,0.12324354,0.29519916,0.13249624,0.3712993,0.25225562,0.39934844,0.10313383,0.056656495,0.20910114,0.7506412,0.2191587,0.30203676,0.119443715,0.13220727,0.25816616,0.23667994
0.24195617,0.13294479,0.040069476,0.31365818,0.14493883,0.19042554,0.34095556,0.48918295,0.7322864,0.18293574,0.39234024,0.18123487,0.46210983,0.35682547,0.4742425,0.14508435,0.07159652,0.2904089,0.7785887,0.3245086,0.3840205,0.19738197,0.19005084,0.35299274,0.24870902
0.26925412,0.081392854,0.05415465,0.612018,0.2923754,0.30635366,0.6206736,0.62511,0.86419207,0.3475969,0.6313186,0.2979637,0.64312315,0.51513696,0.69854295,0.2366927,0.095458135,0.5707796,0.87231594,0.50592625,0.64763105,0.43786114,0.29513907,0.633482,0.14954162
0.15331873,0.07739903,0.002732098,0.11541933,0.07033503,0.024509966,0.14382339,0.25074,0.68116474,0.0,0.095020235,0.015212089,0.2696495,0.049509943,0.2838055,0.010456145,0.016434863,0.1431303,0.747172,0.11864634,0.2099446,0.042750776,0.047161162,0.13430408,0.19878677
0.20703828,0.13023895,0.03067492,0.22148782,0.072064996,0.14111689,0.2628768,0.4174208,0.6921497,0.15753624,0.30646366,0.16397357,0.405184,0.29052615,0.40617198,0.103179574,0.07377182,0.2262857,0.76180273,0.25223714,0.33620703,0.13408244,0.13418186,0.28676018,0.2548165
0.34869546,0.2179732,0.11772169,0.30320668,0.18233699,0.25084183,0.29721028,0.4919058,0.63694817,0.15239337,0.3103491,0.13495213,0.53582615,0.39881587,0.41555524,0.15111384,0.13476862,0.3203246,0.6977127,0.37471378,0.30833393,0.25129956,0.5116098,0.2467753,0.40970433
0.18871981,0.10092427,0.00825958,0.2269786,0.09456205,0.11603999,0.26455927,0.3820107,0.7147728,0.124066085,0.2954592,0.14481032,0.37516847,0.24115449,0.40861976,0.08244905,0.048304066,0.22682405,0.7678988,0.21891202,0.32339817,0.11660302,0.11713672,0.27759126,0.20759502
0.35273418,0.27931285,0.24506895,0.23123765,0.120875,0.27085844,0.1779803,0.25336307,0.4752785,0.23076907,0.23887014,0.26566508,0.21101831,0.27609706,0.21998613,0.22377864,0.25464886,0.16957879,0.5156358,0.26858503,0.19833094,0.1808495,0.29569322,0.16874442,0.38407266
0.10022187,0.08858101,0.051952675,0.13664752,0.048339546,0.048203677,0.16580218,0.17726466,0.64795107,0.06880084,0.2239371,0.14383814,0.23713097,0.07549691,0.2940358,0.081169695,0.053321525,0.17765045,0.7102997,0.04165186,0.24038988,0.12821168,0.031880736,0.17722037,0.15800518
0.19458999,0.15356827,0.07956992,0.32444525,0.14662349,0.22623989,0.33128667,0.37419188,0.6715732,0.18535462,0.4714623,0.21249387,0.37891895,0.32117534,0.48887348,0.1947861,0.10840504,0.26987666,0.71905905,0.22891401,0.3792063,0.27714562,0.26064867,0.35029408,0.20826775
0.17678903,0.12852901,0.04959099,0.056327224,0.034349263,0.028874546,0.078308284,0.21879238,0.6116557,0.0064863265,0.14902675,0.049450934,0.24469067,0.095183045,0.2287934,0.06928298,0.050483868,0.13821143,0.7001702,0.058649257,0.17114586,0.036188483,0.097583234,0.074252605,0.26116312
0.12857652,0.10437867,0.067404345,0.2810982,0.046736002,0.14325956,0.32231975,0.31512457,0.6813986,0.19269034,0.3770126,0.23401973,0.35045668,0.24136966,0.4056763,0.16598478,0.093936756,0.2621377,0.7389207,0.16238971,0.3939181,0.26802212,0.1636793,0.3342423,0.16319622
0.13418703,0.123468384,0.043657467,0.07052809,0.07880765,0.03442952,0.084974945,0.19349341,0.60881925,0.031389892,0.2010448,0.12570766,0.20510077,0.088974476,0.26073557,0.059922904,0.059137538,0.13073248,0.69707394,0.031012848,0.18138647,0.04752946,0.07992506,0.10931805,0.21609986
0.19029996,0.1179181,0.032829776,0.21282274,0.11646968,0.11476067,0.23658371,0.3551826,0.68835926,0.14928499,0.2636583,0.16793114,0.35841763,0.24324232,0.38316,0.10483882,0.07468836,0.19418442,0.7398557,0.20342602,0.30529433,0.13028073,0.13285506,0.27199444,0.20864081
0.11700226,0.09098835,0.03591247,0.23585987,0.031841815,0.11781144,0.27808326,0.29302835,0.6904154,0.14006951,0.30898768,0.1663068,0.3390392,0.19380271,0.37415165,0.10727325,0.063847765,0.24901319,0.76307523,0.13258769,0.3596329,0.19073254,0.11386359,0.28500727,0.1711722
0.19680607,0.25594032,0.1862659,0.30841166,0.21834123,0.29163632,0.26328725,0.25606608,0.5446669,0.30912504,0.39298755,0.3962178,0.21181886,0.2502842,0.38083833,0.19546673,0.25417084,0.24314678,0.6145478,0.23101689,0.27228975,0.21236366,0.17084181,0.3188947,0.24862134
0.26415128,0.18012458,0.08610739,0.17968184,0.07923794,0.15262392,0.18639517,0.37288672,0.6185586,0.08963886,0.25045884,0.08860195,0.39508596,0.2673813,0.31834346,0.09963861,0.08148311,0.20437455,0.67669296,0.23545344,0.22789568,0.16276222,0.344696,0.1501787,0.34753942
0.18692574,0.085749954,0.0057361275,0.20496607,0.17141926,0.094750434,0.23979306,0.33953595,0.7211228,0.0516558,0.17596573,0.042949945,0.364364,0.16142774,0.40254992,0.035310507,0.004299894,0.21860087,0.793658,0.1938001,0.27490628,0.08934176,0.0992499,0.21088031,0.20719266
0.3634015,0.33384323,0.26514667,0.14493436,0.12896436,0.22894487,0.11068612,0.17960157,0.43755078,0.2208859,0.16805798,0.22193214,0.18047637,0.26580107,0.10303815,0.23242226,0.25682682,0.07149553,0.4355536,0.23335473,0.1048187,0.1734553,0.19475543,0.09621993,0.40322623
0.2580573,0.19981599,0.1363907,0.40389532,0.13129681,0.27866444,0.38844985,0.48329884,0.6695907,0.24824533,0.40273124,0.21031722,0.5229491,0.4299832,0.4752044,0.20193365,0.17107145,0.38701713,0.7846707,0.40500975,0.39387405,0.3198011,0.37177408,0.37962106,0.3106392
0.26439723,0.28670433,0.20910744,0.10007286,0.11779469,0.14986178,0.075125635,0.12589341,0.4639583,0.1667194,0.13641256,0.21818885,0.12601817,0.16680461,0.102363065,0.21866587,0.21323894,0.045021832,0.4790286,0.13663058,0.09438437,0.15562528,0.07556248,0.092075735,0.32241094
0.15553606,0.12658839,0.026681378,0.094474316,0.058678925,0.055606544,0.12798578,0.2731465,0.6342267,0.0712623,0.21799755,0.13962266,0.2744783,0.15186456,0.29199964,0.058096975,0.06396957,0.15855843,0.7199193,0.09440987,0.22890168,0.06119013,0.07797843,0.14257255,0.24226573
0.19102976,0.07412048,0.06446497,0.56940615,0.27460277,0.2997602,0.589256,0.47358882,0.81526864,0.2983245,0.6642707,0.27793357,0.52936167,0.42286432,0.653732,0.24637023,0.08770798,0.463984,0.81903875,0.33261406,0.61237234,0.45131844,0.34069037,0.579409,0.09296936
0.16032988,0.13588217,0.03629245,0.1560291,0.064098835,0.103461325,0.18534392,0.31375033,0.6490338,0.12497625,0.2807113,0.16136804,0.31660983,0.22079635,0.3331455,0.08691794,0.070989236,0.18911278,0.7291365,0.13962649,0.29060024,0.10257304,0.111643255,0.2089574,0.24036169
0.37681288,0.32368436,0.25630397,0.15997744,0.145585,0.24440816,0.112834096,0.22066431,0.44543788,0.20554236,0.18632185,0.20992455,0.22004606,0.28791726,0.14814289,0.20925584,0.24146281,0.11188185,0.45497712,0.24278967,0.118365794,0.17578971,0.27569175,0.09224081,0.42641252
0.18285257,0.19916886,0.103455976,0.07938731,0.07695812,0.11376956,0.05780959,0.16284455,0.5363371,0.11181703,0.2005105,0.21486852,0.12637293,0.11202186,0.2124811,0.085544795,0.1304758,0.04880798,0.58052105,0.064232275,0.13889036,0.027347207,0.043731034,0.099591106,0.25558007
0.13102026,0.13275084,0.056484774,0.14220697,0.09400755,0.0854162,0.15093964,0.22214498,0.6144998,0.08655205,0.3065915,0.19124201,0.228842,0.15187949,0.32050997,0.10085368,0.07950963,0.15904659,0.69091976,0.052945152,0.25368702,0.12356466,0.13701928,0.1823475,0.19609998
0.30657095,0.26015666,0.2067251,0.09248626,0.055387437,0.1443133,0.044896245,0.16558446,0.48105854,0.14520195,0.13873607,0.12683418,0.17868164,0.17856562,0.11594151,0.17854181,0.17835666,0.073406816,0.50276005,0.1506456,0.11125797,0.079241395,0.14002043,0.045956016,0.35752225
0.16540736,0.17454417,0.07558094,0.1274091,0.04734075,0.10529387,0.11499107,0.24042057,0.5859699,0.1285083,0.28501582,0.23010245,0.1963079,0.15844306,0.2866766,0.07771331,0.114785895,0.1660726,0.65809274,0.0943086,0.21826941,0.05931467,0.060102344,0.1558713,0.24751568
0.22853288,0.1384337,0.025161639,0.24016505,0.084507406,0.16037253,0.27362472,0.45054698,0.7054263,0.120964915,0.23348767,0.100037366,0.46203938,0.28355652,0.3987996,0.06572071,0.056967154,0.24184752,0.7825122,0.29389584,0.29199994,0.13008797,0.18502736,0.26720884,0.28993818
0.23310685,0.23485863,0.14227922,0.09841019,0.06445509,0.14516297,0.060034573,0.1840788,0.5128072,0.13791272,0.20218956,0.2224293,0.14151038,0.15790352,0.18996112,0.11245546,0.15899651,0.07446724,0.55530095,0.11092071,0.13995591,0.045389652,0.056900084,0.09187457,0.30263704
0.26892924,0.27246895,0.22575401,0.3947299,0.19801855,0.40414694,0.34163958,0.34607053,0.5370937,0.38342133,0.5671285,0.5294248,0.2579338,0.37421507,0.43661642,0.21461192,0.2885887,0.30075723,0.57050437,0.31286418,0.34450972,0.2853704,0.3019144,0.38632438,0.30307123
0.1511378,0.14001901,0.09067233,0.3165691,0.13758749,0.20012477,0.32855487,0.31805074,0.66039157,0.19088057,0.44853264,0.23497143,0.35240847,0.27765822,0.43595028,0.19236973,0.12453009,0.24568224,0.71253806,0.14580195,0.3917061,0.3022005,0.25609237,0.35066923,0.16872865
0.19936132,0.17354928,0.10095735,0.26327044,0.07591224,0.19004723,0.28224266,0.37510473,0.6479652,0.27153495,0.3953281,0.27678797,0.38851368,0.35074848,0.3518229,0.1863536,0.15165545,0.22623485,0.6935655,0.2572617,0.37435538,0.22558135,0.19981855,0.31161013,0.24577355
0.19961464,0.1129069,0.014289543,0.14606905,0.112538874,0.0691773,0.15976954,0.33169866,0.68083644,0.02923575,0.16984445,0.049199045,0.3212272,0.15406528,0.33829886,0.047907352,0.025120512,0.20154297,0.75906897,0.16750707,0.21887189,0.03898418,0.107459486,0.16048637,0.2501034
0.1516149,0.15112233,0.058631524,0.12748408,0.061880767,0.074803025,0.124581575,0.25067168,0.61165005,0.094157785,0.24915057,0.16887733,0.23467769,0.15694278,0.29555917,0.08864042,0.08381964,0.17951477,0.7068393,0.09001987,0.22706044,0.080014944,0.0734086,0.15833709,0.2304382
0.10231369,0.06213253,0.03980063,0.20128173,0.06501067,0.060560882,0.23264742,0.22372441,0.68724716,0.1176863,0.26635164,0.17342582,0.29960373,0.13061252,0.35212952,0.09917909,0.05157663,0.2043693,0.74018145,0.10015021,0.30682284,0.16292536,0.08407724,0.24107799,0.13374907
0.18312292,0.1451724,0.038295373,0.12133372,0.066931665,0.087765664,0.14502138,0.29544902,0.62768996,0.045603722,0.23699564,0.108028054,0.29643798,0.17546341,0.3018961,0.059670925,0.059772983,0.15533042,0.7137996,0.12974755,0.19771731,0.09086621,0.13954437,0.14121482,0.26523662
0.4908435,0.57301515,0.5254404,0.36871302,0.5371134,0.52479315,0.24728513,0.1448768,0.27071863,0.5675024,0.3957371,0.62642,0.08393678,0.45406538,0.14174892,0.5185555,0.5627478,0.20941746,0.2823162,0.4510138,0.1529252,0.4398256,0.3196717,0.2733645,0.5172985
0.31357685,0.27470374,0.2559381,0.4746555,0.18050545,0.47379032,0.44033438,0.4098665,0.55312216,0.5044054,0.69685346,0.579062,0.3442842,0.49587893,0.50683147,0.29819795,0.31346422,0.27064782,0.556098,0.41383767,0.45230556,0.36672598,0.43201804,0.4803171,0.3070468
0.13466895,0.09692883,0.03931038,0.09663755,0.045579016,0.034252435,0.12523013,0.2104463,0.6379884,0.058328897,0.20006764,0.12144211,0.2456083,0.10507867,0.2834506,0.06975117,0.047764525,0.16455263,0.7104161,0.056394115,0.22754562,0.07720345,0.08795887,0.13566592,0.20108764
0.1508635,0.113241814,0.045155093,0.058628798,0.079134226,0.030887246,0.07762301,0.19194262,0.61439276,0.027748942,0.18361002,0.092042476,0.21421096,0.09084347,0.26362216,0.059458584,0.047844395,0.1449647,0.69565105,0.045626268,0.18915159,0.039593697,0.13265753,0.09513584,0.23079664
0.15327147,0.13246211,0.047720417,0.077589095,0.05756241,0.047674,0.095722616,0.21868502,0.60559833,0.04142514,0.22031301,0.12669751,0.2243996,0.119289905,0.26095194,0.073111385,0.064214334,0.144301,0.6935387,0.05242829,0.19228321,0.058716714,0.10978252,0.111693114,0.24103369
0.15623727,0.09159468,0.017157659,0.10999113,0.08390874,0.038854927,0.12688601,0.2476765,0.65825295,0.026144832,0.18419361,0.06911501,0.25770763,0.10103294,0.31506443,0.054100305,0.02940552,0.15971273,0.725063,0.09164162,0.22344536,0.04919952,0.123698175,0.1361942,0.20907533
0.2351422,0.359131,0.32702726,0.3401156,0.4189371,0.37700817,0.2559687,0.07881599,0.43679765,0.46751484,0.4337886,0.5300839,0.044571456,0.22899061,0.256199,0.33244357,0.38280517,0.09644663,0.4331075,0.24682699,0.24454081,0.30671817,0.22453189,0.31743577,0.2508951
0.35347643,0.2858042,0.21598001,0.3257472,0.12502754,0.31205997,0.25571597,0.39009482,0.537887,0.26176175,0.3372159,0.3137029,0.3591608,0.38461828,0.32671642,0.19521365,0.24787186,0.30333436,0.58747417,0.3787499,0.25189382,0.24715942,0.36874598,0.26249036,0.39534914
0.312394,0.27163762,0.15013154,0.14413148,0.067349255,0.20050117,0.1658864,0.27906114,0.52692896,0.12811282,0.23824,0.1681203,0.29568136,0.3128888,0.21680723,0.14728579,0.1591626,0.14008892,0.54850966,0.20505504,0.1411789,0.19315577,0.22765237,0.12611416,0.3539785
0.21842295,0.14687881,0.026166484,0.17730695,0.10473496,0.11970651,0.21410775,0.38893992,0.67387444,0.05042675,0.21246773,0.08021933,0.404203,0.2224086,0.35803175,0.050427675,0.048489466,0.21100318,0.75557065,0.23375581,0.2173382,0.099188626,0.19034094,0.18285301,0.30373776
0.1566193,0.174236,0.10053615,0.21305466,0.11318141,0.17201677,0.22607177,0.2411205,0.5973348,0.16938797,0.36610073,0.2593827,0.24245547,0.21227002,0.3616097,0.16808483,0.13754033,0.18379551,0.64278096,0.10145368,0.28818274,0.23003608,0.16650623,0.26771215,0.20248075
0.31326222,0.22803122,0.14904897,0.1427195,0.11396712,0.17619076,0.12944621,0.2998057,0.53882647,0.123248726,0.2002266,0.12471634,0.3088641,0.26396573,0.25006133,0.12124717,0.14316835,0.1707294,0.5715749,0.20844065,0.17512411,0.15334916,0.37735432,0.10459256,0.38459998
0.20737338,0.16049579,0.05964072,0.10035956,0.053318202,0.089452356,0.113735855,0.29215378,0.6074394,0.061812162,0.17692429,0.08956757,0.29637814,0.17667145,0.25633198,0.052559435,0.068031296,0.15569001,0.6826576,0.13712703,0.18062866,0.06817049,0.20309937,0.10988167,0.31142536
0.3136696,0.25059685,0.21894284,0.19564962,0.10188621,0.23830494,0.14269072,0.23851736,0.50111395,0.20781615,0.3130195,0.20719144,0.2443327,0.27590102,0.24125724,0.19994,0.18733819,0.12728369,0.5203043,0.21013634,0.19697142,0.16899997,0.32754964,0.14017186,0.36576927
0.20789331,0.21434206,0.13697062,0.08566207,0.060872197,0.08806321,0.07993215,0.1604618,0.5340091,0.11105725,0.12868774,0.148662,0.18228444,0.1241138,0.15785266,0.15260276,0.1479656,0.10869938,0.59048146,0.11083697,0.1202358,0.112870276,0.06116277,0.11162147,0.2771691
0.22887474,0.1695239,0.1317728,0.17630994,0.034304976,0.15358779,0.14938462,0.25166684,0.57914996,0.15959409,0.28239155,0.18088171,0.24614541,0.1983763,0.28337538,0.14422175,0.13102321,0.17835641,0.64074475,0.16104852,0.24530989,0.113224745,0.23505718,0.17449501,0.27840286
0.23672324,0.16160978,0.06373523,0.2788142,0.05129409,0.21047094,0.3119226,0.48463893,0.6904374,0.23672226,0.37591547,0.19481221,0.4838519,0.40219676,0.42894816,0.13662449,0.087782905,0.26766992,0.7697983,0.34302074,0.38493365,0.19673026,0.21727699,0.32017037,0.3068955
0.34889895,0.23902524,0.13580523,0.21612895,0.081487834,0.20464763,0.19943088,0.3810333,0.586688,0.11821219,0.113758564,0.05684498,0.429694,0.29440987,0.23958106,0.16313556,0.14565052,0.20791417,0.6177181,0.31796962,0.17461395,0.16751754,0.39971167,0.14781985,0.395067
0.33736193,0.19713089,0.15524848,0.5938932,0.20685095,0.43422493,0.59733254,0.6679194,0.74126315,0.5129858,0.7195787,0.4147767,0.6486458,0.68914497,0.6543647,0.36115274,0.22978623,0.50690603,0.7528312,0.5659778,0.65840805,0.49216384,0.5033176,0.62650096,0.2762851
0.15875596,0.17037913,0.09401922,0.20167208,0.09104806,0.18103877,0.22335136,0.23548432,0.591652,0.17810771,0.3865376,0.2827489,0.22159223,0.21548754,0.3263647,0.15504947,0.13792,0.13901979,0.6255845,0.09879033,0.30231667,0.19066346,0.16355705,0.25322232,0.22137871
0.1861376,0.12801355,0.07913025,0.37384653,0.17750853,0.22992602,0.38285768,0.37282842,0.7006902,0.20191988,0.49836713,0.20021835,0.40627673,0.32891393,0.5138425,0.21811947,0.104496315,0.30035847,0.74558914,0.23569708,0.4188487,0.3114246,0.28135633,0.3931735,0.16358024
0.1323624,0.11627112,0.039908513,0.2157287,0.088486135,0.124552935,0.24732769,0.30361348,0.67566025,0.14172539,0.31951946,0.18896374,0.3083843,0.1843763,0.39231306,0.08446261,0.074500486,0.24356842,0.7422527,0.14171527,0.3168661,0.13663262,0.0725916,0.2636576,0.15864325
0.53449106,0.53914666,0.54084635,0.47926086,0.46099925,0.58894455,0.34431863,0.2512948,0.30769637,0.6034962,0.53619033,0.6458589,0.20154233,0.59719354,0.24245055,0.53562105,0.560605,0.32253963,0.31074718,0.52996415,0.26948798,0.5229781,0.44626415,0.35233912,0.53835016
0.20246077,0.15272717,0.0688466,0.1918065,0.05619037,0.10217503,0.16654825,0.3517462,0.6578293,0.09446207,0.18072343,0.08685437,0.3603457,0.21002585,0.3225907,0.082167625,0.07422723,0.25657576,0.76945144,0.22049893,0.23773122,0.08253348,0.06679517,0.17788616,0.26907486
0.16705087,0.12745464,0.059319034,0.056453228,0.047906876,0.023468345,0.06790948,0.20443296,0.6028634,0.02608028,0.15465641,0.084317535,0.22469577,0.09371385,0.22877671,0.07127634,0.06465332,0.16656011,0.7070739,0.04636775,0.17333627,0.0487628,0.110295594,0.08143604,0.25616282
