ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
0.64434546,0.29098615,0.35507822,0.23390293,0.431447,0.12925118,0.2223886,0.088282555,0.4833919,0.59070164,0.36915842,0.36241266,0.3513253,0.33804417,0.01854755,0.23630905,0.3732483,0.24737462,0.24571975
0.6550724,0.1625421,0.31875533,0.22381157,0.18612221,0.03567279,0.2269058,0.14635128,0.21450983,0.54969496,0.11917605,0.11009358,0.1102961,0.07377015,0.04316488,0.58887416,0.14745665,0.07985358,0.087818295
0.41132575,0.17101954,0.2157915,0.24466209,0.28004208,0.13460949,0.2687645,0.19591261,0.16559583,0.5584339,0.3618604,0.38075644,0.34092528,0.33806568,0.01990395,0.4064625,0.39657292,0.22832689,0.23216258
0.25652617,0.10587014,0.25947648,0.16373613,0.16223145,0.10285273,0.2545243,0.17523879,0.12607144,0.46669036,0.26512507,0.26274237,0.25026107,0.21846071,0.028990516,0.33302426,0.26179224,0.11016221,0.105242684
0.44573325,0.17188023,0.14500728,0.38670558,0.1898847,0.13255423,0.32376376,0.22390851,0.12527627,0.44677842,0.17726918,0.19018395,0.15747043,0.1471856,0.021505002,0.52704006,0.19192171,0.12792367,0.13694757
0.35143858,0.12248562,0.1615526,0.24298443,0.21779737,0.10961161,0.2934212,0.16453345,0.14040315,0.45883292,0.18198435,0.20027332,0.1669924,0.15382582,0.017595895,0.39760634,0.30061856,0.08223127,0.090328395
0.23427835,0.19347851,0.31383055,0.08925685,0.26636177,0.20335732,0.2622478,0.24750435,0.12885927,0.31236508,0.42161927,0.4334695,0.4034032,0.41190088,0.017339326,0.7965796,0.27234128,0.21001613,0.19322872
0.48559654,0.06945798,0.15985966,0.15367179,0.18912312,0.059229717,0.37145776,0.14880224,0.0722215,0.36225173,0.54747134,0.5367798,0.5285223,0.511401,0.025145035,0.24833134,0.22625807,0.121541545,0.10011995
0.5198735,0.24636838,0.1297966,0.4537646,0.20999314,0.21857086,0.49339062,0.3279613,0.07308954,0.53497523,0.19765252,0.2087155,0.15632673,0.13758841,0.41602406,0.42379174,0.25473657,0.2039496,0.2457703
0.26710165,0.211438,0.2672505,0.20151874,0.40109998,0.11673586,0.31250829,0.29122698,0.09106609,0.4481516,0.4855931,0.49983913,0.44692197,0.43438494,0.0127803655,0.24168208,0.3358123,0.25045434,0.26592267
0.37332183,0.21473724,0.24892983,0.40259248,0.16428553,0.1456107,0.21622922,0.24004316,0.18276784,0.42341933,0.09306752,0.12531114,0.09001734,0.089472935,0.017883472,0.4457238,0.15796873,0.09645471,0.10211295
0.5934066,0.14247203,0.21822907,0.22888564,0.21530448,0.075929895,0.25528157,0.12851717,0.2116578,0.5408291,0.09057113,0.10115371,0.06887654,0.054319173,0.037924007,0.5519647,0.14418243,0.04745864,0.060909994
0.34162784,0.14149988,0.24538139,0.21336836,0.20009223,0.10985922,0.27097613,0.1572158,0.19153666,0.35672855,0.084413275,0.09374218,0.06031214,0.044862524,0.2657872,0.6182493,0.1680995,0.024526635,0.03886782
0.43761885,0.2441798,0.3076372,0.19183972,0.35795373,0.15236422,0.28040743,0.21706736,0.2468706,0.44485602,0.062482007,0.07843996,0.046149552,0.036540158,0.02944279,0.6218944,0.17050126,0.043299533,0.057529323
0.29309952,0.13242666,0.24162313,0.22938026,0.14690804,0.10158933,0.234429,0.18776953,0.11924441,0.35629585,0.0855321,0.095832236,0.08050418,0.06328385,0.028955454,0.65755254,0.115397304,0.03780359,0.042652838
0.26926208,0.1117515,0.13989966,0.19604027,0.18457356,0.18173057,0.28145552,0.22164601,0.053707194,0.29058278,0.11803321,0.12671301,0.11783174,0.09964331,0.012911177,0.6207055,0.12435923,0.031718023,0.028976558
0.45079505,0.2197133,0.18398668,0.4229404,0.19571827,0.14442965,0.42358777,0.29774693,0.101595916,0.44664004,0.14625195,0.15361741,0.120907396,0.10821984,0.024906715,0.5732608,0.20372912,0.11523281,0.12984373
0.44833642,0.23244393,0.41967016,0.23826066,0.283973,0.03062595,0.2968457,0.16255078,0.329075,0.46389154,0.08294331,0.08764222,0.065046094,0.0561573,0.03486589,0.6500927,0.20336103,0.07093631,0.06984957
0.39108956,0.24514517,0.19040929,0.3411565,0.28516787,0.217115,0.418787,0.36640763,0.03692851,0.36196482,0.1420013,0.14483553,0.12297432,0.10239378,0.021521408,0.54060805,0.11618909,0.12853998,0.14050743
0.68901396,0.1301809,0.2096363,0.14337093,0.17149587,0.15108207,0.24217105,0.19102417,0.081300065,0.45253572,0.5050652,0.5267582,0.5004342,0.49404112,0.12105348,0.03702402,0.21498743,0.19338207,0.1867169
0.29985178,0.1331926,0.2413908,0.21432884,0.18411988,0.09913887,0.26366073,0.16265915,0.16951859,0.4483997,0.07124849,0.07957683,0.05834228,0.038479365,0.029915892,0.5871035,0.17671518,0.028434025,0.037424386
0.21498546,0.18876284,0.2819462,0.12303756,0.30142802,0.14425863,0.50612146,0.30963472,0.057911154,0.34624717,0.09652313,0.1080664,0.09034204,0.07672093,0.017663129,0.58967507,0.23673436,0.09391771,0.08313071
0.2967745,0.10278177,0.20771258,0.16941163,0.17835645,0.103780024,0.30417067,0.1675273,0.107897,0.4643356,0.33948255,0.34349093,0.31058723,0.29703736,0.030698087,0.35745025,0.27569407,0.09040256,0.09083263
0.1509696,0.16045845,0.25612086,0.28868264,0.1739507,0.12247455,0.21473776,0.20449366,0.15504935,0.34299242,0.06132631,0.073357835,0.06227136,0.046423644,0.024902875,0.58020467,0.16011357,0.05345195,0.049464215
0.33018184,0.1809751,0.20223276,0.27740815,0.19680622,0.14309597,0.32323873,0.18479425,0.17570946,0.42314053,0.3256005,0.35296017,0.3160307,0.3198539,0.024949405,0.58620036,0.14293073,0.17277485,0.17145918
0.4448272,0.16312508,0.29544377,0.19307165,0.20603465,0.097193934,0.23477356,0.21883662,0.1272836,0.39550123,0.16364157,0.18245275,0.14712182,0.14170557,0.022884473,0.61022294,0.15574935,0.06688098,0.07114421
0.29134387,0.117804274,0.19332913,0.19676337,0.21207413,0.11351331,0.34603477,0.21421863,0.070910014,0.4670063,0.3066126,0.3112196,0.268295,0.25757396,0.029490069,0.40040338,0.33049056,0.085051686,0.092926085
0.37614596,0.09913395,0.18141048,0.18684897,0.20184869,0.10382044,0.28735387,0.16620263,0.10618077,0.46371034,0.26790622,0.27389485,0.23827396,0.2248221,0.09294531,0.39365318,0.26806587,0.08641659,0.091522664
0.5324266,0.1177513,0.17262018,0.19438836,0.17318472,0.12438649,0.3668292,0.21125346,0.053972833,0.46979153,0.26384938,0.27331868,0.24538316,0.22607857,0.031346638,0.35267758,0.096979275,0.10133982,0.109157994
0.1550031,0.24934885,0.31892353,0.2101508,0.23969004,0.26733744,0.21901889,0.24421917,0.20202066,0.43398052,0.14305837,0.15114078,0.14279068,0.11852028,0.029052308,0.54191077,0.35219777,0.15235688,0.15795682
0.4453361,0.07052435,0.05356957,0.19737284,0.20585096,0.094276235,0.41873896,0.12707245,0.08313168,0.4301361,0.2943938,0.30711734,0.28229195,0.26849562,0.019209528,0.41240442,0.16804935,0.04709889,0.052049294
0.3750177,0.14712071,0.22396128,0.2410381,0.19852798,0.082475476,0.2748999,0.12210743,0.21948746,0.50691533,0.11366648,0.14842404,0.100405194,0.09862458,0.030594286,0.43501022,0.07793207,0.06423411,0.081123516
0.37242997,0.124097124,0.19956356,0.19800912,0.22824356,0.10471204,0.3264767,0.21539307,0.07679777,0.48300323,0.31038648,0.32431805,0.2865967,0.2755056,0.022925884,0.29857782,0.32002288,0.117116064,0.11978744
0.2927506,0.12441149,0.21454974,0.2362885,0.16586487,0.09313626,0.25072235,0.1373665,0.17407663,0.4877834,0.10254408,0.122656845,0.08773696,0.07570341,0.03697283,0.51860785,0.14046258,0.052217968,0.06699172
0.20222588,0.21434598,0.24615446,0.26206672,0.24010497,0.23566553,0.27496532,0.31138748,0.07644792,0.3540935,0.10299799,0.101987906,0.08908873,0.06342404,0.026166467,0.58769286,0.14061713,0.07452728,0.08126435
0.72552663,0.75162387,0.85159856,0.46920022,0.6884291,0.19467816,0.4276943,0.21031669,1.0,0.5021231,0.052997276,0.082841516,0.051979378,0.06857934,0.03135202,0.34786952,0.41055256,0.2680638,0.27258068
0.3982681,0.12228775,0.17441328,0.282182,0.15919575,0.08869698,0.39566588,0.24549384,0.029236244,0.42892206,0.2693125,0.26233998,0.2543769,0.2197653,0.025029445,0.38290212,0.23087177,0.11280401,0.11445293
0.25526372,0.14162543,0.18893772,0.09069632,0.29831177,0.18245506,0.33009845,0.23310143,0.061761085,0.38188285,0.066228904,0.07194557,0.047476858,0.022308677,0.025723206,0.47234228,0.032757312,0.035998285,0.054313637
0.31237894,0.098453164,0.1787608,0.17308086,0.19629773,0.08587553,0.3128399,0.17144904,0.078684874,0.41276276,0.23311657,0.24715674,0.2213287,0.20901379,0.02622299,0.5903981,0.14745894,0.068899676,0.07062533
0.36535406,0.22166887,0.26366267,0.24716409,0.2513991,0.13417192,0.5158267,0.25645658,0.16210915,0.4824857,0.10170494,0.12248133,0.07750705,0.06857578,0.035188638,0.49093467,0.42798445,0.104040205,0.12251265
0.5034641,0.11825907,0.23743916,0.19308871,0.13226098,0.09453799,0.29080606,0.21160166,0.06568082,0.37108645,0.20031993,0.20213725,0.2092112,0.18115973,0.020439642,0.55726826,0.12374577,0.06359473,0.054773256
0.2615084,0.14382486,0.2250712,0.20032597,0.2561527,0.106436364,0.28433722,0.19283168,0.14134762,0.40699494,0.1078834,0.1266791,0.09708082,0.08649729,0.020832302,0.60777456,0.21964109,0.052454695,0.05624359
0.28971207,0.30735055,0.32847476,0.251459,0.2925048,0.21366146,0.6851106,0.38764775,0.119174,0.36080208,0.064532556,0.06537212,0.063183315,0.042298555,0.034024708,0.6570358,0.5215605,0.15683869,0.14668094
0.051156342,0.37366202,0.41575986,0.4512635,0.18897775,0.3382237,0.18769738,0.43576276,0.13406505,0.2643949,0.051690087,0.03958479,0.08015335,0.04266288,0.04004973,0.4087189,0.18057919,0.1095919,0.08789956
0.3628472,0.46192527,0.58754253,0.2842887,0.5160032,0.15072061,0.18799323,0.026897259,0.841089,0.5465963,0.16849591,0.22277081,0.15781571,0.18498895,0.0075027086,0.15569016,0.3625503,0.2639148,0.27154195
0.21165405,0.26828688,0.24290323,0.110379666,0.40002626,0.2966185,0.4935274,0.3774818,0.032184374,0.31010893,0.07088465,0.07394053,0.055344976,0.03160506,0.03205239,0.58885056,0.19921091,0.113446,0.1272427
0.5852475,0.1808591,0.29915634,0.22799534,0.22138369,0.09007444,0.25824103,0.15622108,0.24896625,0.5607584,0.12843592,0.1435016,0.10881855,0.09878493,0.03128717,0.40118042,0.16194122,0.0845118,0.092669435
0.3400008,0.07752776,0.30875564,0.06806011,0.13909955,0.04351455,0.25963926,0.12880054,0.12216194,0.36339462,0.49794593,0.46285576,0.4751255,0.4300273,0.039065678,0.50105256,0.35290158,0.1563877,0.1346801
0.38263994,0.15371653,0.23310319,0.20892115,0.18683548,0.118052766,0.3456928,0.15766202,0.1951109,0.48396417,0.10530229,0.120091535,0.091448195,0.076718666,0.03348074,0.5520245,0.14399977,0.022279449,0.03739571
0.30436033,0.14444381,0.2490763,0.17125821,0.19314723,0.13780686,0.21754912,0.18810026,0.12343672,0.49560001,0.31219742,0.33658278,0.295677,0.2925588,0.028518232,0.3645903,0.16110568,0.14298631,0.14913023
0.3729021,0.2779158,0.38530147,0.32066482,0.2328678,0.19673878,0.3349061,0.2956824,0.21070918,0.7440574,0.42170435,0.46895736,0.40230095,0.41594,0.03394697,0.31406564,0.28534836,0.52796084,0.5360915
0.52142274,0.51019907,0.54285026,0.4251298,0.40944406,0.2948264,0.25070888,0.41149616,0.33452505,0.4178537,0.04200891,0.077898666,0.05080584,0.057328023,0.03624797,0.7213647,0.3104087,0.15162264,0.15711151
0.2709326,0.13331997,0.20959587,0.1999146,0.17844345,0.13159615,0.2745175,0.19664884,0.10181673,0.38920775,0.17194195,0.19758876,0.16166379,0.1577951,0.026354842,0.5737067,0.081420355,0.057168487,0.06376341
0.51669383,0.1484442,0.17839155,0.16661428,0.3357721,0.0688276,0.45882154,0.18504848,0.13167234,0.39921176,0.45645976,0.47914,0.42231008,0.4394585,0.00933806,0.381218,0.37526625,0.1695937,0.16282906
0.6292939,0.26347604,0.16238877,0.39711407,0.234572,0.19991907,0.56160414,0.2885393,0.15468319,0.42395428,0.14473593,0.14515534,0.10462252,0.084277205,0.30433208,0.5068034,0.12939979,0.15697286,0.18612154
0.116980515,0.44059885,0.52408314,0.37936682,0.4676262,0.11784421,0.3844121,0.13752119,0.65921223,0.487721,0.106703006,0.16033366,0.10693477,0.12752458,0.017681643,0.5106884,0.24541724,0.2576267,0.25535765
0.17833263,0.25530705,0.25098193,0.2722072,0.23932628,0.2890002,0.3556505,0.2790472,0.17099784,0.39907748,0.07765375,0.07860632,0.079658195,0.049534075,0.035179462,0.45115662,0.40312007,0.0941367,0.096914686
0.37106907,0.22947592,0.28588912,0.283038,0.30643365,0.17572342,0.16252294,0.2429967,0.1974237,0.5195639,0.2076599,0.23542272,0.1947068,0.1923908,0.014696609,0.49035266,0.30129722,0.23134844,0.23946245
0.36991417,0.13373695,0.18586478,0.23438257,0.2066665,0.11344132,0.4101731,0.18951303,0.13637131,0.5251779,0.1971647,0.20127212,0.17774561,0.15435016,0.02896325,0.28596252,0.46484834,0.078177094,0.08635141
0.26007462,0.27009165,0.32469594,0.3895018,0.22384436,0.09720197,0.28305063,0.03724329,0.5344608,0.45320803,0.14169236,0.1860431,0.12815091,0.14614895,0.024775079,0.5657854,0.14649737,0.15567984,0.1646526
0.38046342,0.19282849,0.22268468,0.19544849,0.3819844,0.12707832,0.3610509,0.20042232,0.18847139,0.54395384,0.14035642,0.14018297,0.1348944,0.105374195,0.02795518,0.29458743,0.30160555,0.12718765,0.13256156
0.3011132,0.21343946,0.22661585,0.26761574,0.32685655,0.14447914,0.3120186,0.27717614,0.092956975,0.42220134,0.5178108,0.5140413,0.4625043,0.44901383,0.027250113,0.50182414,0.3754762,0.2687579,0.292098
0.3130557,0.09311378,0.18886216,0.1550786,0.18286069,0.11246026,0.28309458,0.17916904,0.06993562,0.489642,0.3295766,0.33506015,0.3031128,0.28609687,0.030218547,0.32195258,0.18308699,0.08548626,0.09218762
0.35037285,0.21001333,0.115891926,0.3571235,0.23376736,0.22662535,0.44813263,0.2807987,0.09695515,0.5874208,0.17479528,0.19035602,0.14197253,0.13418776,0.14167619,0.5423955,0.41973123,0.14528847,0.17064397
0.11372258,0.16090904,0.28167355,0.22913054,0.2637632,0.067876674,0.28114486,0.16843459,0.19982491,0.5477843,0.11395682,0.1534103,0.112356946,0.10964047,0.02508497,0.29295284,0.09032437,0.07705112,0.07811454
0.18397917,0.33542135,0.32946667,0.36475474,0.24533904,0.3562305,0.24013211,0.3746194,0.16431335,0.29311073,0.044433467,0.04506125,0.06434596,0.037984937,0.026000323,0.46990103,0.21197355,0.11118704,0.09531818
0.37527472,0.09304764,0.15587239,0.1746814,0.19486731,0.11143231,0.30498543,0.15353957,0.10639614,0.4335063,0.17444418,0.17544554,0.16117266,0.13599765,0.024262194,0.4687129,0.13153675,0.037056167,0.043742396
0.20124719,0.16912717,0.23620445,0.21207452,0.23625295,0.14901793,0.3405242,0.17989978,0.19625343,0.5385534,0.16568543,0.17457025,0.1516583,0.13086244,0.031062342,0.4318732,0.3870917,0.14404036,0.15033361
0.48848164,0.12870058,0.16317078,0.20086363,0.22334972,0.118505485,0.30857322,0.13463719,0.17003627,0.48198652,0.18416138,0.2023672,0.16159992,0.15582013,0.029958727,0.5253682,0.1507555,0.067277834,0.08083972
0.14096318,0.39892003,0.4307341,0.3424027,0.27706686,0.39881366,0.2951956,0.50606024,0.076720886,0.3302869,0.076126084,0.06965541,0.09632899,0.05487764,0.03619415,0.38815168,0.42950103,0.1576613,0.1486767
0.123806044,0.15897474,0.26387435,0.2363601,0.26180887,0.07825378,0.14225344,0.11275232,0.25541773,0.6337614,0.33868688,0.34417856,0.31448925,0.29029003,0.04576606,0.58147615,0.27536088,0.23469155,0.24960808
0.5225535,0.17197318,0.13620132,0.3879268,0.24287432,0.103457555,0.34100854,0.19416386,0.16731252,0.5956091,0.26836944,0.2875835,0.2453569,0.23464096,0.02318701,0.15740234,0.13281149,0.13788195,0.15223308
0.63849825,0.36692917,0.4211076,0.30735502,0.33690685,0.23662136,0.22962192,0.2605443,0.3641873,0.5400316,0.049613327,0.08858719,0.04761797,0.052569732,0.027624674,0.36874533,0.23261046,0.12909697,0.13867714
0.36147165,0.14832966,0.22201589,0.19457196,0.21702299,0.12159379,0.38467857,0.21270531,0.11381711,0.47415546,0.16526291,0.16913198,0.13895744,0.11721634,0.03889167,0.4788851,0.47255453,0.08310706,0.099218324
0.3240233,0.1340428,0.22964351,0.15951839,0.22804138,0.12030184,0.27285513,0.19132186,0.12265998,0.40851182,0.11507831,0.13334496,0.09442393,0.087506056,0.024925869,0.61992085,0.12797937,0.042533025,0.052028738
0.4877631,0.2790667,0.27270895,0.27430338,0.31467995,0.25156897,0.3538078,0.38501972,0.060117424,0.4517711,0.13791597,0.15341677,0.1224933,0.10812787,0.024767024,0.44198143,0.26438645,0.13946694,0.1527215
0.31211895,0.49539602,0.46011305,0.18604079,0.6845237,0.30848658,0.73553014,0.6124055,0.07384206,0.32077283,0.047100633,0.054083925,0.059012678,0.03515804,0.024956059,0.47772163,0.38121027,0.23985901,0.22427939
0.43967664,0.10437228,0.18132189,0.16115507,0.19955176,0.10864594,0.30012262,0.16227378,0.107540935,0.49096546,0.3026969,0.320863,0.29772207,0.2850898,0.015789025,0.27423674,0.19897395,0.09434466,0.09163666
0.3268258,0.2889719,0.26487213,0.39149818,0.27996933,0.2031868,0.45753145,0.36842275,0.10418554,0.57652926,0.15045182,0.17544785,0.13030659,0.120463856,0.032494746,0.27117914,0.70377654,0.16248186,0.18663222
0.37629843,0.14009029,0.24275357,0.23068291,0.17755216,0.10855265,0.25388795,0.15093791,0.19894889,0.5219343,0.08230022,0.09813165,0.06910292,0.053865753,0.031842303,0.43228295,0.17690021,0.03259206,0.044154555
0.28503788,0.08508031,0.1877943,0.17274001,0.1946299,0.078002065,0.42625314,0.18613493,0.07790141,0.4487448,0.31504044,0.29818872,0.2789989,0.24635899,0.033385668,0.37272495,0.4557274,0.072086364,0.07038528
0.67748857,0.2100495,0.19987768,0.34069344,0.23308516,0.1517792,0.31892067,0.2969548,0.08225591,0.4643724,0.15940161,0.16802101,0.13504504,0.1251212,0.024660004,0.5168694,0.118252136,0.13704501,0.14454223
0.4707039,0.39778844,0.45832014,0.38318408,0.3199072,0.22731732,0.33744878,0.3882162,0.22684036,0.51878846,0.06681388,0.093227945,0.06436353,0.05721073,0.039180502,0.503929,0.2948981,0.1321107,0.14160231
0.3825708,0.2653127,0.34271264,0.17986436,0.30996156,0.20231387,0.22211763,0.14139293,0.3602112,0.6510576,0.26223132,0.28054923,0.25200576,0.23717746,0.035139613,0.29541272,0.35211125,0.21940668,0.23652537
0.3064568,0.2838488,0.36070746,0.2015419,0.4002603,0.14586009,0.44770682,0.23543143,0.30712104,0.39705175,0.059415758,0.07241149,0.044507846,0.03714914,0.028629469,0.64881283,0.2712013,0.12055507,0.12053983
0.4093451,0.11113763,0.26959524,0.1966244,0.15802558,0.06631057,0.2798983,0.13374273,0.18939945,0.5370252,0.08644078,0.08622004,0.06430831,0.042967968,0.050525077,0.54992324,0.1392397,0.016844064,0.02437068
0.4124335,0.1471587,0.23751886,0.23296595,0.18177697,0.07449189,0.33864135,0.14971268,0.18623489,0.54160583,0.09350964,0.0939464,0.07803959,0.04522729,0.0450563,0.50495934,0.29647642,0.040569276,0.061764553
0.593442,0.14867902,0.13739078,0.31535283,0.21537149,0.13255909,0.28455317,0.1644554,0.17229462,0.54398376,0.1904002,0.20246969,0.15602191,0.15486813,0.031336956,0.4776726,0.13029501,0.10351148,0.114831224
0.18296689,0.17232431,0.20539384,0.19698477,0.19208722,0.25341052,0.3307917,0.15971705,0.2314751,0.42170322,0.1551353,0.15469953,0.14240679,0.11745844,0.054737512,0.28446925,0.61214525,0.07176103,0.07420759
0.28096488,0.22477789,0.21514395,0.43634737,0.18028885,0.19858365,0.23805849,0.32654458,0.08604727,0.3613016,0.17620261,0.17992301,0.17086717,0.1531004,0.018967697,0.6158704,0.20606086,0.18990396,0.18711351
0.25575754,0.27982855,0.20545271,0.40733638,0.29879844,0.22303936,0.46337047,0.38367313,0.060379505,0.4622015,0.14380234,0.15452437,0.11563334,0.10128633,0.039524604,0.56414324,0.58853936,0.12755553,0.15190664
0.39389795,0.25327408,0.33882844,0.16532378,0.35793447,0.22655709,0.16211388,0.25908232,0.1925063,0.61897177,0.32830158,0.3501035,0.31352544,0.3079224,0.02874313,0.3901677,0.31937307,0.30204365,0.31100723
0.5466259,0.240903,0.35615623,0.28258118,0.21506912,0.10541091,0.2494633,0.1987766,0.2542073,0.53026783,0.072950445,0.091726966,0.066777885,0.051719643,0.037947644,0.54403454,0.18555427,0.06848651,0.08197447
0.55138105,0.074542806,0.12807027,0.1660341,0.1613181,0.08389282,0.3825603,0.164305,0.039924085,0.40907276,0.44189206,0.44390377,0.4355629,0.41513452,0.020149179,0.23197706,0.15046492,0.08847806,0.08001226
0.30203444,0.13491277,0.22930887,0.23272225,0.2025423,0.09978622,0.19906084,0.16116557,0.17168416,0.4175104,0.0821347,0.11016167,0.074825466,0.06884616,0.017471695,0.51310164,0.12761353,0.051630672,0.05706794
0.27422523,0.10378726,0.20109566,0.13305555,0.2622597,0.07349415,0.35598978,0.18154714,0.08902423,0.50547934,0.34881756,0.3715793,0.33007422,0.3254334,0.021819517,0.31369233,0.14252955,0.0948817,0.09378742
0.29003072,0.21578243,0.34572858,0.2686333,0.1389586,0.20423049,0.14856279,0.14956114,0.3146233,0.37725732,0.038896013,0.044222403,0.049732815,0.024092298,0.17896411,0.3346827,0.33628973,0.027471168,0.02551305
0.41517693,0.30634487,0.28748354,0.10926219,0.5082085,0.2974305,0.34815052,0.33774647,0.15510133,0.4961539,0.0883491,0.113114715,0.068292625,0.059967496,0.032193244,0.42292163,0.26310837,0.11080088,0.13477194
0.6755743,0.17291296,0.24358985,0.28015235,0.1597693,0.07936798,0.31134203,0.22635482,0.09934601,0.4578757,0.20404492,0.20850457,0.20156428,0.17706612,0.030042944,0.52883065,0.121926926,0.10330151,0.10814658
0.56773067,0.14195855,0.23779312,0.17883298,0.20751762,0.112994306,0.2848255,0.17872569,0.15131605,0.4855605,0.16730182,0.18795267,0.14920624,0.14470434,0.025629675,0.43911782,0.11928302,0.061293308,0.067594215
0.402637,0.19261572,0.26371515,0.21534169,0.22115499,0.16975756,0.2722589,0.2274684,0.14158118,0.59130704,0.4478792,0.46099937,0.41545025,0.40855715,0.035681598,0.26204824,0.57931733,0.26052198,0.2701511
0.6541802,0.2130818,0.2230587,0.38690275,0.1823541,0.11991607,0.37873757,0.27677998,0.122742444,0.55886024,0.12998323,0.1345964,0.10880511,0.087361865,0.03465952,0.4053968,0.07131705,0.12220399,0.13743141
0.15670104,0.11898449,0.23027655,0.23878983,0.15213308,0.1131656,0.20844334,0.17645341,0.13240808,0.402045,0.054333836,0.06613204,0.05378362,0.033332657,0.026997194,0.42710286,0.10742602,0.032832187,0.033850376
0.61731076,0.1615549,0.16006292,0.3482598,0.15770258,0.12146723,0.40988165,0.2433901,0.083735384,0.53187746,0.22448531,0.22443607,0.20242783,0.18189037,0.03261041,0.3921439,0.06520329,0.11677158,0.1261525
0.11730084,0.13087943,0.25035182,0.20567018,0.18401237,0.13494787,0.25930813,0.20123154,0.11946897,0.46065307,0.14886682,0.15361059,0.13514376,0.10777142,0.031153217,0.38699764,0.20575997,0.077392444,0.081945166
0.12033198,0.11890781,0.1790853,0.19825214,0.18077773,0.14742005,0.2928319,0.16508189,0.12666173,0.37761277,0.1694171,0.17975453,0.14901237,0.13540116,0.032150045,0.58098936,0.15416208,0.031017186,0.042279504
0.2200497,0.09617524,0.18209955,0.1285268,0.20511696,0.11681177,0.28795654,0.18498781,0.04975078,0.42281824,0.22652519,0.24320099,0.1958657,0.1871643,0.030816786,0.37021106,0.015521072,0.055072576,0.07166001
0.3717385,0.14292513,0.19675496,0.253359,0.19414583,0.10247291,0.2551792,0.13327357,0.19346969,0.5032114,0.11252371,0.14816822,0.09798482,0.09804518,0.031156708,0.4646284,0.070325956,0.068963245,0.087001055
0.374058,0.19308911,0.28173286,0.25336504,0.1863117,0.11200921,0.3190982,0.18174748,0.21577118,0.39009142,0.059452616,0.061118387,0.06180549,0.03618118,0.03233898,0.66885155,0.2695446,0.048623443,0.048728462
0.31810492,0.1687838,0.20241925,0.18227082,0.24530295,0.23356688,0.22942416,0.19718894,0.16302033,0.21560934,0.14228374,0.16081415,0.11074407,0.108391725,0.51262623,0.5652645,0.27530605,0.08007687,0.095198855
0.3118444,0.2388634,0.20857753,0.2562071,0.22739556,0.2717067,0.44030702,0.18679892,0.2627898,0.33256543,0.1323512,0.1391295,0.095036216,0.08759042,0.321666,0.5566383,0.63088244,0.07302849,0.10000041
0.40118176,0.17873046,0.16715795,0.3262835,0.20268586,0.17993002,0.3336413,0.20940013,0.16315676,0.50649357,0.12878534,0.1480616,0.10521126,0.09170787,0.22116674,0.335546,0.24945161,0.09997113,0.12334052
0.21768512,0.18137604,0.20684096,0.3085725,0.17458628,0.20376898,0.20532942,0.20547757,0.16704145,0.3526859,0.062996104,0.06929172,0.069490984,0.043696024,0.024349632,0.5062563,0.22651318,0.063004576,0.06403661
0.056682937,0.3382757,0.37405866,0.34138063,0.30205888,0.17631152,0.3361041,0.15120016,0.4420663,0.29678681,0.040277466,0.08339621,0.049839024,0.071260355,0.033508882,0.7145487,0.2283946,0.135458,0.12360443
0.18109927,0.68085855,0.6260697,0.16875209,0.72958124,0.6989176,0.33421433,0.7562023,0.09413077,0.5225415,0.17783576,0.16436757,0.16295874,0.13067225,0.068409085,0.49552014,0.2318637,0.4626815,0.48003474
0.4807288,0.18870118,0.244317,0.33159125,0.19106446,0.056461684,0.29792735,0.16888064,0.21037863,0.40398005,0.08326133,0.083998114,0.07670582,0.04976572,0.034048807,0.78907704,0.18156078,0.048313975,0.059541166
0.4465766,0.20107666,0.34406823,0.22779533,0.19271885,0.09616219,0.25150374,0.1627609,0.26847476,0.4755497,0.054941975,0.06184083,0.045270596,0.027967308,0.035626143,0.57424176,0.229814,0.0,0.0073770713
0.45553273,0.122140124,0.16033582,0.19043058,0.18799111,0.1296174,0.35034484,0.18993416,0.07951926,0.45485672,0.26209235,0.28658825,0.25016502,0.2472263,0.026572825,0.4508879,0.07716899,0.09041877,0.09572182
0.5329647,0.1630535,0.30553204,0.2769462,0.14522943,0.022278622,0.23868647,0.1729222,0.1735507,0.43485972,0.09636745,0.092197366,0.10484202,0.06533641,0.03330683,0.67257214,0.16213709,0.053285778,0.05593413
0.47312665,0.578205,0.685079,0.50580394,0.6124033,0.05397904,0.5024024,0.17509444,0.81952107,0.61616516,0.037520718,0.059192367,0.02483949,0.02871107,0.046724774,0.30579597,0.36771363,0.23831633,0.24545251
0.09185083,0.35709378,0.37220258,0.29372722,0.28851074,0.39003938,0.33398893,0.42537594,0.11965135,0.33615586,0.08916265,0.0825178,0.10860586,0.06847361,0.031580586,0.39066347,0.24150452,0.16472346,0.15146375
0.39746577,0.1454573,0.21289128,0.31724596,0.15143651,0.11730906,0.28276655,0.2165949,0.1287276,0.4838078,0.10912953,0.11156577,0.097703405,0.073976256,0.026830884,0.4415583,0.15137741,0.07406748,0.07707104
