cplx,acap,aexp,pcap,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_turn,actual
0.19790515,0.3415004,0.17950395,0.52191025,0.5045823,-0.28642166,0.30776995,-0.026506184,0.04150653,0.19631396,0.34456807,-0.10758923,0.06376508
0.21385778,0.24424095,0.18989298,0.36898082,0.44225258,-0.19494876,0.24598362,-0.022979038,0.018161248,0.14209916,0.307292,-0.101777926,0.05796792
0.11088684,0.3078777,0.18103978,0.49354422,0.45499164,-0.2902656,0.29077992,-0.023430688,0.0024692127,0.16405275,0.3339385,-0.112068966,0.03638692
-0.16395472,0.5669485,0.075756215,0.8554963,0.6343932,-0.4241252,0.40870792,0.013093248,0.1265176,0.22568922,0.39516464,0.06826873,0.0931775
-0.40741402,0.82926095,0.009468198,1.2645396,0.8375286,-0.6170683,0.6277801,0.06975745,0.2339239,0.32975957,0.599871,0.24100383,0.14909147
-0.26855797,0.68302274,0.0638046,1.0337522,0.7402395,-0.56359136,0.5271931,0.0065257736,0.16654018,0.28682977,0.5449491,0.110107005,0.13622843
0.23571211,0.3175417,0.18285619,0.4522987,0.50690967,-0.1922772,0.24482758,-0.016989646,0.03366846,0.14860778,0.28019282,-0.124391645,0.045687284
0.16870584,0.4255696,0.1669234,0.5874823,0.6305373,-0.23728204,0.29875198,-0.023862192,0.0537126,0.17948842,0.35298234,-0.086864755,0.045224357
0.18438084,0.2788924,0.19061056,0.42616445,0.44471174,-0.22905312,0.2667705,-0.046181403,0.031416997,0.15024896,0.31317925,-0.09886778,0.058821816
0.1116111,0.37338537,0.17753077,0.5023955,0.5120986,-0.30812702,0.3033429,-0.03290382,0.029912522,0.169311,0.35883358,-0.101838395,0.04545896
-0.25168508,0.7445702,0.04923379,1.0904092,0.74291515,-0.5409755,0.54860383,0.04653776,0.18426976,0.28825092,0.51685804,0.14686902,0.12542604
-0.14251186,0.56178796,0.073505886,0.8424215,0.61794466,-0.40398315,0.39533463,0.013797869,0.12623441,0.2254592,0.38071853,0.07094216,0.09298962
0.085671306,0.4194774,0.15537101,0.6031005,0.55990386,-0.25948042,0.29008126,-0.00994586,0.04936509,0.17730725,0.3160276,-0.049973577,0.05524918
0.15586405,0.2564032,0.20407015,0.45490998,0.41775656,-0.254269,0.29767916,-0.012780746,0.022806635,0.18926392,0.3298361,-0.0937893,0.056147236
0.24836522,0.3002321,0.2029073,0.4316284,0.4800619,-0.15180048,0.20254448,-0.01482535,0.019112619,0.13221473,0.22703888,-0.098770335,0.043123756
0.03133694,0.4234296,0.1934818,0.6946504,0.6057521,-0.49549425,0.50548786,-0.020495573,0.023363745,0.2808085,0.54531974,-0.11672822,0.082130566
-0.77245414,1.286648,-0.05060952,1.9816273,1.1672317,-0.9277733,1.014754,0.23216173,0.513997,0.5408332,0.8903043,0.5926268,0.28846163
0.228071,0.3267074,0.18583226,0.45710647,0.50508857,-0.1613129,0.21102782,-0.01617943,0.032899253,0.13627505,0.23551452,-0.09237468,0.048315573
0.22926095,0.29176584,0.21138653,0.41266203,0.43861365,-0.16257533,0.19158374,-0.021755053,0.004291743,0.12268491,0.21109694,-0.09849628,0.032002944
0.17273524,0.33517367,0.17489976,0.4429317,0.5133515,-0.30824766,0.3196449,-0.049144372,0.028899977,0.18120384,0.38600865,-0.15155728,0.06465337
0.19956936,0.27771407,0.18296354,0.41604418,0.42610973,-0.16829526,0.22209771,-0.016389789,0.031392887,0.13338606,0.24038264,-0.09783046,0.049493466
-0.26971465,0.7189446,0.045771223,1.0775397,0.72918975,-0.5239067,0.5234063,0.06240508,0.18554045,0.2845736,0.5088847,0.16844606,0.13984612
0.20537883,0.32405066,0.18118359,0.44903588,0.48658574,-0.22175322,0.2450156,-0.027147988,0.015597317,0.13339956,0.284821,-0.11917329,0.036037367
0.17811221,0.3039595,0.1951145,0.42605382,0.45325345,-0.19249538,0.21815152,-0.027241902,0.014068497,0.12787016,0.25419956,-0.10083969,0.03666831
0.13807946,0.32495338,0.16784912,0.5244373,0.4913996,-0.2932906,0.3068639,-0.01616632,0.022492321,0.17193332,0.3393048,-0.13178961,0.048089404
0.2038097,0.31791097,0.18746528,0.5214021,0.51408607,-0.42473468,0.44252905,0.016798822,0.07566595,0.30774656,0.49747455,-0.0735028,0.15023883
0.115847036,0.33842966,0.17104235,0.5391181,0.48977703,-0.19029026,0.25464475,-0.031850114,0.0359668,0.14646493,0.25805187,-0.049713038,0.037930306
0.25975376,0.37610015,0.1949912,0.5238321,0.6116645,-0.20892575,0.2930179,-0.026908351,0.04494585,0.18560396,0.3616692,-0.13491514,0.040945616
0.08756858,0.3698827,0.16163024,0.574776,0.5231554,-0.33322608,0.32096896,-0.020367118,0.032014318,0.17671795,0.37069938,-0.10897547,0.051797386
0.041485265,0.39390555,0.13681722,0.5886245,0.51665443,-0.2865641,0.28776693,-0.027335996,0.05055985,0.15869573,0.3076564,-0.044168748,0.056364637
0.17240328,0.28871673,0.19085157,0.43162644,0.45891684,-0.19554207,0.24519427,-0.03942173,0.006327862,0.13666123,0.27447766,-0.11868934,0.030121293
-0.054388866,0.39400437,0.1651806,0.6744668,0.57150835,-0.57409227,0.5099154,-0.015168646,0.0054270662,0.2804186,0.5847904,-0.1648213,0.095129415
0.27701116,0.3006455,0.2021496,0.4117216,0.487516,-0.15161535,0.22365293,-0.033105485,0.018589232,0.14739516,0.2572314,-0.09382893,0.047286298
-0.13000776,0.52337587,0.08679351,0.8318676,0.60506666,-0.36321947,0.41791853,0.032497756,0.14820616,0.23593202,0.38972396,0.09374297,0.10834138
0.11526477,0.3339946,0.14890027,0.48754966,0.4897871,-0.3395961,0.30133778,-0.02852047,0.013507064,0.17340033,0.3783122,-0.13582513,0.04409961
0.091576815,0.3220985,0.16778365,0.49381077,0.47986007,-0.36685693,0.34141007,-0.00563946,0.0063716043,0.211456,0.39321485,-0.13439819,0.070776135
0.11446962,0.3700128,0.181115,0.5642056,0.48532897,-0.29073814,0.28284296,-0.023596948,0.024980461,0.16974618,0.30299598,-0.06346473,0.043444183
0.09798354,0.38008115,0.2149554,0.6625244,0.56305474,-0.3366077,0.43455738,-0.03791441,0.023339072,0.22322808,0.45009932,-0.093514025,0.07424988
0.036843367,0.36036688,0.13794488,0.54147094,0.52606213,-0.43077335,0.37840357,-0.022536946,0.019151174,0.23798953,0.45981893,-0.12468888,0.07278669
0.21369961,0.29138675,0.18248616,0.4281711,0.4748904,-0.16126274,0.20559631,-0.014294853,0.028998135,0.12319723,0.23596686,-0.088437326,0.05545659
-0.10929696,0.6029972,0.07603928,0.86399734,0.6596908,-0.4335826,0.4234232,0.028075892,0.124992475,0.23000325,0.42896897,0.052328024,0.09663218
0.22143231,0.357036,0.19544181,0.49625742,0.54910403,-0.18900879,0.25235423,-0.03223206,0.035979606,0.15198402,0.2919211,-0.082417235,0.03654703
0.27512336,0.307653,0.19452381,0.4898457,0.4991712,-0.28418028,0.33700433,-0.008105952,0.05700688,0.22096124,0.39327502,-0.09702638,0.08182675
0.027181916,0.41479135,0.15001903,0.5996908,0.51681125,-0.2750669,0.25674456,-0.0042679664,0.053245276,0.15865867,0.27502528,-0.015990624,0.062902704
-0.05291894,0.48756084,0.11446801,0.7241591,0.56747824,-0.33564413,0.33827305,0.004365392,0.08275187,0.19477186,0.33658165,0.019894153,0.07328512
0.2677498,0.26001608,0.2638474,0.45954454,0.47157937,-0.33424792,0.47543663,0.031789336,0.11073874,0.27225175,0.5399986,-0.06690775,0.2122705
0.29917222,0.3196284,0.22716147,0.38573873,0.50260544,-0.27254194,0.40956378,-0.001968868,0.072975785,0.21188322,0.43514213,-0.092507556,0.16483165
0.12923001,0.2885104,0.17317799,0.46150064,0.4479912,-0.28105476,0.30034053,-0.02296765,0.013354665,0.17674585,0.34304252,-0.13081574,0.048263263
0.021596871,0.5308335,0.09066582,0.7904281,0.6879693,-0.3994721,0.4579521,-0.0029366352,0.09922083,0.23814076,0.4960882,-0.04179358,0.09452382
0.08019655,0.3083791,0.15675583,0.5341308,0.45519763,-0.3628138,0.33929718,-0.012019591,0.018610744,0.1936727,0.37250525,-0.13424456,0.049702693
0.120608486,0.37743023,0.1614073,0.5732237,0.53646016,-0.2943902,0.30012175,-0.012071682,0.029792743,0.17824581,0.33892724,-0.09607133,0.04469419
0.12716012,0.28496343,0.17899103,0.4272483,0.4329946,-0.29209563,0.2977784,-0.016744504,0.008721592,0.18168904,0.35277247,-0.11738716,0.04514547
0.2259258,0.2887247,0.21550469,0.38995665,0.45556486,-0.18676148,0.26326022,-0.046766818,0.008531218,0.13644722,0.30530113,-0.10541618,0.06270212
0.13777788,0.38612252,0.15122072,0.58558345,0.5664371,-0.3478211,0.3508904,-0.012718232,0.03814613,0.19452128,0.3958384,-0.13157657,0.043392662
0.19097202,0.33048442,0.15727425,0.50782794,0.49521846,-0.28454024,0.3110076,-0.023198674,0.0415347,0.22326516,0.3725356,-0.13676581,0.04946128
0.1237824,0.39442143,0.15237278,0.60790247,0.5841835,-0.28828257,0.31473503,-0.014757911,0.04402893,0.17628644,0.37028193,-0.09790771,0.043944422
0.27188945,0.30032587,0.21166523,0.4115526,0.4954738,-0.11598236,0.1970669,-0.022375176,0.025436448,0.122436866,0.2067578,-0.09130967,0.03973156
0.16969177,0.32722223,0.20199415,0.49223495,0.4710744,-0.23693669,0.2719257,-0.021217218,0.022449067,0.15846378,0.29189792,-0.1022743,0.042081032
-0.0037240535,0.5195426,0.119262844,0.7201428,0.61538905,-0.34922752,0.3364846,-0.0011953786,0.0801212,0.1936839,0.35993755,0.0003755279,0.07601358
0.13116409,0.31211957,0.18042217,0.4894097,0.45189077,-0.29035014,0.28616887,-0.02485353,0.015600452,0.16022532,0.32848248,-0.1109868,0.045327988
0.2528779,0.29595572,0.19874844,0.4277261,0.50937,-0.257051,0.3595976,0.005256137,0.058878638,0.19279231,0.40692377,-0.11223319,0.1191151
-0.18596075,0.6004153,0.09119423,0.89849836,0.6604321,-0.4767951,0.4221928,0.017954387,0.12333065,0.24027279,0.44200385,0.06430434,0.09986332
0.28542757,0.2822474,0.18909663,0.39079756,0.4779548,-0.1495256,0.2046517,-0.018431535,0.019543188,0.13056831,0.2443952,-0.10908413,0.04987112
0.19440642,0.34676898,0.17071,0.53170943,0.54984295,-0.2635866,0.28701764,-0.009448174,0.040936552,0.16867791,0.33417138,-0.124836266,0.046730872
0.19073927,0.24354874,0.19795698,0.38480783,0.40798837,-0.20726737,0.25092247,-0.006328361,0.01814097,0.16894601,0.28408065,-0.09579708,0.04616179
-0.16912027,0.59461576,0.07280671,0.8932358,0.6326337,-0.4433345,0.41719177,0.028653357,0.12849666,0.22903974,0.40407646,0.09352636,0.09357086
-0.002002284,0.43031782,0.1276665,0.63198894,0.52044785,-0.27515444,0.26944682,0.010750377,0.07214406,0.16873574,0.27570796,0.020767264,0.068993956
0.25651497,0.29862007,0.18407106,0.43246353,0.5046104,-0.14893389,0.22588491,-0.034824148,0.02354079,0.13850032,0.25443962,-0.10753697,0.04571041
-0.0077804625,0.36521274,0.19062376,0.6427748,0.5244505,-0.49813932,0.46541554,-0.023227492,0.011414228,0.30262452,0.5513246,-0.14011933,0.10265121
-0.19914545,0.62700725,0.06927295,0.94386005,0.66700613,-0.45366508,0.44819397,0.036896,0.1620647,0.24602176,0.40690118,0.12332079,0.10320535
0.19820532,0.28898355,0.20557857,0.4311275,0.4779541,-0.17020975,0.2590025,-0.030888522,0.02112256,0.12941325,0.26605788,-0.09724386,0.042771544
0.18832594,0.37710178,0.1763111,0.53215045,0.5585588,-0.22321755,0.2758667,-0.02199495,0.035440005,0.176826,0.32699737,-0.103599325,0.04536965
-0.242242,0.569019,0.09493502,0.90473735,0.79277176,-0.7539435,0.6820074,0.026573967,0.072935976,0.42231965,0.7704304,-0.09974994,0.16506816
0.0037775189,0.4329347,0.18091753,0.6801601,0.5456246,-0.35959628,0.3828619,-0.023719335,0.047377855,0.19905901,0.43013036,-0.047899533,0.07049747
0.33288652,0.25765166,0.21195506,0.2975977,0.4283533,-0.19022487,0.26959917,-0.0065801237,0.04384263,0.14496595,0.30281594,-0.090205446,0.113772124
0.13853972,0.34127823,0.16733448,0.5305665,0.48464155,-0.25531352,0.2434401,-0.014682965,0.025669856,0.15219784,0.27508923,-0.0816025,0.038384784
-0.056160882,0.45183802,0.109009646,0.7358489,0.60808,-0.47203407,0.44756657,-0.009703245,0.058823742,0.2522473,0.50764585,-0.0946347,0.07767773
0.05947221,0.35007182,0.18370497,0.64605695,0.50970507,-0.4602769,0.44361874,-0.012712339,0.031965427,0.27202535,0.4902326,-0.12285365,0.07812144
-0.2444693,0.7139252,0.07852562,1.0437502,0.71672195,-0.5265663,0.5009201,0.049521126,0.16468488,0.27847284,0.49562472,0.13316897,0.12669209
-0.20792608,0.6551745,0.0648028,0.9920209,0.7016564,-0.47293958,0.5026421,0.056288265,0.17264833,0.26865095,0.4771923,0.13695428,0.12964799
-0.12526609,0.5731596,0.10164361,0.81932145,0.61892134,-0.40189624,0.3808333,0.026075944,0.10336069,0.2200109,0.39371213,0.06135292,0.10232665
-0.038443506,0.4773369,0.12438755,0.70910525,0.5894777,-0.3806895,0.38312358,-0.024693301,0.065392695,0.20538147,0.43135202,-0.040801294,0.07410447
-0.3758217,0.7552981,0.06505741,1.2326182,0.8035987,-0.5434005,0.6620205,0.11529641,0.24111238,0.37735495,0.62574977,0.22856744,0.19350082
0.029358096,0.45666337,0.12535657,0.67257786,0.5766708,-0.3052071,0.31181073,-0.0034865085,0.06879117,0.18551794,0.3201715,-0.011891108,0.06977558
-0.038107887,0.46104395,0.13431723,0.70501196,0.5574995,-0.35802636,0.3405514,-0.022066323,0.06734265,0.18725766,0.3737916,-0.0050854236,0.06853138
0.16756283,0.33651716,0.17955758,0.49121493,0.48648995,-0.1787596,0.21876453,-0.020224603,0.042972744,0.13944426,0.22610646,-0.06516524,0.05390587
0.15523225,0.31873164,0.18730676,0.44297618,0.47084606,-0.2433787,0.2619584,-0.037739016,0.0126355775,0.13624144,0.30941182,-0.11251256,0.03762834
0.19264063,0.25930566,0.19548592,0.39313436,0.3915602,-0.21162137,0.22608571,-0.004096845,0.018399207,0.153921,0.2649445,-0.07248966,0.04893296
0.11251489,0.3460468,0.18798302,0.49913043,0.48604113,-0.29783854,0.32556954,-0.053258978,0.037876025,0.17772415,0.37599373,-0.09450613,0.054559525
0.21362975,0.3258124,0.18744183,0.48607695,0.4987536,-0.22373237,0.2470745,-0.022749534,0.024508627,0.15229826,0.28633687,-0.101217195,0.039391484
0.21408069,0.28057787,0.18923399,0.39341307,0.44730818,-0.17485198,0.20810795,-0.030005293,0.027706271,0.13551244,0.23937145,-0.073973596,0.043138977
0.17560746,0.29882547,0.18026614,0.40474743,0.4490173,-0.24534237,0.25006038,-0.035306692,0.012883469,0.14330946,0.3011116,-0.12379494,0.04290614
-0.065366805,0.48938245,0.12374003,0.7638189,0.5971749,-0.31512308,0.3746274,0.026690142,0.096496664,0.20651,0.37473145,0.0372337,0.07460648
-0.33837306,0.8218677,0.009449035,1.2253925,0.7878277,-0.6465305,0.60305613,0.07396089,0.21632376,0.31366694,0.5737363,0.20366877,0.14326483
0.010822773,0.38673526,0.14863393,0.63805664,0.55350643,-0.2806162,0.3289706,-0.017116224,0.053834528,0.17623028,0.350521,-0.037810676,0.052090246
0.2590745,0.27194667,0.2112386,0.33984637,0.4299956,-0.1263209,0.15268742,-0.028906131,-0.00047452562,0.105651975,0.1860962,-0.10368718,0.03286383
0.23508161,0.2892126,0.18880868,0.39065337,0.4617402,-0.20274748,0.22991793,-0.029609432,0.017165374,0.14015189,0.27588606,-0.116477475,0.052621584
0.10478781,0.3743475,0.15482107,0.52697855,0.51809907,-0.28190175,0.27664906,-0.028833697,0.034512267,0.14949006,0.32715008,-0.0874848,0.050137173
0.10489774,0.35602853,0.1848711,0.55911297,0.49539,-0.31323177,0.34858707,-0.04452108,0.03411746,0.17405976,0.3880643,-0.097324155,0.04629833
0.28131175,0.2983919,0.19874185,0.41006076,0.49040443,-0.15002093,0.19843894,-0.018962795,0.015386257,0.13677967,0.24299124,-0.104890645,0.04862899
0.14214517,0.33578026,0.18694411,0.46617502,0.49421453,-0.3321646,0.3366619,-0.047353625,0.026175452,0.18584998,0.4005863,-0.12511297,0.060043868
0.037612587,0.37184513,0.1503913,0.59945613,0.55007786,-0.44799557,0.4280707,-0.0152078215,0.017865077,0.23906672,0.493312,-0.1735295,0.056246113
-0.338027,0.80182105,0.036728084,1.1947911,0.7972686,-0.59838,0.5907127,0.058087476,0.20941027,0.3115471,0.54587555,0.19979388,0.14163482
-0.24383382,0.6733493,0.059014313,1.007733,0.6937111,-0.49445128,0.48324713,0.05481486,0.18023096,0.26667446,0.4469196,0.15980148,0.11392136
0.15555967,0.3245901,0.17807105,0.5001559,0.48527217,-0.28262594,0.29409087,-0.02036499,0.009398207,0.17083652,0.33344173,-0.11409494,0.038123872
0.021147944,0.43677285,0.14775117,0.66239613,0.53087074,-0.29870915,0.29233882,-0.0074394196,0.056965575,0.17541604,0.2939964,-0.016329654,0.05569214
0.2229822,0.27567294,0.1908772,0.34872785,0.4393919,-0.20166734,0.24256895,-0.047040902,0.008669771,0.1307535,0.28804755,-0.13161162,0.0650624
0.16712001,0.3153312,0.16774872,0.46295512,0.46547204,-0.19393817,0.22054088,-0.02902068,0.03669429,0.13861555,0.2437683,-0.07058939,0.05846415
0.20409207,0.22198139,0.21125911,0.3857656,0.39986527,-0.24386501,0.30836493,0.023505025,0.05536007,0.2001273,0.3628954,-0.104868025,0.10347246
0.15428539,0.30932125,0.21816084,0.53366494,0.5016332,-0.23319954,0.36490062,-0.01295309,0.013706936,0.173857,0.36940545,-0.08125299,0.08349496
0.14524467,0.2951395,0.1614117,0.44985998,0.45052505,-0.24979964,0.25793606,-0.038614757,0.012840249,0.1535146,0.3000637,-0.11000551,0.042402867
-0.05862297,0.5112382,0.11196925,0.7945742,0.66345274,-0.4892928,0.4679236,-0.013753062,0.05794084,0.25845793,0.5125795,-0.0601159,0.06692521
0.1068916,0.33682635,0.18659094,0.5862997,0.50186676,-0.40262443,0.40021145,-0.021639066,0.031956248,0.2364335,0.45451626,-0.13363235,0.076126635
-0.32590508,0.74389356,0.05242681,1.1150284,0.7572538,-0.552845,0.54750603,0.06589633,0.18785048,0.28855336,0.5176778,0.1907964,0.1275218
0.11254703,0.29932186,0.15585555,0.44220436,0.4458031,-0.31535912,0.27239513,-0.020996524,-0.001638541,0.17297012,0.345887,-0.116762504,0.040571984
0.28900462,0.28945866,0.20490496,0.374291,0.4728008,-0.108993284,0.16794635,-0.022535233,0.012029197,0.108336985,0.19352414,-0.09271919,0.03900793
-0.14867236,0.57213134,0.07592079,0.86508006,0.6309173,-0.41262576,0.3956445,0.026661314,0.13206431,0.22605827,0.37021917,0.0896748,0.099343345
0.029028513,0.4295549,0.12486894,0.6473047,0.56401324,-0.3574116,0.3450025,-0.013187347,0.049493417,0.19800378,0.38597625,-0.06702943,0.052781526
0.21843311,0.34707385,0.160066,0.50528616,0.53127056,-0.23490036,0.28392658,-0.0194456,0.041225143,0.17254017,0.329905,-0.13050263,0.049063418
0.2138707,0.30419707,0.18075526,0.4542629,0.45476156,-0.22402968,0.28477114,-0.027045825,0.052214324,0.16663116,0.31106994,-0.055264138,0.07919973
0.3300044,0.29822946,0.19501722,0.39041656,0.5213234,-0.1910166,0.2956921,-0.04969859,0.051383086,0.16983998,0.33128116,-0.13446866,0.099258125
0.055528015,0.43706185,0.14212196,0.6155603,0.5538131,-0.29657888,0.29759443,-0.020948501,0.05372043,0.16887887,0.33720034,-0.04653474,0.05580334
-0.13588302,0.65149784,0.11073467,0.9989886,0.7520311,-0.52646315,0.53932524,0.019661674,0.114106104,0.28749645,0.5763585,0.025919031,0.09467998
0.18203825,0.27666396,0.18874687,0.37635756,0.4464929,-0.25442165,0.2741084,0.00025828741,0.018519584,0.18732223,0.33409902,-0.1153491,0.070413575
0.18026756,0.3346758,0.15695737,0.4709065,0.50767636,-0.26404285,0.28503987,-0.022038097,0.029546188,0.15459166,0.33573022,-0.13945045,0.042503845
0.13948,0.29345512,0.17582744,0.4264509,0.44295508,-0.28942558,0.2776303,-0.009366775,-0.0050288294,0.18354121,0.32827264,-0.12585978,0.050773468
0.17188655,0.31405273,0.17263868,0.47879362,0.48555195,-0.1876702,0.24792127,-0.023018492,0.04256761,0.14285943,0.2631247,-0.07747572,0.053193625
0.15183064,0.28626832,0.17708391,0.41943824,0.44504303,-0.25566974,0.27046263,-0.011788825,0.0042311465,0.1768395,0.31986174,-0.11323498,0.04181635
-0.2424993,0.7054162,0.09873871,1.0820401,0.7695282,-0.54752266,0.5470045,0.033646688,0.1407468,0.2974479,0.58059275,0.09274723,0.115659595
0.12527835,0.3024316,0.16686462,0.4387322,0.45535034,-0.3108586,0.27758384,-0.005232293,-0.008604245,0.18592143,0.3473505,-0.110133156,0.05101924
0.056386985,0.39621884,0.14532556,0.5764525,0.5027529,-0.24342293,0.23947944,-0.00036864541,0.05484815,0.15370503,0.24132177,-0.011127744,0.06166048
0.22491118,0.28018585,0.20317212,0.37923598,0.44014633,-0.15519167,0.19014452,-0.028484112,-0.0033321981,0.10983366,0.22424553,-0.10053182,0.03375875
0.26002848,0.27554503,0.20698734,0.3584283,0.44468957,-0.114807256,0.14918661,-0.025452817,0.008516099,0.104643896,0.17042322,-0.09431128,0.03602056
0.27354008,0.29236132,0.20043874,0.38402474,0.4712606,-0.11544641,0.16073193,-0.02063982,0.017154975,0.11498709,0.1850407,-0.08762573,0.045544643
0.14077301,0.32759574,0.17176512,0.45467055,0.49741554,-0.31887776,0.31712702,-0.027835539,0.016599394,0.16777143,0.37815347,-0.13536768,0.053540733
-0.03553182,0.45275497,0.13181593,0.6950646,0.66297066,-0.5632368,0.53406286,-0.0051114354,0.023365105,0.3119158,0.58728355,-0.14882402,0.07976358
-0.22807668,0.66554445,0.07050402,1.0028027,0.6826822,-0.4714993,0.48229647,0.036391214,0.16899048,0.2581944,0.4384489,0.13499741,0.10879843
0.13425937,0.35037607,0.16584045,0.49559826,0.49878204,-0.2480717,0.25542653,-0.02212731,0.027040036,0.14257091,0.30245748,-0.09132894,0.04902831
0.18308216,0.3660313,0.17252779,0.55572975,0.5455859,-0.29732352,0.29846808,-0.015477119,0.032884173,0.18198764,0.34239587,-0.12144202,0.038878184
0.24534804,0.3400394,0.19271374,0.49086642,0.5620338,-0.18060423,0.2537594,-0.023845771,0.042136088,0.16308683,0.30016994,-0.10551314,0.04954188
-0.3338585,0.828916,0.022306815,1.2031624,0.7913592,-0.62256867,0.6257934,0.07398484,0.22747254,0.31547648,0.5804883,0.18306597,0.16715005
0.03729082,0.3409705,0.13455896,0.52204204,0.5008756,-0.40561157,0.34821686,-0.0122724455,0.008326272,0.21207675,0.422815,-0.1351119,0.057295386
0.16479272,0.3353096,0.17370844,0.5511156,0.5185074,-0.34994274,0.33172762,-0.010763332,0.031423442,0.19799384,0.38733876,-0.136202,0.057420593
0.038229644,0.40263048,0.14162168,0.6177185,0.5853853,-0.45062664,0.47663632,0.00012965314,0.0474689,0.27162248,0.52982455,-0.16677748,0.11110692
0.046889663,0.47558507,0.12884705,0.66290975,0.601567,-0.32872945,0.3302323,-0.014156541,0.06540972,0.18533565,0.3711307,-0.055801854,0.061157037
0.18105125,0.31208357,0.17695975,0.45535707,0.4694187,-0.24191862,0.23871656,-0.026168825,0.012422491,0.14185478,0.2849093,-0.10634135,0.03695229
0.14674601,0.36864045,0.1723429,0.5190365,0.50731695,-0.19832712,0.2154978,-0.0120336395,0.035078682,0.14341389,0.23714834,-0.0451916,0.052715916
0.087931015,0.36886677,0.221603,0.7859474,0.5799037,-0.5894725,0.58944994,0.027089093,0.086069144,0.38904414,0.68477386,-0.11870059,0.1609709
0.19037649,0.30279815,0.18234333,0.459848,0.47073793,-0.21532968,0.25349247,-0.022108791,0.025757344,0.1451684,0.27766123,-0.11324991,0.041062955
-0.3638559,0.7694756,0.058610734,1.2243108,0.7788799,-0.59526235,0.602268,0.042500805,0.18143208,0.30583498,0.5755836,0.18489954,0.12753797
-0.15224893,0.63332117,0.0722358,0.96895134,0.7253025,-0.50687695,0.49916145,0.011983045,0.12868856,0.2754087,0.5183932,0.049729984,0.09451766
0.23742896,0.3341062,0.18012896,0.4519186,0.53909194,-0.21360852,0.28453085,-0.017393561,0.035834692,0.15678701,0.3329137,-0.09368544,0.074193805
0.2604173,0.27273795,0.20523912,0.37924916,0.43143958,-0.15473382,0.1993077,-0.020954063,0.00054376107,0.12764275,0.23982173,-0.09151547,0.047915105
0.08664003,0.3468847,0.14320335,0.5402754,0.548639,-0.31995285,0.37037703,-0.005082106,0.040682793,0.21437879,0.4198842,-0.14090641,0.06970726
0.14904341,0.29069808,0.16785172,0.41446066,0.43796915,-0.2573144,0.24839182,-0.028975448,0.0003612563,0.16355127,0.30012408,-0.10474084,0.04233135
0.24109292,0.29896894,0.1957652,0.43223077,0.49917674,-0.15280429,0.268097,-0.03407049,0.024306083,0.1373664,0.2732473,-0.09152684,0.049967635
0.2467688,0.3261992,0.19985153,0.46997362,0.5374951,-0.1594271,0.26564625,-0.03267709,0.032622382,0.1555791,0.29223123,-0.10478026,0.043004055
