size_D,duration_D,dba,nlan,t05,t07,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_app,MI_duration_D_t07,effort_D
0.22639166,-0.07691227,0.7416599,0.7629722,0.7095794,0.36032486,0.47347438,0.9441089,0.97849387,0.7776994,0.22381769,0.026315067,0.396347,0.2683455,0.32391223,0.26281893,-0.016286766,0.14588153,0.1405341
0.30014944,-0.0036613732,0.6682981,0.7805748,0.5914881,0.41646296,0.5112629,0.9797035,0.93209356,0.751815,0.2814378,0.13024417,0.44167924,0.32507154,0.39367232,0.32928023,0.12786686,0.32944962,0.18360445
0.51483136,0.18021189,0.81903625,0.9204739,0.7263401,0.6874181,0.6881709,1.3764648,1.336026,0.8999612,0.41635853,0.3410477,0.8136994,0.5832809,0.6570417,0.5444483,0.36889595,0.6759813,0.3015412
-0.045016095,-0.082793504,0.85387045,0.570238,0.580132,0.37696475,0.28112656,1.1686183,1.115887,0.88615227,0.10264853,0.11075468,0.41538376,0.23199861,0.17948107,0.2869369,-0.04613127,0.36598903,0.12075238
0.20445056,-0.06968201,0.7162738,0.7563807,0.5624505,0.3271298,0.47157973,0.8862261,0.81220055,0.75568986,0.19812204,0.08525595,0.30337343,0.16859609,0.27042186,0.20106041,0.033181984,0.24011931,0.117191285
0.0452619,-0.101648636,0.69697773,0.5775889,0.5057091,0.23695606,0.3177703,0.6792742,0.67911386,0.6856729,0.07884047,-0.030023286,0.10656252,0.036230262,0.0805852,0.060954962,-0.099093035,0.0738488,0.07968479
0.15669625,-0.15120873,0.7896312,0.75766385,0.69030356,0.27437308,0.46433127,0.88663286,0.9117577,0.8094821,0.18394035,-0.0052473173,0.26827478,0.1968927,0.25950402,0.21153489,-0.120888084,0.05940503,0.14891402
-0.06102383,-0.08964854,0.80154043,0.59754866,0.5920576,0.20626378,0.19431332,0.8861128,0.9684768,0.8014058,0.028058164,-0.04891549,0.15644516,0.036133464,0.0382706,0.040632445,-0.16093768,0.12719741,0.10394049
0.23252565,-0.044226743,0.70639545,0.757904,0.6556569,0.37077504,0.48085588,0.90075433,0.82951,0.7605946,0.23518886,0.061839305,0.33863342,0.21648836,0.30624926,0.25284666,0.0037978047,0.19870308,0.107805446
0.05555599,-0.10928576,0.68373823,0.56961966,0.49378332,0.22526926,0.2961467,0.77153474,0.7769105,0.720406,0.10337826,-0.002440866,0.21223149,0.10463737,0.12623782,0.16643092,-0.06187258,0.13712591,0.0922586
0.15271756,-0.11684556,0.7107776,0.6915483,0.60937566,0.26599056,0.4329961,0.8608994,0.88897485,0.75229186,0.16970211,0.024787765,0.2858213,0.20519547,0.22985786,0.23211294,-0.04119324,0.12981176,0.14238091
0.0056519555,-0.08100374,0.765035,0.5987715,0.6100444,0.2206836,0.23678151,0.8651882,0.98035574,0.77118194,0.06576545,-0.024250628,0.19011073,0.09414977,0.12909435,0.08725236,-0.12923339,0.11839128,0.119024456
0.44343692,0.050183654,0.80564374,0.9811531,0.7367886,0.5798321,0.7104828,1.1854593,1.1099377,0.8878797,0.3920383,0.22604808,0.61596215,0.4068935,0.5473005,0.41836953,0.22262524,0.47329244,0.19664553
0.15865812,-0.038612686,0.68773127,0.6885751,0.56420964,0.29561877,0.37657094,0.8774376,0.8719805,0.7561757,0.16692935,0.040514007,0.32399493,0.19360591,0.22882164,0.18599045,0.011641411,0.20376655,0.12221661
0.117593996,-0.08806502,0.6709598,0.623547,0.5355195,0.29273167,0.4303503,0.7869433,0.73503876,0.6589193,0.13978602,0.07955542,0.26174456,0.1691692,0.20571943,0.18419728,-0.015419126,0.13663018,0.11625224
-0.01236329,-0.06667528,0.66203296,0.4575151,0.45429474,0.32844454,0.27948508,0.8953444,0.8249406,0.6832952,0.077084325,0.10699194,0.29580912,0.1665376,0.1682184,0.23920658,-0.027135175,0.2620839,0.10065475
-0.030938111,-0.106479056,0.6947271,0.5330506,0.4726269,0.24322796,0.2627219,0.8567848,0.82559985,0.7195595,0.072812214,0.0010765996,0.23593578,0.12904574,0.105837,0.1677677,-0.06919764,0.19362286,0.07072475
-0.010529801,-0.09380632,0.71363163,0.511861,0.50688577,0.20939326,0.21861328,0.68764085,0.7611622,0.70055723,0.021234235,-0.045371868,0.09737948,0.008806547,0.047698796,0.028800532,-0.14236131,0.086758465,0.093349054
0.023691442,-0.085244276,0.6334594,0.49186972,0.45127234,0.2731045,0.2906239,0.8404768,0.80048776,0.6729883,0.09383135,0.07756281,0.280439,0.16363414,0.16721115,0.2460173,-0.026095808,0.21079102,0.0911128
-0.060232613,0.112303264,1.1583843,0.65492254,0.60924137,0.8604646,0.43587732,1.841649,1.4599345,1.0868306,0.13356264,0.53954136,0.77832305,0.37689823,0.42781246,0.5626253,0.13110107,0.9433111,0.23306298
0.060199484,-0.08691164,0.74294007,0.57040197,0.590285,0.22591305,0.3112436,0.6947724,0.7895675,0.71875143,0.12060778,-0.045673504,0.10763788,0.045112815,0.10540694,0.07985701,-0.14087886,0.058029927,0.13182938
-0.04055471,-0.054411627,0.7094792,0.4543971,0.43998662,0.34260872,0.24718308,0.98262304,0.89689267,0.751122,0.07111296,0.13225153,0.33165857,0.15950347,0.152326,0.263591,-0.019440189,0.33793625,0.10231285
0.16131437,-0.062690824,0.6898474,0.7031387,0.5762957,0.30620763,0.42206126,0.7799037,0.7821792,0.69939834,0.18730891,0.006953597,0.25275522,0.14853048,0.21333382,0.15757258,-0.025827136,0.13236143,0.11127907
0.097003944,-0.087767206,0.70517284,0.65333664,0.547322,0.26533896,0.3730297,0.72925985,0.68833685,0.71423936,0.11291053,0.00025123917,0.1599093,0.06387802,0.13281223,0.085050374,-0.065730706,0.10338897,0.081182465
0.96329993,0.2850594,1.1483647,1.5275413,1.0271027,1.1578419,1.2738822,2.0953882,1.9358006,1.3080262,0.79386246,0.61543584,1.3181738,0.9901699,1.1248157,0.92989016,0.7194311,1.1900244,0.51659316
0.014660749,-0.101244256,0.70507735,0.57889783,0.49954048,0.21365681,0.25187424,0.7613065,0.7739796,0.73098093,0.031645495,-0.020112006,0.14358976,0.053908523,0.05435051,0.05414536,-0.10902112,0.092749804,0.06841059
-0.0013755849,-0.04869456,0.66020495,0.4668719,0.41052154,0.36884344,0.2907948,0.91644543,0.80471736,0.6638341,0.08870251,0.15611812,0.32397676,0.16728736,0.1817421,0.2535931,0.011153668,0.33465725,0.09942591
0.04037275,-0.103857264,0.69585615,0.5691041,0.4992515,0.23469764,0.30999315,0.67528516,0.67838234,0.68346554,0.0732021,-0.03240004,0.10256227,0.031974852,0.0739088,0.056494657,-0.10226479,0.07188418,0.07584818
0.4414503,0.1011349,0.7143224,0.79273754,0.6255757,0.57923746,0.6240621,1.1073631,1.0557177,0.78898406,0.36962974,0.25300953,0.62486535,0.4405546,0.5285167,0.4672145,0.2701336,0.5163293,0.23075464
0.00466852,-0.11271959,0.68978375,0.54350483,0.5367018,0.19750264,0.25767007,0.71974456,0.7606998,0.7026429,0.050029185,-0.06198579,0.13573432,0.057777267,0.07337235,0.06965113,-0.13895485,0.06673932,0.07854814
-0.07456305,-0.03937626,0.790696,0.4636784,0.44722757,0.40714234,0.24598661,1.1076212,1.0043288,0.8259182,0.062054876,0.17320956,0.38341844,0.17835979,0.15511957,0.2819159,-0.010296084,0.4290516,0.11156972
-0.086313084,0.037020925,0.9049018,0.50315905,0.47130245,0.6119579,0.29706323,1.3637749,1.1559284,0.8645988,0.08144685,0.34181482,0.552435,0.2439973,0.27577412,0.41041958,0.050938725,0.6547795,0.15453516
0.3854081,0.03445867,0.697949,0.8477683,0.61105174,0.49548027,0.5932452,1.0854274,1.0037508,0.79887146,0.34530994,0.19316767,0.5381432,0.40273386,0.4753553,0.40627086,0.21020782,0.4415006,0.22438452
0.012804666,-0.116499364,0.65583885,0.5150828,0.4647087,0.21844867,0.28514588,0.69563043,0.6985713,0.66912496,0.067859285,-0.01901455,0.13798155,0.057623778,0.0871903,0.11023214,-0.08814788,0.10441642,0.08241171
0.78784263,0.2250499,0.9964769,1.3180008,0.9070063,0.9794715,1.0634276,1.7831718,1.6368008,1.1405145,0.65461195,0.5127944,1.0936507,0.82399786,0.94611347,0.77008665,0.57933885,0.9907906,0.43683764
0.031725526,-0.11716252,0.69539726,0.5753176,0.5044586,0.21744302,0.3084113,0.6949881,0.70390266,0.6893683,0.07732937,-0.04195361,0.120740734,0.04716929,0.084867,0.0819328,-0.10262835,0.08338539,0.083641864
0.058289476,-0.098462716,0.7003957,0.59857196,0.5185159,0.24364573,0.3301056,0.6914103,0.6808994,0.6937328,0.08758442,-0.02300345,0.11780683,0.042454775,0.09347415,0.064494446,-0.09139344,0.08068207,0.08048686
0.38303956,0.06286023,0.7300721,0.80997664,0.62997335,0.5086301,0.5623821,1.1091496,1.0748763,0.8144608,0.3274022,0.19672029,0.57393265,0.4127971,0.47642386,0.40688798,0.22030473,0.44379497,0.2259846
0.055729263,-0.12498854,0.73983884,0.61569816,0.5956346,0.21641174,0.33462685,0.748911,0.803881,0.7465062,0.10455543,-0.051864862,0.15928844,0.09386422,0.12762217,0.107367896,-0.13483562,0.057248693,0.12285021
0.051465824,-0.110137515,0.68786407,0.58561957,0.5080399,0.2286751,0.32271534,0.6893709,0.69505775,0.6814096,0.088828065,-0.033145875,0.123802125,0.05224705,0.09611118,0.08412679,-0.09719378,0.07631556,0.082888186
0.09218364,-0.08580909,0.6820308,0.626298,0.5274793,0.2570563,0.35407543,0.70595556,0.7123292,0.67642397,0.12558475,-0.017796284,0.16165636,0.07870958,0.13340335,0.10130476,-0.07032025,0.0922325,0.09036438
0.09260525,-0.12286872,0.72776705,0.6451361,0.60387784,0.23392957,0.36061102,0.7752744,0.82010055,0.73553157,0.114114374,-0.035555363,0.19771697,0.12168503,0.1706921,0.13189942,-0.11461733,0.058673356,0.114605635
0.7143689,0.21842292,0.946655,1.1478817,0.86306274,0.9056373,0.9626705,1.6117591,1.5462928,1.0358427,0.573157,0.43012705,1.044008,0.75326496,0.8572378,0.74551284,0.5033605,0.8565901,0.35829836
-0.029553812,-0.058220536,0.6448112,0.42761326,0.40842134,0.30748168,0.24475993,0.8771587,0.79631966,0.66697764,0.058479432,0.10405677,0.27780092,0.14508297,0.13947076,0.23116633,-0.01821452,0.27474248,0.074367374
0.7472464,0.17939599,0.9867899,1.3074751,0.90083605,0.9202531,1.0433034,1.7258779,1.6048722,1.1238871,0.6260249,0.41821346,1.0607882,0.7796659,0.90399265,0.7598044,0.51436347,0.8820379,0.3921263
0.048041612,-0.110919885,0.6966656,0.5858317,0.51087695,0.22901797,0.32212788,0.68858314,0.69378656,0.6872994,0.08472249,-0.035244994,0.116299324,0.0462918,0.09011549,0.07507433,-0.10284403,0.072436154,0.083053574
0.045746516,-0.101646915,0.69693154,0.5779978,0.5061306,0.23722443,0.31839514,0.67951834,0.6792414,0.68564004,0.079217,-0.029902736,0.10699258,0.036486834,0.080973074,0.06128051,-0.098928355,0.07392565,0.079878256
0.19027907,-0.09842445,0.74565595,0.729609,0.6662023,0.2925721,0.45447963,0.87819636,0.9123677,0.77015585,0.20082386,0.01905537,0.29278493,0.19318533,0.26891956,0.20317706,-0.06578837,0.107012205,0.13764532
-0.009779256,0.09583358,1.1150345,0.6904058,0.6207253,0.8364981,0.45458084,1.7783011,1.4513693,1.0552754,0.16567206,0.5413947,0.79230076,0.40803972,0.45175084,0.56920916,0.14340599,0.8949431,0.24169761
0.19902259,-0.06972255,0.72208345,0.7162553,0.62202585,0.3040426,0.47270757,0.8662162,0.8830128,0.7409602,0.20546515,0.04919611,0.27661225,0.18903878,0.260314,0.20010164,-0.025382575,0.14408696,0.14602683
0.023942728,-0.084204264,0.6218022,0.48659715,0.46732777,0.28099728,0.30429137,0.8135885,0.73280543,0.6630462,0.07345656,0.045540437,0.23883401,0.16006814,0.15368679,0.2083179,-0.031144891,0.16714048,0.07376602
0.25502998,-0.04371925,0.707967,0.79428667,0.6682596,0.39948776,0.51202965,0.9421265,0.8996548,0.77043957,0.27212346,0.076187834,0.3910798,0.25076553,0.34212542,0.26978415,0.02897793,0.2138505,0.13071954
0.04509376,-0.09994951,0.691499,0.57103837,0.50643724,0.23507628,0.31533825,0.67016554,0.6729742,0.6802677,0.084412105,-0.028110405,0.10408247,0.03526334,0.081036724,0.057042934,-0.09760877,0.07147697,0.08576943
0.63126975,0.04543537,0.94719565,1.2034957,0.99796194,0.7431844,0.87210244,1.6112515,1.582319,1.0849189,0.54024106,0.29903406,0.9294013,0.69024676,0.7926088,0.65619564,0.28092945,0.57114905,0.35230535
0.7900416,0.22373034,1.0339704,1.3229327,0.93692046,0.9811422,1.0867183,1.7694368,1.650984,1.1540623,0.64201057,0.48116955,1.113637,0.80561644,0.9550586,0.79142964,0.5652609,0.9525467,0.39405107
0.40882978,0.057373293,0.70215714,0.82783264,0.62576014,0.5350077,0.60333806,1.1001879,1.0502539,0.7870624,0.35403645,0.21074034,0.5779038,0.438546,0.5074735,0.43384367,0.23224291,0.46073017,0.21514332
0.04870648,-0.09705079,0.6935342,0.5888756,0.54370075,0.30846205,0.33972436,0.9400592,0.9123622,0.72352755,0.1452641,0.07783701,0.33632556,0.2186255,0.23245332,0.28144366,-0.026274037,0.202378,0.10043836
-0.08262093,0.0089979395,0.87096363,0.5023546,0.48090547,0.5560989,0.2899056,1.3111944,1.1214482,0.8506256,0.07715793,0.27756014,0.519152,0.23523809,0.25654417,0.39277256,0.033504516,0.5898451,0.13236675
0.0366167,-0.11440214,0.6688495,0.5636149,0.48516923,0.21878758,0.3089109,0.69541,0.70167047,0.6600009,0.06992796,-0.027701,0.14419104,0.066393845,0.09451695,0.10016518,-0.083410725,0.08994602,0.06642066
0.027739793,-0.10864487,0.6562012,0.5337541,0.47479695,0.23265159,0.30526137,0.6870121,0.67101103,0.6632994,0.06785268,-0.022377832,0.1287337,0.054762483,0.0912431,0.09376389,-0.08089985,0.08909076,0.07665768
-0.03208665,-0.113868944,0.6958259,0.47343683,0.47763565,0.20505202,0.2261363,0.71477485,0.7923862,0.7008503,0.047729854,-0.033962786,0.13388945,0.055998284,0.06569459,0.08701071,-0.12482487,0.111858234,0.101195335
0.008119683,-0.024631564,0.72353727,0.46818718,0.48836184,0.41570717,0.28811175,1.0366471,0.967068,0.7424855,0.12395401,0.18575025,0.3896826,0.20282798,0.2248444,0.30565572,0.027139857,0.3726574,0.13541509
-0.01588055,0.021611392,0.7872825,0.4858653,0.42886496,0.50194126,0.30233395,1.1769077,0.9884423,0.77034944,0.08086458,0.29484499,0.45906308,0.22854044,0.2538863,0.35959405,0.056677192,0.54242575,0.12533133
0.16515078,-0.05292116,0.69168,0.6862214,0.55990213,0.31222102,0.41997397,0.78701043,0.73723143,0.71829176,0.1657963,0.02451019,0.24776363,0.13168918,0.21717694,0.15028082,-0.0075463597,0.16315976,0.094641805
0.58264923,0.13705009,0.8278725,1.042413,0.73322904,0.72909814,0.8153572,1.3881094,1.2834423,0.9414148,0.49021694,0.34534428,0.8018367,0.5929451,0.70862734,0.5875919,0.39318794,0.70433444,0.29757833
0.029215652,-0.12293221,0.7233806,0.57250494,0.5060108,0.24419671,0.30310452,0.7239214,0.70864147,0.7108364,0.053812664,-0.023456773,0.13730672,0.06032299,0.0646366,0.062480673,-0.11046958,0.080938414,0.07340085
0.0847131,-0.12499322,0.688594,0.6180237,0.5691081,0.23810819,0.37253815,0.7663503,0.78004307,0.7109584,0.1140165,-0.019647425,0.20470776,0.13563505,0.16516832,0.15730509,-0.08925328,0.07161109,0.11019182
0.08024331,-0.10138317,0.64171314,0.5596271,0.52533036,0.26751846,0.32830065,0.8087354,0.7740146,0.6784815,0.1394062,0.037112534,0.22507653,0.1471517,0.18386638,0.24347705,-0.063526355,0.15817872,0.08895014
0.07594446,-0.10282262,0.69910985,0.61871743,0.53573674,0.24401054,0.34654838,0.70760995,0.6968807,0.7001159,0.0988016,-0.022376774,0.14035031,0.06234146,0.11716531,0.083507806,-0.089097284,0.07997349,0.08486152
0.5710929,0.09599112,0.83880967,1.0551393,0.88145465,0.7225319,0.7691044,1.5316579,1.498522,0.9634185,0.47112724,0.2925865,0.9072869,0.6887591,0.71699965,0.64705753,0.32368636,0.62158924,0.32773504
0.15426037,-0.052243743,0.657757,0.65373677,0.53133965,0.29544938,0.38734657,0.7835108,0.7593209,0.69581103,0.1646832,0.027699783,0.25032952,0.15369666,0.21540217,0.16005251,-0.010719426,0.16935244,0.10060406
0.07748212,-0.12578605,0.72794944,0.62860817,0.5881547,0.2249729,0.34911537,0.7526462,0.7990126,0.7346463,0.10407118,-0.041934043,0.17231461,0.10214035,0.14886123,0.11453467,-0.123846546,0.05001928,0.11317229
0.04978747,-0.10147275,0.69449496,0.5832565,0.507994,0.23714799,0.32112116,0.6802513,0.68011445,0.68304276,0.083334915,-0.02878143,0.11204945,0.04152932,0.08605039,0.064979404,-0.09631771,0.075294934,0.08071649
0.043196864,-0.101900905,0.7188147,0.58911777,0.5838958,0.21740684,0.2877927,0.7297133,0.8172513,0.7206278,0.08317419,-0.043650918,0.16421647,0.071290255,0.1123205,0.092544645,-0.13070992,0.06312339,0.11240888
0.08858995,-0.12223381,0.77307034,0.6658536,0.64808524,0.2355026,0.37542695,0.78740454,0.8664427,0.78421146,0.12805088,-0.030330623,0.19303907,0.12352976,0.17304994,0.13028517,-0.13020416,0.051041678,0.14846827
0.05868528,-0.09856437,0.7009386,0.60939664,0.51911294,0.24272314,0.33692867,0.6983454,0.6853371,0.6944951,0.09056201,-0.018723482,0.1255337,0.043894082,0.09641771,0.06578088,-0.09023903,0.08553789,0.078164496
0.18567838,-0.037357934,0.70521563,0.7165925,0.63777494,0.31658265,0.46586245,0.83477765,0.79162973,0.75304013,0.20441082,0.05674287,0.27868697,0.16221602,0.2431711,0.20036969,-0.0112645775,0.17987841,0.10199891
0.047953106,-0.11058767,0.6682549,0.5736651,0.50683707,0.23055243,0.3211667,0.6829553,0.67759794,0.6791188,0.09999677,-0.025663408,0.12779512,0.060144816,0.09584428,0.07631104,-0.09042193,0.077848084,0.093159296
0.001035179,-0.027723525,0.6478168,0.45066395,0.40919155,0.33340946,0.27570516,0.89757967,0.80351275,0.67001355,0.07510401,0.1548956,0.31283665,0.1594481,0.17414728,0.2509613,0.00978864,0.31393763,0.096499115
0.18172562,-0.094927564,0.7745121,0.7483968,0.7001374,0.28543136,0.46544158,0.88952684,0.94311064,0.8001297,0.21291389,0.018246174,0.283088,0.19544473,0.26672578,0.21270275,-0.090331845,0.105494045,0.14577538
-0.022371832,-0.067914054,0.6680241,0.4499334,0.42884737,0.29437882,0.25372657,0.89293015,0.82463336,0.7119707,0.07141229,0.09410002,0.28363013,0.14074811,0.13354015,0.23658124,-0.029730618,0.2744263,0.102203
0.10016213,-0.08274064,0.71190554,0.66027266,0.5401409,0.2695266,0.3760996,0.731005,0.6830591,0.7113231,0.10681103,0.008905358,0.16093665,0.063834354,0.13664299,0.08080239,-0.060882714,0.108908854,0.07554633
0.55284953,0.08242141,0.823384,1.0359352,0.8038522,0.6944004,0.7948119,1.384077,1.3527818,0.92577374,0.47824863,0.27958238,0.8179882,0.6146643,0.6930849,0.5603731,0.3260954,0.5752702,0.27563316
0.088184394,-0.08707583,0.6759857,0.6172352,0.5305157,0.25334835,0.3482877,0.7084141,0.70494294,0.6846191,0.11357523,-0.020306235,0.160797,0.08034016,0.13055496,0.09418473,-0.07317561,0.09092187,0.084985115
0.0055368757,-0.10668088,0.6348512,0.5022061,0.42500377,0.23197529,0.2709881,0.7527087,0.7310389,0.66053915,0.07304194,0.004068665,0.18689518,0.08672182,0.113760054,0.1776483,-0.05754359,0.16086128,0.08189182
-0.055415615,-0.12305887,0.6881804,0.45659575,0.43158874,0.18722643,0.19645262,0.673667,0.72958684,0.6886359,-0.001710837,-0.03855156,0.07372053,0.0001986865,0.006972745,0.025583014,-0.13873078,0.08784333,0.06849547
0.061030798,-0.09814356,0.6980828,0.5991007,0.521515,0.24392492,0.33313638,0.69119346,0.6824836,0.69334775,0.09172272,-0.023329841,0.12115027,0.04528988,0.09581341,0.068036035,-0.08910914,0.081846826,0.08377198
0.08588843,-0.10311822,0.6909846,0.62163955,0.55206037,0.23864505,0.35104853,0.71924084,0.73217565,0.696541,0.113802925,-0.028998924,0.16517955,0.08661561,0.14005025,0.10654264,-0.09261897,0.07432296,0.097136915
0.0028062752,-0.06755622,0.6213768,0.4618568,0.40703377,0.2860448,0.26513863,0.8326378,0.7524807,0.6407852,0.06979158,0.08704837,0.25780904,0.14636059,0.15868714,0.23892054,-0.015342675,0.23989478,0.06394516
0.10196804,-0.12577376,0.7352195,0.6903031,0.6483065,0.24410373,0.3972035,0.8253282,0.8471305,0.77134025,0.15842135,-0.028319562,0.2247008,0.17672193,0.19541976,0.14506035,-0.107360706,0.059659306,0.1391586
0.15925373,-0.080253884,0.63940215,0.66964763,0.5417751,0.2941099,0.41020358,0.80236924,0.77432853,0.69939876,0.1795687,0.044406723,0.26655015,0.18609962,0.23495339,0.18237796,0.0034899116,0.17724198,0.13052519
0.16782314,-0.069662444,0.67385244,0.6913779,0.5809601,0.30000016,0.4316035,0.79613674,0.7553352,0.7125596,0.15289943,0.028137486,0.24626018,0.15853631,0.21815346,0.16792104,-0.021817343,0.14077479,0.10837878
0.8981018,0.27983016,1.1023763,1.431215,1.0421548,1.0926389,1.1994619,1.9959965,1.891886,1.2525563,0.7472776,0.56500304,1.2966452,0.9628318,1.0973781,0.9110545,0.6666612,1.1019826,0.4708891
0.21276797,-0.036855094,0.6979059,0.74487555,0.5954135,0.35721603,0.483792,0.85742265,0.82178867,0.74114126,0.23316832,0.07652127,0.3447583,0.20501626,0.2855942,0.21888325,0.04677441,0.22144416,0.14996254
-0.019184161,-0.048125915,0.6711405,0.4602774,0.42777884,0.36052912,0.27307472,0.947094,0.8333295,0.68014085,0.06934813,0.14036414,0.3237907,0.17924364,0.18286215,0.27083576,0.0040564165,0.32654062,0.073721394
0.050354883,-0.11399027,0.63752294,0.53554213,0.48592252,0.23941454,0.32536662,0.74330723,0.7303984,0.65881675,0.08458641,0.010757556,0.20947781,0.12077293,0.14471619,0.17379066,-0.058022387,0.110231295,0.083264805
-0.018194936,-0.01830982,0.6975593,0.45540488,0.41200447,0.43596768,0.29216313,1.0174319,0.8793977,0.6870325,0.07568224,0.2071557,0.38487855,0.19762388,0.2241691,0.3210762,0.04038912,0.41293085,0.08979201
0.1406205,-0.12585776,0.7450957,0.705563,0.6382389,0.25779328,0.41530037,0.8201699,0.8473966,0.7532183,0.15494224,-0.021810288,0.23749843,0.15945746,0.22189352,0.17380527,-0.09934376,0.06745377,0.12393233
-0.008830292,-0.061802607,0.7003223,0.5038587,0.45081037,0.40932617,0.3035428,1.0105947,0.8931519,0.70462805,0.09862264,0.16434617,0.37724322,0.2118709,0.21480757,0.30887803,0.0106500015,0.3677056,0.09114014
0.0420707,-0.10096206,0.6996015,0.5757919,0.5115499,0.23335227,0.31214797,0.6773407,0.6871794,0.6903227,0.07830416,-0.031220758,0.10504326,0.03387197,0.07861912,0.056428596,-0.10360424,0.07376501,0.08548958
0.07811977,-0.120409146,0.67187625,0.6065909,0.48777008,0.22875965,0.3737173,0.7143599,0.6736982,0.66817766,0.094228454,0.0074374387,0.14107257,0.095494986,0.12175265,0.101486005,-0.05753813,0.110133104,0.090174794
0.02368275,-0.09264424,0.69436747,0.5695786,0.5691944,0.21329531,0.25466335,0.7612774,0.8245544,0.7164721,0.069104746,-0.04815136,0.18473253,0.08157188,0.10613459,0.09212952,-0.12083337,0.08676532,0.09567888
-0.054606978,0.03856601,0.91629565,0.5348264,0.47232732,0.63238335,0.32786804,1.3915356,1.1604335,0.86785674,0.09547304,0.3678346,0.5651966,0.2692166,0.30481112,0.4293386,0.070224985,0.68287474,0.16081804
0.026062373,-0.109604545,0.64428645,0.5311366,0.45975652,0.22842753,0.2978416,0.7054329,0.688769,0.65128493,0.07105327,-0.004647717,0.15790205,0.070625275,0.10204379,0.1257216,-0.06903489,0.11238969,0.06911849
0.39036885,0.007795538,0.7552943,0.9265401,0.7401923,0.5485725,0.6376907,1.1393998,1.1438003,0.8463081,0.38563845,0.14241657,0.5996894,0.4265621,0.5075149,0.40026116,0.16640611,0.36398315,0.2234608
0.23370677,-0.033667486,0.6801812,0.74813265,0.57062733,0.34794492,0.47269934,0.87290084,0.82021827,0.7291955,0.21530995,0.09886038,0.32265887,0.20785324,0.30480242,0.20645398,0.049072187,0.24102983,0.11143577
0.038552165,-0.11069373,0.656577,0.5573848,0.47833028,0.23083642,0.31585568,0.709783,0.69437814,0.6586771,0.07938289,-0.010666832,0.15856263,0.07414512,0.109023556,0.121875055,-0.06925698,0.10411421,0.07404445
0.086460695,-0.09827962,0.68014425,0.6041078,0.51249623,0.24842271,0.3421554,0.7557371,0.74298966,0.6971708,0.13842691,-2.1029264e-06,0.19813778,0.09575911,0.1566154,0.16210419,-0.052466705,0.14395982,0.10350868
0.07694912,-0.113893226,0.6988501,0.62290794,0.5380566,0.23323593,0.3497851,0.71642244,0.7242157,0.6957398,0.108928084,-0.029563138,0.15123467,0.07550183,0.12714471,0.10413016,-0.09774107,0.07418458,0.09450531
0.33015302,0.0013786,0.7132999,0.85228974,0.6541257,0.44590673,0.57741004,1.0693219,1.0100935,0.82661325,0.29412717,0.16529407,0.5158763,0.37066627,0.44023964,0.3523081,0.16136831,0.37787384,0.18973267
0.05537475,-0.105601475,0.66532886,0.56861573,0.4926474,0.23078814,0.29916143,0.71398413,0.7201979,0.67936814,0.081365034,-0.018044112,0.15559521,0.07370697,0.10227053,0.099033184,-0.081245996,0.10094244,0.07838283
0.24097882,-0.032811526,0.7779041,0.8088125,0.684139,0.4091154,0.5373405,0.94620687,0.8818018,0.82207215,0.28309414,0.11174376,0.37204343,0.22089766,0.33866274,0.24174646,0.04165028,0.21409342,0.18627766
0.05176963,-0.02350175,0.6113613,0.462709,0.38226318,0.36196017,0.33848625,0.85260093,0.6948139,0.6196611,0.081932016,0.18825503,0.29635495,0.18770574,0.21000412,0.2479003,0.054950666,0.3074077,0.0997687
0.105758786,-0.048279684,0.663781,0.60693884,0.526409,0.2864213,0.3014958,0.83528095,0.828434,0.7149177,0.12438512,0.038406417,0.23693027,0.14672317,0.18378487,0.1657826,-0.016821945,0.195378,0.13069053
0.3088594,0.022816472,0.6701472,0.72480696,0.5942854,0.44770232,0.4972816,0.9681441,0.94936675,0.734805,0.27060735,0.13720594,0.48201782,0.33342314,0.39510572,0.3423096,0.14619453,0.3207461,0.16602041
-0.031312652,-0.08093899,0.6403803,0.43129212,0.39737737,0.267287,0.23045766,0.8401001,0.78964275,0.67952955,0.057237197,0.07209804,0.24643004,0.12058729,0.11748758,0.21373475,-0.040298037,0.24349368,0.08224293
0.32671964,-0.057939697,0.7637314,0.85177803,0.7588214,0.44206616,0.5591071,1.1680852,1.1980834,0.8570777,0.3225806,0.13610294,0.5681706,0.423556,0.44020703,0.39527464,0.07817845,0.31325582,0.24909079
0.08279465,-0.07073698,0.6590308,0.58994657,0.53186256,0.24775687,0.30549538,0.7319058,0.7627038,0.68504196,0.09915859,-0.018647963,0.18720628,0.09199551,0.14210492,0.11413685,-0.0656424,0.10964711,0.09254065
0.037725087,-0.10381665,0.64982784,0.5427742,0.47909904,0.25001273,0.31831604,0.6966351,0.6692786,0.6586503,0.07999512,-0.0054218154,0.14168143,0.06256551,0.100599185,0.09589052,-0.0681131,0.101374105,0.08227275
-0.015735125,-0.07196582,0.6130267,0.4277361,0.40102792,0.2694686,0.24783328,0.80493045,0.74914825,0.65441155,0.05761585,0.08660978,0.252008,0.12851591,0.1318543,0.21671987,-0.026039645,0.22906691,0.070650645
