size_D,duration_D,app,t01,t02,t03,t04,t05,t07,t09,t10,t12,t15,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_13,Generated_Var_14,Generated_Var_17,effort_D
0.36474818,0.25449133,0.20788313921168608,0.13413772,0.14039743,0.37740296,0.18501532,0.22094932,0.23452565407153925,0.24887568,0.24135983,0.1830370516962948,0.19226995,0.27190012,0.26119605,0.34679296080757765,0.2922383207761679,0.29582548,0.23265071,0.2287413,0.36097747,0.3052767
0.41378576,0.3460114,0.31438180856181913,0.5209478,0.47729897,0.54787815,0.2767859,0.1276224,0.5823791949427517,0.33992606,0.30060518,0.27857989214201073,0.27692136,0.11613694,0.15821603,0.12761846765710805,0.15508866449113354,0.10399991,0.11966033,0.10591197,0.22607523,0.4364367
0.442034,0.30051264,0.25203417479658247,0.18069464,0.19932878,0.4472003,0.18564415,0.23548475,0.276532416591945,0.29844472,0.28232124,0.19707335029266496,0.21828768,0.29474366,0.30382258,0.38623514317410856,0.30875971912402805,0.3505211,0.28040528,0.2804426,0.40064,0.37660122
0.22883295,0.15502182,0.09866313013368698,0.1690352,0.14027983,0.287786,0.057888985,0.027733773,0.1926535315592119,0.107052416,0.09778634,0.07438769256123073,0.08607265,0.026450902,0.049245603,0.09880813092848785,0.03340786365921363,0.056099672,0.029952228,0.0320075,0.13919437,0.21825612
0.08820757,0.03242316,0.0399063340093666,0.13091126,0.10893923,0.07332884,0.19288063,0.15952018,0.028839083730345022,0.03719884,0.02043289,0.21381766861823312,0.12839827,0.048867404,0.029587425,0.06651786399107185,0.07927004207299579,0.043543164,0.04273738,0.021790758,0.07365386,0.04328231
0.15711659,0.055540103,0.022252974774702523,0.025882065,0.028101563,0.16371587,0.053854585,0.07101336,0.018000336080020166,0.05033213,0.0461331,0.03701528629847137,0.026865602,0.04091932,0.028628714,0.1315728178943691,0.059839079016092096,0.08623496,0.043306857,0.020810246,0.13519971,0.10651616
0.3205666,0.25967366,0.24580134541986542,0.4330554,0.41081947,0.44981116,0.20776331,0.080662966,0.46656772799406365,0.28057364,0.21783641,0.2424717557528244,0.21332508,0.054711804,0.1023506,0.07601139456068368,0.08842734115726587,0.05745678,0.07151355,0.06628977,0.15516993,0.38630056
0.0,0.023357227,0.08359397164060282,0.24403322,0.20223051,0.0,0.3532586,0.27721748,0.028147207688832464,0.03604026,0.017908812,0.3897949410205059,0.22403637,0.06375155,0.023095764,0.024045506442730385,0.10059036994096299,0.0020633396,0.060636804,0.030901343,0.0,0.0
0.26815742,0.14709225,0.11347356865264313,0.0634979,0.11581457,0.29607534,0.1032601,0.09534109,0.1095435565726134,0.16159013,0.16118073,0.0808466319153368,0.072690874,0.14413628,0.14121181,0.25509511530570694,0.1691135130886487,0.19956961,0.1408916,0.12431647,0.24931073,0.22275512
0.28253943,0.17283265,0.1507513849248615,0.07018629,0.17076021,0.30345657,0.15751296,0.13434851,0.1369383582163015,0.20896196,0.187585,0.12093789790621019,0.09153992,0.18757558,0.17230111,0.276562316593739,0.19770666022933395,0.22854288,0.17924263,0.1646757,0.26991916,0.2617287
0.14668863,0.05193181,0.011949686805031319,0.04513219,0.03347233,0.15321763,0.06407952,0.06318161,0.015803367948202075,0.046059832,0.025565207,0.055661046433895356,0.031341583,0.025069565,0.020207666,0.1076220114573207,0.040472339952766,0.06912717,0.031318262,0.008631527,0.119306944,0.0973433
0.34968573,0.20769498,0.15138948486105153,0.09168038,0.08698821,0.36104876,0.08851355,0.1484662,0.17073217024393023,0.18520147,0.19295055,0.10294480970551903,0.12524307,0.1920841,0.19419587,0.29566748774004925,0.21344872865512712,0.24574527,0.18439607,0.17006354,0.3166361,0.27123493
0.2528061,0.17471926,0.16629844337015567,0.09485528,0.21167898,0.28667438,0.20050615,0.08685985,0.1395172983710379,0.18997711,0.16255671,0.12783242721675725,0.09713414,0.13946149,0.14349085,0.23985737439144247,0.16213095378690462,0.1844329,0.14944811,0.14877008,0.24120824,0.25566536
0.5760006,0.4858322,0.41114421888557806,0.32512242,0.3572924,0.5876426,0.32902896,0.38251606,0.4428275465696528,0.45529613,0.43780825,0.3350142164985783,0.38825747,0.440013,0.4608946,0.54095383245723,0.4555647544435245,0.49821752,0.4341753,0.4309861,0.55772644,0.49489415
0.37368673,0.30957374,0.28938057106194287,0.50903547,0.47480053,0.5235775,0.21709365,0.11435723,0.575739234544354,0.34347323,0.26652315,0.2671646532835346,0.2565867,0.071894154,0.11778944,0.07537453452247207,0.09787487021251297,0.06366387,0.07452421,0.077914536,0.16980849,0.43528557
0.054584853,0.030536488,0.07588712241128776,0.08844966,0.18458492,0.11706697,0.2198515,0.15217295,0.04524220771453247,0.065097824,0.0697882,0.21843672815632717,0.12680343,0.07881269,0.02866567,0.07827702469662148,0.10999018300098169,0.07032411,0.047638223,0.066357404,0.082344875,0.065668955
0.41369373,0.35320076,0.33490713650928633,0.57998186,0.523528,0.5710314,0.2826054,0.14686504,0.6454754887285293,0.37908652,0.31401196,0.30873232912676707,0.29611835,0.10149744,0.15040076,0.10243650614619038,0.1501646349835365,0.085015684,0.108996466,0.09767407,0.20296013,0.47319448
0.42727685,0.35281497,0.27539960246003975,0.20277578,0.18963152,0.4414528,0.22269756,0.2793897,0.3025528381531703,0.31987286,0.3086235,0.23693842630615736,0.2691364,0.3416651,0.32498026,0.40828392449703543,0.3514061248593875,0.3592442,0.31509382,0.30590087,0.42725378,0.3751927
0.22151807,0.09364653,0.04842753215724678,0.024010956,0.053969443,0.23374136,0.04232812,0.07433748,0.04413290564797434,0.100632265,0.09002024,0.01517438748256125,0.014281273,0.07374826,0.06924062,0.19074924144495448,0.09257304074269593,0.13880031,0.08329074,0.04849933,0.19649488,0.15600556
0.3008142,0.21067813,0.16360455363954463,0.11202943,0.16776496,0.32068166,0.1490714,0.08281565,0.1944115116646907,0.18674609,0.17137569,0.0907405209259479,0.11777297,0.14714241,0.15154186,0.22702305362138323,0.15301376469862352,0.1902705,0.13759045,0.14374562,0.25325698,0.26636964
0.17031257,0.06402391,0.023421807657819232,0.036476493,0.043721795,0.1789088,0.05485326,0.07479009,0.031629921897795316,0.06328441,0.049400672,0.05083199791680021,0.033273876,0.04713115,0.034380026,0.13334075800044548,0.06268895373110463,0.09148376,0.047499195,0.025285512,0.14460239,0.119649395
0.3062606,0.17614199,0.12550583744941624,0.06836426,0.07387769,0.3217219,0.07654351,0.12462896,0.13042141782528507,0.15960017,0.15691432,0.07222684277731571,0.09205058,0.15764663,0.16721696,0.2702986762179206,0.18640172135982785,0.21937072,0.15879308,0.13949718,0.28121737,0.25121802
0.31268382,0.17502874,0.1493376450662355,0.08369702,0.09693509,0.3290736,0.13039637,0.16792187,0.14864404891864294,0.1928488,0.19349161,0.11438860356113964,0.12373969,0.19455692,0.19832921,0.3020097181205831,0.22481037751896224,0.24622303,0.18955271,0.17384927,0.30739486,0.2651443
0.38102204,0.32967013,0.31420704857929516,0.5537082,0.51362157,0.53713435,0.25445092,0.13185787,0.6059693363581602,0.36513963,0.28824505,0.30043541995645795,0.27882132,0.08579926,0.13311821,0.08193977491638649,0.11268149873185011,0.07179974,0.095634684,0.09256886,0.18656269,0.45279187
0.20750801,0.07559115,0.03770814622918538,0.031942785,0.025487572,0.21703196,0.0419389,0.0896416,0.048577296914637816,0.077583,0.08802964,0.04208233579176642,0.034253657,0.07741785,0.067035995,0.17566974054018444,0.09841778015822199,0.12975362,0.08028288,0.056206048,0.18256459,0.14531948
0.62303555,0.5902106,0.48850925114907484,0.42198414,0.4267503,0.6611246,0.39497334,0.49623463,0.555303783318227,0.5350038,0.51285017,0.40693865930613404,0.48049286,0.5114864,0.53646356,0.6112095366725722,0.5363752463624754,0.57402223,0.50893766,0.5142204,0.6266708,0.5685515
0.14758833,0.08278227,0.07414523258547674,0.0069079995,0.13086605,0.20066586,0.1488086,0.090188056,0.07067433424046005,0.101366535,0.1091851,0.12962765703723428,0.067064464,0.11222237,0.0634293,0.14698353881901233,0.13858973614102638,0.124975994,0.07094245,0.07121682,0.15806735,0.14753348
0.720992,0.65708,0.602843739715626,0.5188171,0.57590944,0.73839074,0.56266403,0.5919676,0.6208959372537562,0.633881,0.63465273,0.5648487435151256,0.61772275,0.63394487,0.64285296,0.6970718418243106,0.6515097348490265,0.66017306,0.6362305,0.6267272,0.7188636,0.66675925
0.19284171,0.11458741,0.07877320712267928,0.03163165,0.09934503,0.18912426,0.10486674,0.14383695,0.06770189406211365,0.11192912,0.11570531,0.09304937069506293,0.076012075,0.12500957,0.09621159,0.1914446814866809,0.15935426406457356,0.14411917,0.09375854,0.09324835,0.20264956,0.1448662
0.32948112,0.22160362,0.1719648528035147,0.09115049,0.104866624,0.3476858,0.15012884,0.17724416,0.18272504096350248,0.21824476,0.20967197,0.13615991638400837,0.15681747,0.22752616,0.21217221,0.31640871898452316,0.25057510494248947,0.2602704,0.19545378,0.19737466,0.3339448,0.269072
0.03982635,0.05664743,0.10238361976163803,0.2714895,0.25545955,0.04814188,0.335701,0.22562078,0.07510292950617577,0.06558494,0.03200586,0.37742542225745773,0.20798811,0.05760555,0.035840295,0.01634390898063454,0.07248080275191973,0.0101369135,0.057008967,0.026622683,0.010973848,0.07012738
0.2509456,0.13256955,0.09344700565529943,0.05104685,0.034706354,0.27428156,0.07428759,0.10577345,0.11198114671886882,0.121805936,0.13118896,0.08876635712336428,0.08453572,0.12964377,0.12683624,0.2252686935161216,0.1528010947198905,0.18270254,0.12121166,0.114775866,0.24278702,0.20594548
0.24011281,0.14785765,0.11689767831023216,0.053859293,0.12126529,0.26672018,0.107662916,0.111178935,0.08879744032784642,0.16395718,0.14607063,0.07967033203296679,0.065977365,0.13565546,0.1264247,0.24054837443290247,0.15351709464829053,0.18759307,0.14315854,0.116911575,0.22953232,0.2240282
0.5032928,0.3953443,0.3396563660343634,0.25437105,0.31775147,0.48522544,0.2958507,0.26436064,0.3686714421202866,0.3290055,0.3411183,0.26107323389267656,0.30581197,0.3421264,0.35522172,0.4078281244696875,0.3553973044602695,0.37978864,0.3423351,0.32838804,0.43881756,0.43379283
0.16834287,0.18858282,0.17510116248988372,0.33127934,0.3602538,0.23214272,0.2499296,0.16339687,0.29232384753943086,0.17384088,0.12486163,0.32055222794477717,0.19455642,0.028460428,0.07153713,0.041773592506415554,0.055702784429721555,0.0263859,0.043417826,0.0498323,0.072327085,0.2532074
0.19631448,0.07755804,0.03188545681145431,0.021396637,0.041856617,0.20629804,0.039303184,0.069961905,0.0329048949742937,0.07941733,0.065804124,0.01922562507743749,0.014641553,0.05439678,0.046054117,0.1606513096390786,0.0701566429843357,0.11447485,0.060231343,0.03056334,0.16926758,0.13618696
0.29413185,0.25261793,0.2546645745335426,0.15664381,0.3225246,0.31280676,0.32196224,0.18793371,0.19027924141675448,0.27256465,0.24027106,0.23708487629151234,0.17917031,0.22980359,0.21518263,0.3040782382446943,0.25233689476631055,0.26029512,0.24195544,0.23590313,0.29482397,0.3184024
0.24484487,0.117458254,0.08902395109760489,0.039969385,0.07519394,0.26564753,0.08975351,0.09780404,0.0825297549517853,0.14230141,0.13254365,0.06594320340567966,0.049025208,0.12691161,0.11676272,0.23315532398931946,0.15024593497540648,0.17938738,0.1252156,0.09673089,0.23634905,0.19460088
0.2396156,0.15487121,0.10273915972608402,0.0954645,0.1333946,0.29216817,0.069262564,0.023362607,0.14500730870043854,0.1251379,0.1202794,0.052727364727263526,0.05055839,0.0737413,0.07992429,0.16908180014490803,0.07723569227643078,0.1224038,0.063519254,0.06762917,0.18667951,0.2122538
0.17048872,0.067833245,0.028927875107212488,0.026719272,0.06498158,0.1777513,0.064546525,0.052425474,0.029014186740851208,0.06939666,0.05267127,0.0400638539936146,0.023729771,0.03794302,0.030888252,0.13047850782871048,0.060879923912007604,0.08666761,0.040227264,0.02240473,0.14365642,0.11966202
0.22478928,0.13158953,0.07928804207119579,0.13739824,0.123871446,0.27831638,0.03461951,0.014358252,0.17100960026057602,0.104471475,0.08280222,0.05147316485268351,0.057810426,0.019674405,0.0400128,0.09726301583578095,0.03345910865408913,0.056564856,0.021109208,0.020196334,0.13274193,0.2095587
0.23263907,0.13463725,0.10294011970598803,0.04336953,0.10745746,0.25892094,0.09867704,0.0926899,0.0828620249717215,0.14838153,0.12747607,0.06973042302695769,0.05202061,0.121787995,0.10776024,0.22845637370738242,0.1421616057838394,0.17303975,0.12301467,0.10883178,0.22275266,0.21346088
0.5263737,0.41369358,0.37218638278136174,0.28540248,0.32607657,0.52649623,0.31768966,0.33636686,0.3740800224448014,0.37971213,0.3843331,0.2888070911192908,0.33179542,0.3830164,0.4083524,0.48269894896193694,0.41606999839300013,0.44480893,0.38555366,0.37717378,0.48760772,0.46567822
0.27890286,0.20122346,0.14211747578825243,0.25420082,0.23037368,0.37639898,0.073429585,0.039802104,0.31498881889932917,0.18639612,0.14105332,0.10765321923467808,0.11735436,0.029355869,0.061771832,0.0843941650636499,0.04422795357720464,0.055481624,0.023717746,0.037014514,0.14867374,0.28120846
0.32296225,0.19294511,0.14213746578625341,0.09026,0.08652985,0.3427325,0.090408266,0.15023759,0.15906762954405776,0.18537715,0.18200403,0.08723106127689385,0.11177537,0.17389351,0.17640284,0.28789977727398663,0.201905279809472,0.23898533,0.17704459,0.15605773,0.29392377,0.26802635
0.12766254,0.06998503,0.03552342644765735,0.04880956,0.10566527,0.1509019,0.10212064,0.067132026,0.03997472239848334,0.07537836,0.038498685,0.10262335973766402,0.059143603,0.039133698,0.024833344,0.09442839566570374,0.049977685002231494,0.068455815,0.027615696,0.023357928,0.10638689,0.10504604
0.2795577,0.20093262,0.15562391443760853,0.25318998,0.22829217,0.3789712,0.100524426,0.026210397,0.30028034801682085,0.1761181,0.14899257,0.1102814889718511,0.122011214,0.031133339,0.066852115,0.09812917588775055,0.05637323436267656,0.060966555,0.0335961,0.04143274,0.15499951,0.2821992
0.32021916,0.19527653,0.14725765527423448,0.08875221,0.11349124,0.32131973,0.098648846,0.12946272,0.14707918882475135,0.1850107,0.18475145,0.08353563164643682,0.10907075,0.18078446,0.1727333,0.2733258763995526,0.19754019024598096,0.22823854,0.18269996,0.1599236,0.28303635,0.27237874
0.26259497,0.13888179,0.08644671135532886,0.046186805,0.058235466,0.27674258,0.056613207,0.09054807,0.09243907554634453,0.11848354,0.121423155,0.04139723986027601,0.060627937,0.116348654,0.11821271,0.22550839353050361,0.1406148959385104,0.17544137,0.1204382,0.095942795,0.23591779,0.206935
0.05173777,0.07050718,0.09737274526272548,0.28278357,0.24677765,0.052702516,0.30244434,0.20324466,0.08664937519896251,0.06291655,0.024794817,0.34637373536262644,0.19671926,0.036405668,0.0327461,0.018156818089409086,0.04731112226888777,0.0076315347,0.047969624,0.009425685,0.01330287,0.06776812
0.17410074,0.08962348,0.04195965580403442,0.09589428,0.07496822,0.20080699,0.0449903,0.0379062,0.08610050916603054,0.055600718,0.045284137,0.06603267339673265,0.04682526,0.016449764,0.027787365,0.08817770129066207,0.02554286744571325,0.05471645,0.028564155,0.010321394,0.1080806,0.16192606
0.16302371,0.058159936,0.03392852660714733,0.073411584,0.030097038,0.15497375,0.09016657,0.10072684,0.05207412312444739,0.05131392,0.056238353,0.101047949895205,0.07229841,0.065815836,0.051966853,0.12763432765805965,0.08273298172670183,0.08682634,0.068141,0.03884642,0.14151785,0.107029006
0.12927628,0.11125547,0.1115876188412381,0.2284615,0.22468305,0.17310505,0.19075143,0.10894653,0.14898993893939633,0.07078667,0.058425024,0.23611480638851934,0.13254863,0.02382043,0.041222505,0.04390615863436952,0.031366553863344616,0.028415274,0.037914604,0.03344114,0.055006977,0.17519955
0.22891933,0.11784154,0.08776337522366247,0.053439975,0.059209466,0.2377798,0.11583358,0.14256087,0.11049678062980685,0.12008008,0.12881154,0.11997063800293618,0.09905356,0.13643324,0.12739706,0.216481582988895,0.16489138351086163,0.17520927,0.11799781,0.108540654,0.23481196,0.17694989
0.22140881,0.13496912,0.07176170282382972,0.10174438,0.09570229,0.27278042,0.027031511,0.012720197,0.1396860383811623,0.09650901,0.08217569,0.03244727675527232,0.041953534,0.029361978,0.045541756,0.12180115230806914,0.03182434681756532,0.081331536,0.023165062,0.028874055,0.14716938,0.2006018
0.1646288,0.05564778,0.022786599721340027,0.02544269,0.03940749,0.17411332,0.06279433,0.077411056,0.03238427794305668,0.06298612,0.05153036,0.05894562010543799,0.03485158,0.050144568,0.036427014,0.13296550797793047,0.0695141030485897,0.09377925,0.045202747,0.031202406,0.14855637,0.114929385
0.25899145,0.16838723,0.10556829444317055,0.16039008,0.15521836,0.32331496,0.051480472,0.029815465,0.2123233327394,0.14239573,0.12531468,0.052856529714347025,0.07223034,0.054411903,0.06637517,0.12746310764778646,0.05683135431686456,0.09539832,0.046753213,0.04152684,0.16891243,0.2467985
0.21261849,0.11814369,0.07389206261079374,0.01885283,0.09956342,0.22683841,0.06922245,0.05506736,0.06721203403272205,0.11405009,0.10482594,0.042118902788109716,0.029877633,0.08365627,0.076840796,0.1946948616816917,0.10346187965381203,0.14121814,0.089809194,0.07189827,0.19119471,0.17451957
0.25511795,0.15381491,0.11598500840149914,0.074815005,0.10810107,0.27623004,0.10423756,0.071852654,0.10693090641585438,0.14554775,0.14613786,0.06167557383244261,0.07546455,0.12722138,0.118701406,0.22723451363407082,0.1414238558576144,0.17234905,0.1338963,0.10637547,0.23248787,0.21262789
0.30858728,0.25064102,0.20300846969915304,0.14115426,0.14011735,0.32732332,0.19482058,0.21220407,0.20661890239713415,0.21350962,0.24076658,0.1810656318934368,0.19812176,0.2772724,0.21142384,0.31360031881601913,0.28620693137930686,0.26355,0.24485366,0.22003503,0.31614307,0.29456383
0.42940164,0.3014727,0.25263420473657955,0.16922623,0.1653158,0.44151074,0.20172256,0.24542704,0.280679716840783,0.2902825,0.30178022,0.18844558115544185,0.22618479,0.301875,0.30037534,0.3935375436122526,0.3337489066251093,0.34918323,0.28203195,0.2794273,0.41511923,0.35789448
0.24727523,0.13980775,0.07284242671575732,0.100862384,0.08955842,0.29479504,0.015377849,0.012997329,0.15129854907791296,0.106263116,0.09306103,0.01216593278340672,0.041577667,0.03975658,0.053574555,0.13350621801037307,0.04339403966059603,0.09057474,0.03838256,0.03254178,0.1660572,0.21551962
0.41167623,0.26314688,0.22059433794056618,0.148925,0.16214675,0.4164868,0.16710252,0.21063098,0.24074801444488086,0.2668482,0.256541,0.16868056313194368,0.18797684,0.2721252,0.27614397,0.3613396516803791,0.2886528111347189,0.3189977,0.25352907,0.24874781,0.3773402,0.33957088
0.091792166,0.0699444,0.04922352207764779,0.10973048,0.10490817,0.118362956,0.21114868,0.1666185,0.058649753518985215,0.0773585,0.083075464,0.17891867210813278,0.115784645,0.09066114,0.031860463,0.1090839765450386,0.1205801379419862,0.0692938,0.08621813,0.05215822,0.09396536,0.08534304
0.42151088,0.29273006,0.24461053553894643,0.1672352,0.22052455,0.4387374,0.21940196,0.25100246,0.28709413722564825,0.2972777,0.31649694,0.2313419668658033,0.24216267,0.30745003,0.3126605,0.4009726240583575,0.34622188537781146,0.3514481,0.29138547,0.28715074,0.4135183,0.35671967
0.30683118,0.23116681,0.19754615024538497,0.28629208,0.29799163,0.4140349,0.14133042,0.06011808,0.35208376112502565,0.2203041,0.18978414,0.14652796534720347,0.13921767,0.07839152,0.10045908,0.12827930769675847,0.07349044865095512,0.10147554,0.07151739,0.08407764,0.18229303,0.33067334
0.30126435,0.20393647,0.13768190623180937,0.07428491,0.06827074,0.32329842,0.089264154,0.14834514,0.15389554923373297,0.17697161,0.174721,0.11328633467136652,0.114959985,0.18192303,0.17403194,0.27246631634797897,0.20420707957929204,0.22533292,0.16427086,0.15376206,0.2956528,0.24554282
0.3334475,0.21186967,0.15533077446692253,0.10003662,0.097224414,0.3465013,0.10635471,0.11597678,0.18096601085796066,0.18497938,0.18871617,0.0804454319554568,0.120106965,0.18394169,0.18527284,0.28473679708420785,0.20409958959004101,0.23944029,0.17525758,0.15329118,0.30493414,0.2755115
0.21913928,0.115797326,0.07572654642734536,0.048306227,0.067097604,0.21619748,0.077501655,0.08873242,0.09251894555113672,0.08433561,0.102499306,0.08680632131936786,0.07845774,0.11045933,0.09215229,0.17703408062204484,0.13105049689495032,0.13818131,0.09939037,0.08687623,0.19052976,0.17495584
0.5543216,0.45239595,0.38719012128098784,0.29713786,0.32862598,0.5690636,0.32308066,0.37915358,0.42314102538846154,0.42605028,0.42212394,0.3221377077862292,0.3757781,0.4276513,0.44117394,0.5167767310066038,0.4550206244979375,0.47409007,0.41392154,0.40704525,0.5380465,0.48595488
0.2873925,0.17755766,0.11965620803437918,0.06947118,0.07860184,0.3048972,0.06841624,0.118938655,0.12264036735842206,0.1473603,0.15848807,0.07660969233903077,0.09015638,0.16054642,0.14794916,0.25742657544559455,0.17788121221187878,0.20379107,0.15666829,0.13236357,0.26419854,0.23424463
0.16726996,0.054882754,0.012388660261133973,0.030136675,0.02990809,0.17463428,0.047511756,0.0672586,0.018286706097202367,0.054888755,0.039778173,0.03246253375374662,0.01988566,0.034167945,0.025286593,0.12347128240827696,0.0500226419977358,0.08341752,0.0400929,0.013371378,0.1378036,0.111173324
0.120716654,0.084935516,0.06592405340759466,0.124522865,0.20641363,0.14391693,0.14925629,0.08120835,0.08270863496251811,0.105556846,0.04501137,0.15232510476748953,0.08185482,0.021895856,0.02941177,0.06773162406389745,0.027552348244765174,0.056186225,0.026658148,0.02497615,0.087470934,0.12695253
0.39954722,0.3327741,0.304009999599,0.501586,0.45123917,0.53505254,0.24768066,0.119817525,0.5642637938558277,0.33035746,0.28665912,0.24692124530787546,0.26099506,0.10015875,0.14013544,0.12160646729638803,0.14840528515947146,0.09463379,0.10425709,0.09444542,0.2158165,0.4224459
0.27677453,0.15958488,0.12682184731781526,0.06904653,0.11245203,0.29304346,0.10542905,0.12614086,0.110164216609853,0.1641911,0.152289,0.0812797758720224,0.078085035,0.14687708,0.1536307,0.26213701572822096,0.17590430240956975,0.20631269,0.16048901,0.13231443,0.2546512,0.2428867
0.35165358,0.2844818,0.23730008626999136,0.41798633,0.36455482,0.4799055,0.17175889,0.07640576,0.4822814289368858,0.27842465,0.22826552,0.1911854208814579,0.20686105,0.06253122,0.105165966,0.09488182569290955,0.08994352100564788,0.068204015,0.06590445,0.06793748,0.18523689,0.369807
0.3952064,0.24503905,0.20922668907733108,0.11677703,0.14221531,0.39088693,0.16854537,0.18804988,0.23114585386875122,0.25023678,0.26671618,0.16871060312893968,0.17947736,0.2773682,0.2615194,0.3480000708800043,0.29107157089284286,0.3054307,0.24495839,0.24014373,0.3679744,0.32126164
0.17129165,0.08228995,0.046392361360763856,0.036350667,0.08465922,0.21084388,0.058162153,0.029681206,0.054479259268755555,0.07778652,0.061676264,0.03953000604699939,0.027200997,0.0319995,0.03455042,0.12788318767299128,0.04227906077209392,0.08028641,0.034775943,0.03396952,0.13832632,0.13731474
0.60545945,0.51931775,0.48380418161958183,0.48083872,0.44673485,0.6215945,0.4624958,0.34383836,0.5782136346928181,0.41322163,0.47625497,0.36880462311953766,0.44411346,0.39433914,0.42616972,0.45184155711049345,0.44107593589240635,0.4206087,0.39236456,0.37816143,0.5169331,0.54130113
0.37614214,0.32637376,0.23385538661446134,0.17372799,0.14688843,0.40023595,0.19813937,0.2515597,0.26207567572454055,0.29364035,0.26460743,0.20109278989072102,0.23075712,0.30957574,0.2764615,0.36228778173726695,0.3197629680237032,0.3161113,0.27330595,0.26091015,0.38221407,0.3335427
0.24290286,0.1313817,0.07182807281719271,0.053359568,0.07442474,0.26408985,0.040613532,0.04016912,0.09541230572473836,0.09911983,0.10268924,0.02709629829037017,0.044212013,0.0762372,0.07792585,0.18219274093156446,0.08981264101873589,0.12956785,0.07998343,0.06160654,0.20095772,0.18266316
0.38732946,0.2703477,0.2317934568206543,0.13850555,0.18712085,0.38573384,0.18169343,0.2142084,0.21538373292302398,0.25874007,0.24620667,0.1796059720394028,0.1815812,0.2627084,0.2639803,0.3539436212366173,0.2870553412944658,0.30844262,0.26753932,0.25226837,0.36064243,0.34656304
0.22262628,0.10355078,0.05330074766992523,0.029168665,0.027456313,0.23626517,0.041894913,0.07043108,0.0547364982841899,0.09284258,0.08835612,0.013721136627886337,0.022179276,0.07749353,0.07301671,0.19141492148489528,0.09634772436522757,0.13969725,0.08318557,0.055983275,0.19735952,0.16759673
0.35054708,0.252947,0.1807154419284558,0.11192596,0.120898604,0.35803556,0.15116084,0.19808349,0.21010327260619635,0.22875866,0.23104191,0.14728547527145244,0.17338988,0.2528701,0.22919536,0.32656491959389516,0.27318475268152476,0.27293894,0.2207181,0.20723493,0.3485649,0.29381597
0.19054943,0.14175932,0.08345926165407383,0.18456912,0.17243886,0.27280575,0.04152453,0.048904,0.1986889819213389,0.12326759,0.079127,0.10946674905332508,0.07686451,0.0122439265,0.03168518,0.061007303660438224,0.0,0.03724547,0.008454695,0.014761388,0.09533904,0.22605363
0.14081913,0.051695775,0.021420401857959813,0.05563426,0.06123054,0.15043275,0.07656616,0.05994749,0.023011581380694885,0.045826912,0.02733481,0.07464154853584513,0.04140359,0.022691637,0.018527113,0.09291803557508213,0.039198663080133686,0.05875917,0.02505292,0.008328453,0.10492329,0.101839125
0.26516524,0.15730372,0.13716220628377937,0.043587804,0.13227576,0.28272125,0.12843138,0.09825158,0.1114909266894556,0.17511103,0.15248635,0.09914966408503358,0.07607573,0.15887472,0.13703978,0.25142761508565686,0.18453458154654181,0.20275117,0.1541969,0.14619426,0.253736,0.24145
0.22253913,0.18088119,0.1526739047326095,0.20924401,0.2071265,0.29088587,0.15306497,0.063207775,0.22597506355850383,0.13967249,0.13798112,0.13547547645245234,0.10762873,0.05860503,0.08580216,0.12697802761868165,0.06533212346678766,0.08837445,0.063579634,0.07314469,0.15383624,0.2590043
0.15325074,0.06650685,0.031382601861739814,0.05666849,0.07402712,0.17268315,0.06490475,0.044716388,0.04520502971230179,0.05270198,0.042286277,0.06447174355282563,0.040660262,0.024871632,0.02719707,0.10318765619125939,0.03758073924192607,0.06418358,0.028683111,0.017198116,0.116271175,0.11737921
0.19748537,0.08327907,0.04260535073946492,0.018044174,0.06025493,0.20765582,0.054201126,0.062140465,0.03830802629848158,0.08927022,0.07571179,0.024425921557407845,0.017930388,0.063409925,0.055885218,0.1684480401068824,0.0797907220209278,0.12103611,0.06756364,0.042281404,0.1719928,0.1457165
0.19704866,0.07296495,0.021489274851072514,0.009810656,0.034172088,0.21766669,0.027110726,0.058240563,0.0278383066702984,0.08079755,0.05929394,0.0,0.0005270839,0.045947745,0.04092314,0.15758386945503217,0.05933819106618089,0.10989843,0.052154973,0.025962874,0.16856484,0.13822001
0.22052106,0.1049408,0.056091317390868256,0.028950512,0.033616453,0.23596613,0.051290035,0.08155137,0.07285660937139657,0.0988238,0.093432516,0.053939366606063334,0.048282325,0.089876056,0.081302084,0.18499521109971268,0.10626146937385306,0.14467928,0.08389063,0.06636928,0.20447414,0.17018294
0.33882293,0.23492026,0.18925237107476287,0.14530873,0.14722228,0.36307067,0.1367386,0.10555786,0.21049284262957055,0.17954803,0.1943393,0.10735817926418208,0.14101806,0.16805756,0.18749458,0.2710313962618838,0.18732228126777187,0.21849062,0.17266496,0.16269286,0.2908426,0.28205216
0.12600908,0.0486284,0.029707146029285394,0.08081493,0.08674735,0.12876987,0.10450983,0.07072288,0.03903059934183596,0.051376805,0.027966455,0.10457565354243464,0.05925727,0.02758801,0.02060742,0.07988106479286389,0.038556348144365184,0.053212952,0.027257726,0.01052703,0.09618394,0.09228267
