AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_3,Resource_4,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_12,Generated_Var_15,Generated_Var_16,Effort
63.0,29.0,0.0,9.0,24.0,0.0,62.0,0.0,13.1,13.3,15.8,16.1,4.0,996.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,827
226.0,88.0,70.0,19.0,28.0,0.0,92.0,106.0,11.1,12.2,11.1,12.2,10.0,2508.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2508
115.0,76.0,11.0,28.0,0.0,0.0,10.0,105.0,1.7,1.7,1.7,1.7,1.5,201.0,1.0,0.0,0.0,-1.0190698,0.85823214,-1.0898409,0.32713097,-0.032368496,0.38604382,-1.8606458,-0.81316304,0.16811286,-0.42364454,201
189.0,39.0,112.0,3.0,28.0,0.0,0.0,182.0,3.0,3.1,3.0,3.1,15.0,563.0,0.0,0.0,0.0,-0.13608496,0.28140372,-0.32401368,-0.13398239,-0.056033567,-0.19687566,-0.24509281,-0.11629733,0.041161135,-0.116100036,563
55.0,52.0,0.0,6.0,0.0,0.0,58.0,0.0,9.7,9.2,11.7,11.1,11.0,643.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,534
85.0,12.0,44.0,0.0,24.0,0.0,12.0,68.0,12.2,13.0,14.7,15.7,4.0,1252.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1039
2143.0,219.0,657.0,3.0,485.0,437.0,1801.0,0.0,20.2,24.0,24.3,29.0,7.0,52172.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,43303
520.0,181.0,160.0,9.0,55.0,25.0,430.0,0.0,6.0,7.3,6.0,7.3,8.0,3133.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3133
113.0,25.0,34.0,16.0,27.0,0.0,38.0,64.0,15.9,17.7,18.3,20.3,3.0,2070.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1801
264.0,85.0,17.0,26.0,133.0,0.0,157.0,98.0,10.0,10.1,12.0,12.2,6.0,3180.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2639
349.0,162.0,24.0,18.0,112.0,30.0,342.0,4.0,6.8,6.8,6.8,6.8,4.0,2360.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2360
229.0,88.0,5.0,0.0,17.0,131.0,241.0,0.0,11.0,10.5,12.7,12.0,5.0,2897.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2520
172.0,88.0,40.0,4.0,30.0,7.0,169.0,0.0,10.4,10.6,10.4,10.6,5.0,1788.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1788
323.0,108.0,57.0,53.0,74.0,31.0,323.0,0.0,3.8,3.8,3.8,3.8,13.0,1238.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1238
89.0,15.0,28.0,17.0,7.0,30.0,24.0,73.0,5.0,4.6,5.0,4.6,4.0,442.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,442
878.0,113.0,404.0,161.0,133.0,17.0,828.0,0.0,3.8,4.1,4.3,4.5,5.0,3742.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3368
220.0,81.0,50.0,51.0,42.0,0.0,224.0,0.0,1.3,1.3,1.3,1.3,3.0,281.0,0.0,1.0,0.0,1.3528029,8.431446,-2.2153332,-2.9531922,-2.7246072,-0.51070315,-3.5040317,-1.2058551,4.4379616,5.0383787,281
150.0,125.0,4.0,20.0,0.0,0.0,6.0,143.0,4.6,4.6,5.5,5.6,3.0,828.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,687
161.0,60.0,38.0,30.0,41.0,0.0,169.0,0.0,1.4,1.3,1.4,1.3,2.0,220.0,1.0,0.0,0.0,1.2354412,7.6973543,-1.9978237,-2.8869987,-2.5343766,-0.14224872,-3.535803,-1.4832752,3.747392,4.6508613,220
804.0,345.0,334.0,0.0,236.0,42.0,957.0,0.0,14.2,11.9,17.1,14.3,12.0,13720.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,11388
272.0,63.0,20.0,61.0,71.0,30.0,245.0,0.0,35.7,39.7,41.1,45.6,14.0,11172.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,9720
33.0,8.0,7.0,0.0,10.0,15.0,32.0,8.0,4.4,3.6,4.4,3.6,2.0,145.0,0.0,0.0,0.0,0.6585563,4.7457786,-0.9063479,-1.926883,-1.3747358,0.22342971,-2.4908066,-1.4439701,1.7819328,3.0047867,145
64.0,20.0,28.0,10.0,7.0,0.0,65.0,0.0,2.2,2.2,2.2,2.2,3.0,140.0,0.0,0.0,0.0,1.2238278,7.148547,-1.6191993,-2.8445837,-2.4902716,-0.12854923,-3.337309,-1.6809509,3.2414093,4.3370414,140
277.0,48.0,110.0,47.0,49.0,0.0,84.0,170.0,4.6,5.0,4.6,5.0,19.0,1265.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1265
322.0,78.0,100.0,67.0,54.0,0.0,179.0,106.0,16.3,17.5,19.6,21.1,13.0,6316.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5242
164.0,52.0,56.0,18.0,7.0,20.0,110.0,43.0,17.0,18.2,17.0,18.2,11.0,2791.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2791
145.0,48.0,10.0,72.0,14.0,0.0,144.0,0.0,5.1,5.2,6.2,6.2,3.0,894.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,742
73.0,36.0,24.0,12.0,0.0,0.0,0.0,72.0,8.0,8.1,9.6,9.8,5.0,704.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,584
245.0,42.0,179.0,24.0,42.0,15.0,302.0,0.0,3.6,3.0,3.6,3.0,7.0,893.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,893
406.0,209.0,36.0,125.0,20.0,0.0,102.0,288.0,13.9,14.5,16.7,17.4,7.0,6794.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5639
98.0,35.0,0.0,41.0,20.0,0.0,28.0,68.0,56.5,57.6,68.0,69.4,5.0,6666.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5533
83.0,44.0,10.0,3.0,25.0,0.0,15.0,63.0,4.9,5.0,6.0,6.0,3.0,494.0,1.0,0.0,0.0,-0.31665677,0.3007855,-0.47329882,0.0072734877,0.014103517,-0.00090589374,-0.6006826,-0.25662047,0.08901297,-0.1680403,410
182.0,30.0,59.0,39.0,29.0,0.0,0.0,157.0,5.5,6.4,6.6,7.7,5.0,1206.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1001
820.0,460.0,98.0,199.0,175.0,0.0,685.0,212.0,3.1,2.7,3.1,2.7,11.0,2552.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2552
545.0,116.0,226.0,131.0,72.0,0.0,79.0,466.0,16.0,16.0,16.0,16.0,11.0,8740.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,8740
105.0,96.0,9.0,0.0,0.0,0.0,21.0,84.0,1.9,1.9,1.9,1.9,8.0,198.0,1.0,0.0,0.0,-0.4686421,1.9766682,-0.20965825,-0.66282564,-0.30990487,0.42531154,-1.7416589,-0.9049598,0.32668212,1.0400221,198
55.0,12.0,10.0,14.0,15.0,0.0,9.0,42.0,42.7,46.0,51.4,55.5,1.0,2828.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2347
62.0,27.0,4.0,0.0,31.0,7.0,69.0,0.0,13.2,11.8,15.9,14.3,8.0,984.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,817
109.0,0.0,105.0,0.0,0.0,0.0,0.0,105.0,2.3,2.4,2.8,2.9,1.0,300.0,1.0,0.0,0.0,-0.2904275,0.28539896,-0.50381887,0.051119596,-0.030157633,-0.062895775,-0.67482096,-0.3544516,0.035859138,0.013501644,249
436.0,27.0,334.0,15.0,0.0,60.0,436.0,0.0,17.8,17.8,17.8,17.8,15.0,7762.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,7762
179.0,60.0,44.0,6.0,38.0,40.0,188.0,0.0,4.3,4.1,5.2,5.0,4.0,935.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,776
1710.0,932.0,521.0,233.0,214.0,0.0,1900.0,0.0,7.7,6.9,7.7,6.9,21.0,13130.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,13130
128.0,49.0,15.0,25.0,31.0,0.0,120.0,0.0,12.8,13.7,14.8,15.8,2.0,1890.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1644
174.0,21.0,7.0,30.0,50.0,32.0,140.0,0.0,77.7,96.6,77.7,96.6,8.0,13528.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,13528
70.0,28.0,4.0,15.0,21.0,0.0,39.0,29.0,8.8,9.1,10.6,10.9,5.0,743.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,617
379.0,159.0,29.0,57.0,119.0,15.0,379.0,0.0,6.3,6.3,6.3,6.3,7.0,2391.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2391
258.0,12.0,16.0,230.0,0.0,0.0,26.0,232.0,2.3,2.3,2.3,2.3,5.0,605.0,0.0,0.0,0.0,-1.7725317,1.8879277,-1.9305341,0.42265034,-0.4430911,1.0710536,-3.7277725,-1.0139526,0.26791054,-0.061407674,605
129.0,33.0,0.0,39.0,24.0,25.0,121.0,0.0,16.0,17.1,18.4,19.6,4.0,2372.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2064
856.0,349.0,194.0,74.0,84.0,155.0,856.0,0.0,3.0,3.0,3.0,3.0,12.0,2551.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2551
127.0,56.0,14.0,10.0,39.0,0.0,25.0,94.0,13.1,14.0,15.8,16.9,7.0,2010.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1668
381.0,119.0,107.0,9.0,28.0,65.0,137.0,191.0,4.8,5.5,4.8,5.5,19.0,1817.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1817
234.0,117.0,19.0,93.0,0.0,5.0,231.0,3.0,21.8,21.8,21.8,21.8,10.0,5103.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5103
215.0,58.0,62.0,46.0,51.0,0.0,82.0,135.0,13.2,13.1,15.9,15.7,8.0,3417.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2836
1406.0,541.0,70.0,290.0,335.0,90.0,1326.0,0.0,10.6,11.3,10.5,11.1,1.0,14698.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,14938
85.0,21.0,67.0,3.0,0.0,15.0,22.0,59.0,12.3,9.9,12.3,9.9,13.0,1049.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1049
59.0,10.0,32.0,3.0,21.0,5.0,71.0,0.0,18.0,14.9,21.7,18.0,10.0,1278.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1061
358.0,139.0,0.0,89.0,70.0,40.0,338.0,0.0,38.9,41.2,46.8,49.6,9.0,16770.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,13919
73.0,40.0,0.0,12.0,10.0,0.0,0.0,62.0,50.3,59.3,60.7,71.4,7.0,4428.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3675
597.0,189.0,96.0,78.0,239.0,7.0,609.0,0.0,4.3,4.2,4.3,4.2,6.0,2542.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2542
276.0,90.0,120.0,34.0,14.0,0.0,101.0,139.0,8.1,8.7,8.1,8.7,2.0,2244.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2244
728.0,181.0,165.0,15.0,84.0,167.0,330.0,27.0,11.1,13.1,13.3,15.8,4.0,9694.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,8046
59.0,0.0,55.0,0.0,0.0,0.0,11.0,11.0,83.8,89.9,101.0,108.3,6.0,5958.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4945
98.0,36.0,32.0,9.0,17.0,0.0,45.0,42.0,13.4,14.0,16.1,16.8,11.0,1582.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1313
756.0,452.0,66.0,127.0,84.0,5.0,302.0,320.0,4.3,4.4,4.3,4.4,7.0,3214.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3214
155.0,120.0,34.0,0.0,0.0,0.0,47.0,107.0,3.1,3.1,3.8,3.8,10.0,582.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,483
544.0,125.0,104.0,107.0,133.0,0.0,107.0,362.0,4.2,4.9,5.1,5.9,4.0,2778.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2306
813.0,27.0,677.0,34.0,0.0,100.0,18.0,820.0,2.0,1.9,2.0,1.9,9.0,1634.0,0.0,0.0,0.0,1.8508096,-0.5756626,-1.3038902,1.2296455,0.44739708,0.1527541,-1.101944,-0.3117491,-1.4703882,-0.2262231,1634
75.0,23.0,0.0,30.0,27.0,14.0,94.0,0.0,9.6,7.7,9.6,7.7,6.0,720.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,720
112.0,85.0,4.0,16.0,14.0,0.0,119.0,0.0,9.6,9.0,9.6,9.0,13.0,1073.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1073
211.0,73.0,32.0,79.0,22.0,5.0,111.0,100.0,16.9,16.9,16.9,16.9,13.0,3566.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3566
895.0,222.0,271.0,222.0,63.0,0.0,778.0,0.0,0.9,1.0,0.9,1.0,7.0,780.0,1.0,0.0,0.0,3.5604944,23.678516,-5.1277323,-7.596929,-7.6221166,-3.719818,-6.4091234,-1.2048671,14.324307,14.209781,780
74.0,18.0,7.0,37.0,7.0,5.0,74.0,0.0,54.0,54.0,54.0,54.0,14.0,3995.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3995
3331.0,1049.0,519.0,399.0,595.0,360.0,2922.0,0.0,14.7,16.8,14.7,16.8,42.0,49034.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,49034
64.0,15.0,18.0,9.0,15.0,5.0,12.0,39.0,6.1,6.3,7.4,7.6,6.0,472.0,1.0,0.0,0.0,-0.45277512,0.38103476,-0.5756651,0.063962765,0.0059539005,0.06287057,-0.80447483,-0.35605556,0.117617406,-0.21073288,392
1402.0,328.0,804.0,187.0,49.0,63.0,1431.0,0.0,12.6,12.3,12.3,12.0,23.0,17219.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,17607
337.0,128.0,21.0,86.0,77.0,25.0,337.0,0.0,1.8,1.8,1.9,1.9,8.0,657.0,1.0,0.0,0.0,-0.54283094,1.8302518,-1.2111237,-0.22575071,-0.48039335,0.22723877,-1.8970728,-0.62158257,0.73314136,0.54064536,591
73.0,0.0,0.0,67.0,0.0,10.0,39.0,38.0,11.1,10.5,13.4,12.7,6.0,978.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,812
64.0,12.0,28.0,17.0,7.0,0.0,47.0,17.0,8.8,8.8,10.6,10.6,12.0,680.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,564
1703.0,186.0,463.0,0.0,516.0,316.0,1481.0,0.0,5.0,5.8,5.0,5.8,8.0,8549.0,0.0,1.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,8549
151.0,41.0,21.0,29.0,41.0,19.0,151.0,0.0,2.6,2.6,2.9,2.9,3.0,434.0,1.0,0.0,0.0,-0.45944732,1.9080722,-1.1948739,-0.30051643,-0.52717316,0.19059756,-1.8416859,-0.57447445,0.7917464,0.6570961,391
66.0,27.0,14.0,6.0,17.0,0.0,42.0,22.0,27.5,28.4,33.2,34.2,2.0,2189.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1817
70.0,24.0,0.0,3.0,42.0,5.0,74.0,0.0,7.7,7.3,9.4,8.9,3.0,659.0,0.0,0.0,0.0,-0.16716078,0.2283698,-0.3717754,-0.077381246,-0.0030386671,-0.075198196,-0.37726945,-0.17687872,0.03628419,-0.13097169,540
754.0,301.0,130.0,204.0,90.0,0.0,213.0,512.0,9.9,10.3,11.9,12.4,8.0,8967.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,7443
325.0,106.0,49.0,31.0,80.0,12.0,136.0,142.0,26.7,31.2,32.1,37.5,6.0,10437.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,8663
168.0,84.0,7.0,45.0,40.0,22.0,198.0,0.0,27.5,23.3,27.5,23.3,12.0,4622.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4622
226.0,99.0,50.0,43.0,63.0,5.0,260.0,0.0,4.0,3.5,4.0,3.5,7.0,915.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,915
335.0,83.0,71.0,71.0,111.0,17.0,353.0,0.0,75.8,72.0,75.8,72.0,12.0,25401.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,25401
76.0,21.0,51.0,3.0,0.0,0.0,63.0,12.0,7.5,7.6,9.0,9.1,5.0,686.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,569
221.0,31.0,133.0,0.0,45.0,5.0,53.0,161.0,6.8,7.1,8.2,8.5,4.0,1822.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1512
1010.0,213.0,224.0,111.0,212.0,75.0,758.0,77.0,5.0,6.1,5.0,6.1,11.0,5053.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5053
116.0,46.0,12.0,22.0,35.0,15.0,130.0,0.0,16.7,14.9,16.7,14.9,10.0,1939.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1939
39.0,25.0,0.0,3.0,14.0,0.0,11.0,31.0,2.9,2.7,2.9,2.7,1.0,114.0,0.0,0.0,0.0,-0.20932822,9.421955,-0.68820846,-3.689587,-2.1312184,0.73159033,-3.7275362,-1.605899,3.209278,6.3312483,114
170.0,75.0,12.0,23.0,39.0,0.0,108.0,41.0,9.0,10.3,9.0,10.3,8.0,1532.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1532
179.0,85.0,0.0,49.0,59.0,0.0,193.0,0.0,26.4,24.5,31.8,29.5,4.0,5690.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4723
166.0,126.0,0.0,38.0,0.0,0.0,0.0,164.0,17.9,18.1,21.6,21.8,13.0,3580.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2971
354.0,48.0,34.0,174.0,73.0,25.0,354.0,0.0,16.5,16.5,16.5,16.5,10.0,5841.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5841
615.0,546.0,0.0,74.0,7.0,0.0,627.0,0.0,1.5,1.5,1.5,1.5,8.0,941.0,0.0,0.0,0.0,-1.2529813,4.1442175,0.12242821,-1.7741202,-1.1596286,-0.90511465,0.117990114,0.45750004,0.7628221,1.5265685,941
126.0,46.0,7.0,18.0,49.0,15.0,135.0,0.0,8.2,7.7,8.2,7.7,8.0,1035.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1035
1390.0,379.0,377.0,133.0,182.0,170.0,1241.0,0.0,4.0,4.5,4.0,4.5,13.0,5597.0,0.0,1.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5597
